sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
621	The food is great and reasonably priced .	food	food quality	negative	food quality negative	no	0	0
621	The food is great and reasonably priced .	food	food quality	neutral	food quality neutral	no	0	0
621	The food is great and reasonably priced .	food	food prices	positive	food prices positive	yes	2	3
621	The food is great and reasonably priced .	food	food prices	negative	food prices negative	no	0	0
621	The food is great and reasonably priced .	food	food prices	neutral	food prices neutral	no	0	0
665	We waited at the bar and had martinis that were just right .	martinis	drinks quality	positive	drinks quality positive	yes	8	9
665	We waited at the bar and had martinis that were just right .	martinis	drinks quality	negative	drinks quality negative	no	0	0
665	We waited at the bar and had martinis that were just right .	martinis	drinks quality	neutral	drinks quality neutral	no	0	0
666	We will be back .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
666	We will be back .	NULL	restaurant general	negative	restaurant general negative	no	0	0
666	We will be back .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
696	You cannot go wrong with this place .	place	restaurant general	positive	restaurant general positive	yes	7	8
696	You cannot go wrong with this place .	place	restaurant general	negative	restaurant general negative	no	0	0
696	You cannot go wrong with this place .	place	restaurant general	neutral	restaurant general neutral	no	0	0
700	Good for dates or with friends .	NULL	restaurant miscellaneous	positive	restaurant miscellaneous positive	yes	0	0
700	Good for dates or with friends .	NULL	restaurant miscellaneous	negative	restaurant miscellaneous negative	no	0	0
700	Good for dates or with friends .	NULL	restaurant miscellaneous	neutral	restaurant miscellaneous neutral	no	0	0
701	I am reluctant to write because I would not want my jem of a pizza place to become overcrowded .	pizza place	restaurant miscellaneous	positive	restaurant miscellaneous positive	yes	15	17
701	I am reluctant to write because I would not want my jem of a pizza place to become overcrowded .	pizza place	restaurant miscellaneous	negative	restaurant miscellaneous negative	no	0	0
701	I am reluctant to write because I would not want my jem of a pizza place to become overcrowded .	pizza place	restaurant miscellaneous	neutral	restaurant miscellaneous neutral	no	0	0
731	One of my favorite places in Manhattan .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
731	One of my favorite places in Manhattan .	NULL	restaurant general	negative	restaurant general negative	no	0	0
731	One of my favorite places in Manhattan .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
756	It is nearly impossible to get a table , so if you ever have the chance to go here for dinner , DO NOT pass it up .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
756	It is nearly impossible to get a table , so if you ever have the chance to go here for dinner , DO NOT pass it up .	NULL	restaurant general	negative	restaurant general negative	no	0	0
756	It is nearly impossible to get a table , so if you ever have the chance to go here for dinner , DO NOT pass it up .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
800	The location is perfect .	location	location general	positive	location general positive	yes	2	3
800	The location is perfect .	location	location general	negative	location general negative	no	0	0
800	The location is perfect .	location	location general	neutral	location general neutral	no	0	0
812	For authentic Thai food , look no further than Toons .	Thai food	food quality	positive	food quality positive	yes	3	5
812	For authentic Thai food , look no further than Toons .	Thai food	food quality	negative	food quality negative	no	0	0
812	For authentic Thai food , look no further than Toons .	Thai food	food quality	neutral	food quality neutral	no	0	0
818	I 'm saving up for my next visit .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
818	I 'm saving up for my next visit .	NULL	restaurant general	negative	restaurant general negative	no	0	0
818	I 'm saving up for my next visit .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
832	I LOVE their Thai	Thai	food quality	positive	food quality positive	yes	4	5
832	I LOVE their Thai	Thai	food quality	negative	food quality negative	no	0	0
832	I LOVE their Thai	Thai	food quality	neutral	food quality neutral	no	0	0
898	Dessert is a joke . . . dont bother	Dessert	food quality	positive	food quality positive	no	0	0
898	Dessert is a joke . . . dont bother	Dessert	food quality	negative	food quality negative	yes	1	2
898	Dessert is a joke . . . dont bother	Dessert	food quality	neutral	food quality neutral	no	0	0
906	A pleasant surprise .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
906	A pleasant surprise .	NULL	restaurant general	negative	restaurant general negative	no	0	0
906	A pleasant surprise .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
907	Go there to relax and feel like your somewhere else .	NULL	ambience general	positive	ambience general positive	yes	0	0
907	Go there to relax and feel like your somewhere else .	NULL	ambience general	negative	ambience general negative	no	0	0
907	Go there to relax and feel like your somewhere else .	NULL	ambience general	neutral	ambience general neutral	no	0	0
920	A cool bar with great food , and tons of excellent beer .	bar	ambience general	positive	ambience general positive	yes	3	4
920	A cool bar with great food , and tons of excellent beer .	bar	ambience general	negative	ambience general negative	no	0	0
920	A cool bar with great food , and tons of excellent beer .	bar	ambience general	neutral	ambience general neutral	no	0	0
920	A cool bar with great food , and tons of excellent beer .	food	food quality	positive	food quality positive	yes	6	7
920	A cool bar with great food , and tons of excellent beer .	food	food quality	negative	food quality negative	no	0	0
920	A cool bar with great food , and tons of excellent beer .	food	food quality	neutral	food quality neutral	no	0	0
920	A cool bar with great food , and tons of excellent beer .	beer	drinks quality	positive	drinks quality positive	yes	12	13
920	A cool bar with great food , and tons of excellent beer .	beer	drinks quality	negative	drinks quality negative	no	0	0
920	A cool bar with great food , and tons of excellent beer .	beer	drinks quality	neutral	drinks quality neutral	no	0	0
920	A cool bar with great food , and tons of excellent beer .	beer	drinks style_options	positive	drinks style_options positive	yes	12	13
920	A cool bar with great food , and tons of excellent beer .	beer	drinks style_options	negative	drinks style_options negative	no	0	0
920	A cool bar with great food , and tons of excellent beer .	beer	drinks style_options	neutral	drinks style_options neutral	no	0	0
941	Everything I had was good , and I 'm a eater .	NULL	food quality	positive	food quality positive	yes	0	0
941	Everything I had was good , and I 'm a eater .	NULL	food quality	negative	food quality negative	no	0	0
941	Everything I had was good , and I 'm a eater .	NULL	food quality	neutral	food quality neutral	no	0	0
956	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .	service	service general	positive	service general positive	yes	2	3
956	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .	service	service general	negative	service general negative	no	0	0
956	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .	service	service general	neutral	service general neutral	no	0	0
956	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .	food	food quality	positive	food quality positive	yes	9	10
956	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .	food	food quality	negative	food quality negative	no	0	0
956	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .	food	food quality	neutral	food quality neutral	no	0	0
956	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .	hot sauce	food quality	positive	food quality positive	yes	18	20
956	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .	hot sauce	food quality	negative	food quality negative	no	0	0
956	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .	hot sauce	food quality	neutral	food quality neutral	no	0	0
991	People are always friendly .	People	service general	positive	service general positive	yes	1	2
991	People are always friendly .	People	service general	negative	service general negative	no	0	0
991	People are always friendly .	People	service general	neutral	service general neutral	no	0	0
1021	The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .	portions	food style_options	positive	food style_options positive	yes	2	3
1021	The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .	portions	food style_options	negative	food style_options negative	no	0	0
1021	The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .	portions	food style_options	neutral	food style_options neutral	no	0	0
1056	Simply some good tasting Chinese food at incredible prices . . .	Chinese food	food quality	positive	food quality positive	yes	5	7
1056	Simply some good tasting Chinese food at incredible prices . . .	Chinese food	food quality	negative	food quality negative	no	0	0
1056	Simply some good tasting Chinese food at incredible prices . . .	Chinese food	food quality	neutral	food quality neutral	no	0	0
1056	Simply some good tasting Chinese food at incredible prices . . .	Chinese food	food prices	positive	food prices positive	yes	5	7
1056	Simply some good tasting Chinese food at incredible prices . . .	Chinese food	food prices	negative	food prices negative	no	0	0
1056	Simply some good tasting Chinese food at incredible prices . . .	Chinese food	food prices	neutral	food prices neutral	no	0	0
1070	Wasn 't going to share but I feel obligated . . . while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing .	chef	food quality	positive	food quality positive	no	0	0
1070	Wasn 't going to share but I feel obligated . . . while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing .	chef	food quality	negative	food quality negative	yes	23	24
1070	Wasn 't going to share but I feel obligated . . . while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing .	chef	food quality	neutral	food quality neutral	no	0	0
1075	We were then shooed inside .	NULL	service general	positive	service general positive	no	0	0
1075	We were then shooed inside .	NULL	service general	negative	service general negative	yes	0	0
1075	We were then shooed inside .	NULL	service general	neutral	service general neutral	no	0	0
1077	We left , never to return .	NULL	restaurant general	positive	restaurant general positive	no	0	0
1077	We left , never to return .	NULL	restaurant general	negative	restaurant general negative	yes	0	0
1077	We left , never to return .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
1078	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait - staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	food	food prices	positive	food prices positive	no	0	0
1078	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait - staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	food	food prices	negative	food prices negative	yes	15	16
1078	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait - staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	food	food prices	neutral	food prices neutral	no	0	0
1078	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait - staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	wait - staff	service general	positive	service general positive	no	0	0
1078	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait - staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	wait - staff	service general	negative	service general negative	yes	19	22
1078	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait - staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	wait - staff	service general	neutral	service general neutral	no	0	0
1078	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait - staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	service	service general	positive	service general positive	no	0	0
1078	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait - staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	service	service general	negative	service general negative	yes	34	35
1078	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait - staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	service	service general	neutral	service general neutral	no	0	0
1078	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait - staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	management	service general	positive	service general positive	no	0	0
1078	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait - staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	management	service general	negative	service general negative	yes	37	38
1078	With so many good restaurants on the UWS , I don 't need overpriced food , absurdly arrogant wait - staff who don 't recognize they work at a glorified diner , clumsy service , and management that doesn 't care .	management	service general	neutral	service general neutral	no	0	0
1087	You can do it here .	NULL	food style_options	positive	food style_options positive	yes	0	0
1087	You can do it here .	NULL	food style_options	negative	food style_options negative	no	0	0
1087	You can do it here .	NULL	food style_options	neutral	food style_options neutral	no	0	0
1095	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .	service	service general	positive	service general positive	yes	15	16
1095	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .	service	service general	negative	service general negative	no	0	0
1095	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .	service	service general	neutral	service general neutral	no	0	0
1095	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .	place	ambience general	positive	ambience general positive	yes	23	24
1095	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .	place	ambience general	negative	ambience general negative	no	0	0
1095	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .	place	ambience general	neutral	ambience general neutral	no	0	0
1160	Excellent sashimi , and the millennium roll is beyond delicious .	sashimi	food quality	positive	food quality positive	yes	2	3
1160	Excellent sashimi , and the millennium roll is beyond delicious .	sashimi	food quality	negative	food quality negative	no	0	0
1160	Excellent sashimi , and the millennium roll is beyond delicious .	sashimi	food quality	neutral	food quality neutral	no	0	0
1160	Excellent sashimi , and the millennium roll is beyond delicious .	millennium roll	food quality	positive	food quality positive	yes	6	8
1160	Excellent sashimi , and the millennium roll is beyond delicious .	millennium roll	food quality	negative	food quality negative	no	0	0
1160	Excellent sashimi , and the millennium roll is beyond delicious .	millennium roll	food quality	neutral	food quality neutral	no	0	0
1165	not only is the food	food	food quality	positive	food quality positive	yes	5	6
1165	not only is the food	food	food quality	negative	food quality negative	no	0	0
1165	not only is the food	food	food quality	neutral	food quality neutral	no	0	0
1165	not only is the food	NULL	restaurant general	positive	restaurant general positive	yes	0	0
1165	not only is the food	NULL	restaurant general	negative	restaurant general negative	no	0	0
1165	not only is the food	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
1194	Everyone was smiling so that made me feel welcome .	NULL	service general	positive	service general positive	yes	0	0
1194	Everyone was smiling so that made me feel welcome .	NULL	service general	negative	service general negative	no	0	0
1194	Everyone was smiling so that made me feel welcome .	NULL	service general	neutral	service general neutral	no	0	0
1202	Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .	bartender	service general	positive	service general positive	no	0	0
1202	Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .	bartender	service general	negative	service general negative	yes	3	4
1202	Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .	bartender	service general	neutral	service general neutral	no	0	0
1202	Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .	service	service general	positive	service general positive	no	0	0
1202	Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .	service	service general	negative	service general negative	yes	13	14
1202	Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .	service	service general	neutral	service general neutral	no	0	0
1202	Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .	food	food quality	positive	food quality positive	no	0	0
1202	Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .	food	food quality	negative	food quality negative	yes	19	20
1202	Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .	food	food quality	neutral	food quality neutral	no	0	0
1202	Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .	waitresses	service general	positive	service general positive	no	0	0
1202	Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .	waitresses	service general	negative	service general negative	yes	26	27
1202	Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .	waitresses	service general	neutral	service general neutral	no	0	0
1252	A beautifully designed dreamy Egyptian restaurant that gets sceney at night .	Egyptian restaurant	ambience general	positive	ambience general positive	yes	5	7
1252	A beautifully designed dreamy Egyptian restaurant that gets sceney at night .	Egyptian restaurant	ambience general	negative	ambience general negative	no	0	0
1252	A beautifully designed dreamy Egyptian restaurant that gets sceney at night .	Egyptian restaurant	ambience general	neutral	ambience general neutral	no	0	0
1258	The omlette for brunch is great . . .	omlette for brunch	food quality	positive	food quality positive	yes	2	5
1258	The omlette for brunch is great . . .	omlette for brunch	food quality	negative	food quality negative	no	0	0
1258	The omlette for brunch is great . . .	omlette for brunch	food quality	neutral	food quality neutral	no	0	0
1262	It 's just average , just shredded , no seasoning on it .	NULL	food quality	positive	food quality positive	no	0	0
1262	It 's just average , just shredded , no seasoning on it .	NULL	food quality	negative	food quality negative	yes	0	0
1262	It 's just average , just shredded , no seasoning on it .	NULL	food quality	neutral	food quality neutral	no	0	0
1290	everyone was cheerfully cooperative and helpful .	NULL	service general	positive	service general positive	yes	0	0
1290	everyone was cheerfully cooperative and helpful .	NULL	service general	negative	service general negative	no	0	0
1290	everyone was cheerfully cooperative and helpful .	NULL	service general	neutral	service general neutral	no	0	0
1322	Sometimes tables don 't understand his sense of humor but it 's refreshing to have a server who has personality , professionalism , and respects the privacy of your dinner .	server	service general	positive	service general positive	yes	17	18
1322	Sometimes tables don 't understand his sense of humor but it 's refreshing to have a server who has personality , professionalism , and respects the privacy of your dinner .	server	service general	negative	service general negative	no	0	0
1322	Sometimes tables don 't understand his sense of humor but it 's refreshing to have a server who has personality , professionalism , and respects the privacy of your dinner .	server	service general	neutral	service general neutral	no	0	0
1341	I showed it to the manager , and he smilingly apologized and brought us two free desserts ( but did not ask us what we wanted and so brought the last two desserts we would have asked for ) .	manager	service general	positive	service general positive	yes	6	7
1341	I showed it to the manager , and he smilingly apologized and brought us two free desserts ( but did not ask us what we wanted and so brought the last two desserts we would have asked for ) .	manager	service general	negative	service general negative	no	0	0
1341	I showed it to the manager , and he smilingly apologized and brought us two free desserts ( but did not ask us what we wanted and so brought the last two desserts we would have asked for ) .	manager	service general	neutral	service general neutral	no	0	0
1341	I showed it to the manager , and he smilingly apologized and brought us two free desserts ( but did not ask us what we wanted and so brought the last two desserts we would have asked for ) .	manager	service general	positive	service general positive	no	0	0
