,sentence_id,sentence,target,category,polarity,category_polarity,entailed,start,end
52,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",chole,food quality,negative,food quality negative,no,0,0
53,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",chole,food quality,neutral,food quality neutral,no,0,0
54,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",dhosas,food quality,positive,food quality positive,no,0,0
55,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",dhosas,food quality,negative,food quality negative,yes,52,57
56,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",dhosas,food quality,neutral,food quality neutral,no,0,0
57,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",dhal,food quality,positive,food quality positive,no,0,0
58,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",dhal,food quality,negative,food quality negative,yes,63,66
59,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",dhal,food quality,neutral,food quality neutral,no,0,0
60,68,This place is the most Japanese it can ever get .,place,restaurant miscellaneous,positive,restaurant miscellaneous positive,yes,5,9
61,68,This place is the most Japanese it can ever get .,place,restaurant miscellaneous,negative,restaurant miscellaneous negative,no,0,0
62,68,This place is the most Japanese it can ever get .,place,restaurant miscellaneous,neutral,restaurant miscellaneous neutral,no,0,0
63,73,Decent wine at reasonable prices .,wine,drinks quality,positive,drinks quality positive,no,0,0
64,73,Decent wine at reasonable prices .,wine,drinks quality,negative,drinks quality negative,no,0,0
65,73,Decent wine at reasonable prices .,wine,drinks quality,neutral,drinks quality neutral,yes,7,10
66,73,Decent wine at reasonable prices .,wine,drinks prices,positive,drinks prices positive,yes,7,10
67,73,Decent wine at reasonable prices .,wine,drinks prices,negative,drinks prices negative,no,0,0
68,73,Decent wine at reasonable prices .,wine,drinks prices,neutral,drinks prices neutral,no,0,0
69,78,This place is incredibly tiny .,place,restaurant miscellaneous,positive,restaurant miscellaneous positive,no,0,0
70,78,This place is incredibly tiny .,place,restaurant miscellaneous,negative,restaurant miscellaneous negative,yes,5,9
71,78,This place is incredibly tiny .,place,restaurant miscellaneous,neutral,restaurant miscellaneous neutral,no,0,0
72,102,"Planet Thailand has always been a hit with me , I go there usually for the sushi , which is great , the thai food is excellent too .",sushi,food quality,positive,food quality positive,yes,75,79
73,102,"Planet Thailand has always been a hit with me , I go there usually for the sushi , which is great , the thai food is excellent too .",sushi,food quality,negative,food quality negative,no,0,0
74,102,"Planet Thailand has always been a hit with me , I go there usually for the sushi , which is great , the thai food is excellent too .",sushi,food quality,neutral,food quality neutral,no,0,0
75,102,"Planet Thailand has always been a hit with me , I go there usually for the sushi , which is great , the thai food is excellent too .",thai food,food quality,positive,food quality positive,yes,104,112
76,102,"Planet Thailand has always been a hit with me , I go there usually for the sushi , which is great , the thai food is excellent too .",thai food,food quality,negative,food quality negative,no,0,0
77,102,"Planet Thailand has always been a hit with me , I go there usually for the sushi , which is great , the thai food is excellent too .",thai food,food quality,neutral,food quality neutral,no,0,0
78,102,"Planet Thailand has always been a hit with me , I go there usually for the sushi , which is great , the thai food is excellent too .",Planet Thailand,restaurant general,positive,restaurant general positive,yes,0,14
79,102,"Planet Thailand has always been a hit with me , I go there usually for the sushi , which is great , the thai food is excellent too .",Planet Thailand,restaurant general,negative,restaurant general negative,no,0,0
80,102,"Planet Thailand has always been a hit with me , I go there usually for the sushi , which is great , the thai food is excellent too .",Planet Thailand,restaurant general,neutral,restaurant general neutral,no,0,0
81,108,"those rolls were big , but not good and sashimi wasn't fresh .",rolls,food style_options,positive,food style_options positive,no,0,0
82,108,"those rolls were big , but not good and sashimi wasn't fresh .",rolls,food style_options,negative,food style_options negative,no,0,0
83,108,"those rolls were big , but not good and sashimi wasn't fresh .",rolls,food style_options,neutral,food style_options neutral,yes,6,10
84,108,"those rolls were big , but not good and sashimi wasn't fresh .",rolls,food quality,positive,food quality positive,no,0,0
85,108,"those rolls were big , but not good and sashimi wasn't fresh .",rolls,food quality,negative,food quality negative,yes,6,10
86,108,"those rolls were big , but not good and sashimi wasn't fresh .",rolls,food quality,neutral,food quality neutral,no,0,0
87,108,"those rolls were big , but not good and sashimi wasn't fresh .",sashimi,food quality,positive,food quality positive,no,0,0
88,108,"those rolls were big , but not good and sashimi wasn't fresh .",sashimi,food quality,negative,food quality negative,yes,40,46
89,108,"those rolls were big , but not good and sashimi wasn't fresh .",sashimi,food quality,neutral,food quality neutral,no,0,0
90,109,"Try the crunchy tuna , it is to die for .",crunchy tuna,food quality,positive,food quality positive,yes,8,19
91,109,"Try the crunchy tuna , it is to die for .",crunchy tuna,food quality,negative,food quality negative,no,0,0
92,109,"Try the crunchy tuna , it is to die for .",crunchy tuna,food quality,neutral,food quality neutral,no,0,0
93,121,I 'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much . . . and we're repeat customers .,Mizu,restaurant general,positive,restaurant general positive,yes,135,138
94,121,I 'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much . . . and we're repeat customers .,Mizu,restaurant general,negative,restaurant general negative,no,0,0
95,121,I 'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much . . . and we're repeat customers .,Mizu,restaurant general,neutral,restaurant general neutral,no,0,0
96,138,I loved everythig about it-especially the shows and actors .,shows,ambience general,positive,ambience general positive,yes,42,46
97,138,I loved everythig about it-especially the shows and actors .,shows,ambience general,negative,ambience general negative,no,0,0
98,138,I loved everythig about it-especially the shows and actors .,shows,ambience general,neutral,ambience general neutral,no,0,0
99,138,I loved everythig about it-especially the shows and actors .,actors,ambience general,positive,ambience general positive,yes,52,57
100,138,I loved everythig about it-especially the shows and actors .,actors,ambience general,negative,ambience general negative,no,0,0
101,138,I loved everythig about it-especially the shows and actors .,actors,ambience general,neutral,ambience general neutral,no,0,0
102,143,Service was prompt and courteous .,Service,service general,positive,service general positive,yes,0,6
103,143,Service was prompt and courteous .,Service,service general,negative,service general negative,no,0,0
104,143,Service was prompt and courteous .,Service,service general,neutral,service general neutral,no,0,0
105,154,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else .,bagels,food quality,positive,food quality positive,yes,56,61
106,154,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else .,bagels,food quality,negative,food quality negative,no,0,0
107,154,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else .,bagels,food quality,neutral,food quality neutral,no,0,0
108,159,"Service was very good - prompt , attentive and non-intrusive .",Service,service general,positive,service general positive,yes,0,6
109,159,"Service was very good - prompt , attentive and non-intrusive .",Service,service general,negative,service general negative,no,0,0
110,159,"Service was very good - prompt , attentive and non-intrusive .",Service,service general,neutral,service general neutral,no,0,0
111,162,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation .,Traditional French decour,ambience general,positive,ambience general positive,yes,0,24
112,162,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation .,Traditional French decour,ambience general,negative,ambience general negative,no,0,0
113,162,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation .,Traditional French decour,ambience general,neutral,ambience general neutral,no,0,0
114,162,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation .,hall,ambience general,positive,ambience general positive,no,0,0
115,162,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation .,hall,ambience general,negative,ambience general negative,yes,50,53
116,162,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation .,hall,ambience general,neutral,ambience general neutral,no,0,0
117,165,"Seating is always prompt , though the restaurant does fill up in the evening .",Seating,service general,positive,service general positive,yes,0,6
118,165,"Seating is always prompt , though the restaurant does fill up in the evening .",Seating,service general,negative,service general negative,no,0,0
119,165,"Seating is always prompt , though the restaurant does fill up in the evening .",Seating,service general,neutral,service general neutral,no,0,0
120,169,"The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad .",live jazz band,ambience general,positive,ambience general positive,yes,56,69
121,169,"The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad .",live jazz band,ambience general,negative,ambience general negative,no,0,0
122,169,"The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad .",live jazz band,ambience general,neutral,ambience general neutral,no,0,0
123,169,"The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad .",atmosphere,ambience general,positive,ambience general positive,yes,75,84
124,169,"The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad .",atmosphere,ambience general,negative,ambience general negative,no,0,0
125,169,"The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad .",atmosphere,ambience general,neutral,ambience general neutral,no,0,0
126,183,"Please take my advice , go and try this place .",place,restaurant general,positive,restaurant general positive,yes,40,44
127,183,"Please take my advice , go and try this place .",place,restaurant general,negative,restaurant general negative,no,0,0
128,183,"Please take my advice , go and try this place .",place,restaurant general,neutral,restaurant general neutral,no,0,0
129,190,All the staff is absolutely professional ! !,staff,service general,positive,service general positive,yes,8,12
130,190,All the staff is absolutely professional ! !,staff,service general,negative,service general negative,no,0,0
131,190,All the staff is absolutely professional ! !,staff,service general,neutral,service general neutral,no,0,0
132,203,"I didn't complain , I liked the atmosphere so much .",atmosphere,ambience general,positive,ambience general positive,yes,32,41
133,203,"I didn't complain , I liked the atmosphere so much .",atmosphere,ambience general,negative,ambience general negative,no,0,0
134,203,"I didn't complain , I liked the atmosphere so much .",atmosphere,ambience general,neutral,ambience general neutral,no,0,0
135,215,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can .,atmosphere,ambience general,positive,ambience general positive,no,0,0
136,215,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can .,atmosphere,ambience general,negative,ambience general negative,yes,4,13
137,215,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can .,atmosphere,ambience general,neutral,ambience general neutral,no,0,0
138,215,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can .,waiters,service general,positive,service general positive,yes,32,38
139,215,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can .,waiters,service general,negative,service general negative,no,0,0
140,215,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can .,waiters,service general,neutral,service general neutral,no,0,0
141,220,We both opted for a pasta dish and they were served timely and fresh .,pasta dish,food quality,positive,food quality positive,yes,20,29
142,220,We both opted for a pasta dish and they were served timely and fresh .,pasta dish,food quality,negative,food quality negative,no,0,0
143,220,We both opted for a pasta dish and they were served timely and fresh .,pasta dish,food quality,neutral,food quality neutral,no,0,0
144,223,"The staff was accomodating , the food was absolutely delicious and the place is lovely .",staff,service general,positive,service general positive,yes,4,8
145,223,"The staff was accomodating , the food was absolutely delicious and the place is lovely .",staff,service general,negative,service general negative,no,0,0
146,223,"The staff was accomodating , the food was absolutely delicious and the place is lovely .",staff,service general,neutral,service general neutral,no,0,0
147,223,"The staff was accomodating , the food was absolutely delicious and the place is lovely .",food,food quality,positive,food quality positive,yes,33,36
148,223,"The staff was accomodating , the food was absolutely delicious and the place is lovely .",food,food quality,negative,food quality negative,no,0,0
149,223,"The staff was accomodating , the food was absolutely delicious and the place is lovely .",food,food quality,neutral,food quality neutral,no,0,0
150,223,"The staff was accomodating , the food was absolutely delicious and the place is lovely .",place,ambience general,positive,ambience general positive,yes,71,75
151,223,"The staff was accomodating , the food was absolutely delicious and the place is lovely .",place,ambience general,negative,ambience general negative,no,0,0
152,223,"The staff was accomodating , the food was absolutely delicious and the place is lovely .",place,ambience general,neutral,ambience general neutral,no,0,0
153,225,sometimes i get good food and ok service .,food,food quality,positive,food quality positive,yes,21,24
154,225,sometimes i get good food and ok service .,food,food quality,negative,food quality negative,no,0,0
155,225,sometimes i get good food and ok service .,food,food quality,neutral,food quality neutral,no,0,0
156,225,sometimes i get good food and ok service .,service,service general,positive,service general positive,no,0,0
157,225,sometimes i get good food and ok service .,service,service general,negative,service general negative,no,0,0
158,225,sometimes i get good food and ok service .,service,service general,neutral,service general neutral,yes,33,39
159,230,Right off the L in Brooklyn this is a nice cozy place with good pizza .,pizza,food quality,positive,food quality positive,yes,64,68
160,230,Right off the L in Brooklyn this is a nice cozy place with good pizza .,pizza,food quality,negative,food quality negative,no,0,0
161,230,Right off the L in Brooklyn this is a nice cozy place with good pizza .,pizza,food quality,neutral,food quality neutral,no,0,0
162,230,Right off the L in Brooklyn this is a nice cozy place with good pizza .,place,ambience general,positive,ambience general positive,yes,48,52
163,230,Right off the L in Brooklyn this is a nice cozy place with good pizza .,place,ambience general,negative,ambience general negative,no,0,0
164,230,Right off the L in Brooklyn this is a nice cozy place with good pizza .,place,ambience general,neutral,ambience general neutral,no,0,0
165,245,This is my first time writing a review for a restaurant because the food and service was excellent .,food,food quality,positive,food quality positive,yes,68,71
166,245,This is my first time writing a review for a restaurant because the food and service was excellent .,food,food quality,negative,food quality negative,no,0,0
167,245,This is my first time writing a review for a restaurant because the food and service was excellent .,food,food quality,neutral,food quality neutral,no,0,0
168,245,This is my first time writing a review for a restaurant because the food and service was excellent .,service,service general,positive,service general positive,yes,77,83
169,245,This is my first time writing a review for a restaurant because the food and service was excellent .,service,service general,negative,service general negative,no,0,0
170,245,This is my first time writing a review for a restaurant because the food and service was excellent .,service,service general,neutral,service general neutral,no,0,0
171,271,I 've never had bad service and the fish is fresh and delicious .,service,service general,positive,service general positive,yes,20,26
172,271,I 've never had bad service and the fish is fresh and delicious .,service,service general,negative,service general negative,no,0,0
173,271,I 've never had bad service and the fish is fresh and delicious .,service,service general,neutral,service general neutral,no,0,0
174,271,I 've never had bad service and the fish is fresh and delicious .,fish,food quality,positive,food quality positive,yes,36,39
175,271,I 've never had bad service and the fish is fresh and delicious .,fish,food quality,negative,food quality negative,no,0,0
176,271,I 've never had bad service and the fish is fresh and delicious .,fish,food quality,neutral,food quality neutral,no,0,0
177,273,"I come from a family of pizzeria owners , and I 'm almost ashamed to say that the pizza in Fornino's blows my families receipies away .",pizza,food quality,positive,food quality positive,yes,82,86
178,273,"I come from a family of pizzeria owners , and I 'm almost ashamed to say that the pizza in Fornino's blows my families receipies away .",pizza,food quality,negative,food quality negative,no,0,0
179,273,"I come from a family of pizzeria owners , and I 'm almost ashamed to say that the pizza in Fornino's blows my families receipies away .",pizza,food quality,neutral,food quality neutral,no,0,0
180,278,The dining room is quietly elegant with no music to shout over -- how refreshing !,dining room,ambience general,positive,ambience general positive,yes,4,14
181,278,The dining room is quietly elegant with no music to shout over -- how refreshing !,dining room,ambience general,negative,ambience general negative,no,0,0
182,278,The dining room is quietly elegant with no music to shout over -- how refreshing !,dining room,ambience general,neutral,ambience general neutral,no,0,0
183,284,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .,New England Chowder,food quality,positive,food quality positive,yes,21,39
184,284,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .,New England Chowder,food quality,negative,food quality negative,no,0,0
185,284,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .,New England Chowder,food quality,neutral,food quality neutral,no,0,0
186,284,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .,Lobster Bisque,food quality,positive,food quality positive,yes,92,105
187,284,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .,Lobster Bisque,food quality,negative,food quality negative,no,0,0
188,284,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .,Lobster Bisque,food quality,neutral,food quality neutral,no,0,0
189,289,Go to Volare for 1st class service and terrific food .,service,service general,positive,service general positive,yes,27,33
190,289,Go to Volare for 1st class service and terrific food .,service,service general,negative,service general negative,no,0,0
191,289,Go to Volare for 1st class service and terrific food .,service,service general,neutral,service general neutral,no,0,0
192,289,Go to Volare for 1st class service and terrific food .,food,food quality,positive,food quality positive,yes,48,51
193,289,Go to Volare for 1st class service and terrific food .,food,food quality,negative,food quality negative,no,0,0
194,289,Go to Volare for 1st class service and terrific food .,food,food quality,neutral,food quality neutral,no,0,0
195,294,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like .,food,food prices,positive,food prices positive,no,0,0
196,294,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like .,food,food prices,negative,food prices negative,yes,4,7
197,294,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like .,food,food prices,neutral,food prices neutral,no,0,0
198,294,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like .,prixe fixe tasting menu,food quality,positive,food quality positive,yes,32,54
199,294,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like .,prixe fixe tasting menu,food quality,negative,food quality negative,no,0,0
200,294,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like .,prixe fixe tasting menu,food quality,neutral,food quality neutral,no,0,0
201,294,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like .,prixe fixe tasting menu,food prices,positive,food prices positive,yes,32,54
202,294,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like .,prixe fixe tasting menu,food prices,negative,food prices negative,no,0,0
203,294,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like .,prixe fixe tasting menu,food prices,neutral,food prices neutral,no,0,0
204,304,The staff was the friendliest that have seen in New York .,staff,service general,positive,service general positive,yes,4,8
205,304,The staff was the friendliest that have seen in New York .,staff,service general,negative,service general negative,no,0,0
206,304,The staff was the friendliest that have seen in New York .,staff,service general,neutral,service general neutral,no,0,0
207,305,If you want something really different than try Jekyll and Hyde .,Jekyll and Hyde,restaurant general,positive,restaurant general positive,yes,48,62
208,305,If you want something really different than try Jekyll and Hyde .,Jekyll and Hyde,restaurant general,negative,restaurant general negative,no,0,0
209,305,If you want something really different than try Jekyll and Hyde .,Jekyll and Hyde,restaurant general,neutral,restaurant general neutral,no,0,0
210,306,The food was pretty tradional but it was hot and good with large portions .,food,food quality,positive,food quality positive,yes,4,7
211,306,The food was pretty tradional but it was hot and good with large portions .,food,food quality,negative,food quality negative,no,0,0
212,306,The food was pretty tradional but it was hot and good with large portions .,food,food quality,neutral,food quality neutral,no,0,0
213,306,The food was pretty tradional but it was hot and good with large portions .,portions,food style_options,positive,food style_options positive,yes,65,72
214,306,The food was pretty tradional but it was hot and good with large portions .,portions,food style_options,negative,food style_options negative,no,0,0
215,306,The food was pretty tradional but it was hot and good with large portions .,portions,food style_options,neutral,food style_options neutral,no,0,0
216,312,Drinks way over priced .,Drinks,drinks prices,positive,drinks prices positive,no,0,0
217,312,Drinks way over priced .,Drinks,drinks prices,negative,drinks prices negative,yes,0,5
218,312,Drinks way over priced .,Drinks,drinks prices,neutral,drinks prices neutral,no,0,0
219,314,Great pizza for lunch place .,pizza,food quality,positive,food quality positive,yes,6,10
220,314,Great pizza for lunch place .,pizza,food quality,negative,food quality negative,no,0,0
221,314,Great pizza for lunch place .,pizza,food quality,neutral,food quality neutral,no,0,0
222,322,"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .",bagels,food quality,positive,food quality positive,yes,4,9
223,322,"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .",bagels,food quality,negative,food quality negative,no,0,0
224,322,"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .",bagels,food quality,neutral,food quality neutral,no,0,0
225,322,"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .",bagels,food style_options,positive,food style_options positive,yes,4,9
226,322,"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .",bagels,food style_options,negative,food style_options negative,no,0,0
227,322,"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .",bagels,food style_options,neutral,food style_options neutral,no,0,0
228,323,They have a huge selection of different cream cheeses and all of their salads are great .,salads,food quality,positive,food quality positive,yes,71,76
229,323,They have a huge selection of different cream cheeses and all of their salads are great .,salads,food quality,negative,food quality negative,no,0,0
230,323,They have a huge selection of different cream cheeses and all of their salads are great .,salads,food quality,neutral,food quality neutral,no,0,0
231,323,They have a huge selection of different cream cheeses and all of their salads are great .,cream cheeses,food style_options,positive,food style_options positive,yes,40,52
232,323,They have a huge selection of different cream cheeses and all of their salads are great .,cream cheeses,food style_options,negative,food style_options negative,no,0,0
233,323,They have a huge selection of different cream cheeses and all of their salads are great .,cream cheeses,food style_options,neutral,food style_options neutral,no,0,0
234,332,Thius is a must for anyone who loves Shabu-Shabu .,Shabu-Shabu,food quality,positive,food quality positive,yes,37,47
235,332,Thius is a must for anyone who loves Shabu-Shabu .,Shabu-Shabu,food quality,negative,food quality negative,no,0,0
