sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
92	Ich hatte am 10 . 07 . 2023 meinen Geburtstag in der RESTAURANTNAME gefeiert , die Kellner waren sehr aufmerksam und das Essen ein Traum , ich kann es nur weiterempfehlen .	NULL	general-impression	negative	general-impression negative	no	0	0
92	Ich hatte am 10 . 07 . 2023 meinen Geburtstag in der RESTAURANTNAME gefeiert , die Kellner waren sehr aufmerksam und das Essen ein Traum , ich kann es nur weiterempfehlen .	NULL	general-impression	neutral	general-impression neutral	no	0	0
132	Unsere Reservierung wurde verplant .	Reservierung	service	positive	service positive	no	0	0
132	Unsere Reservierung wurde verplant .	Reservierung	service	negative	service negative	yes	2	3
132	Unsere Reservierung wurde verplant .	Reservierung	service	neutral	service neutral	no	0	0
154	Absolut schlechte Küche !	Küche	food	positive	food positive	no	0	0
154	Absolut schlechte Küche !	Küche	food	negative	food negative	yes	3	4
154	Absolut schlechte Küche !	Küche	food	neutral	food neutral	no	0	0
175	Wir waren heute zum zweiten Mal da , das erste Mal war wirklich traumhaft .	NULL	general-impression	positive	general-impression positive	yes	0	0
175	Wir waren heute zum zweiten Mal da , das erste Mal war wirklich traumhaft .	NULL	general-impression	negative	general-impression negative	no	0	0
175	Wir waren heute zum zweiten Mal da , das erste Mal war wirklich traumhaft .	NULL	general-impression	neutral	general-impression neutral	no	0	0
180	Man bekommt nicht mal das Essen was bestellt wurde .	NULL	service	positive	service positive	no	0	0
180	Man bekommt nicht mal das Essen was bestellt wurde .	NULL	service	negative	service negative	yes	0	0
180	Man bekommt nicht mal das Essen was bestellt wurde .	NULL	service	neutral	service neutral	no	0	0
214	Die Gamba waren kalt und kaum aus der Schale zu lösen .	Gamba	food	positive	food positive	no	0	0
214	Die Gamba waren kalt und kaum aus der Schale zu lösen .	Gamba	food	negative	food negative	yes	2	3
214	Die Gamba waren kalt und kaum aus der Schale zu lösen .	Gamba	food	neutral	food neutral	no	0	0
222	Wir sind ganz zufällig dort gelandet und waren begeistert .	NULL	general-impression	positive	general-impression positive	yes	0	0
222	Wir sind ganz zufällig dort gelandet und waren begeistert .	NULL	general-impression	negative	general-impression negative	no	0	0
222	Wir sind ganz zufällig dort gelandet und waren begeistert .	NULL	general-impression	neutral	general-impression neutral	no	0	0
256	So einen schlechten Service hatten wir noch nicht erlebt .	Service	service	positive	service positive	no	0	0
256	So einen schlechten Service hatten wir noch nicht erlebt .	Service	service	negative	service negative	yes	4	5
256	So einen schlechten Service hatten wir noch nicht erlebt .	Service	service	neutral	service neutral	no	0	0
277	! Einziger Abzug : Sauberkeit der Toiletten	Sauberkeit der Toiletten	ambience	positive	ambience positive	no	0	0
277	! Einziger Abzug : Sauberkeit der Toiletten	Sauberkeit der Toiletten	ambience	negative	ambience negative	yes	5	8
277	! Einziger Abzug : Sauberkeit der Toiletten	Sauberkeit der Toiletten	ambience	neutral	ambience neutral	no	0	0
297	Klassische Gerichte modern angerichtet .	Gerichte	food	positive	food positive	yes	2	3
297	Klassische Gerichte modern angerichtet .	Gerichte	food	negative	food negative	no	0	0
297	Klassische Gerichte modern angerichtet .	Gerichte	food	neutral	food neutral	no	0	0
303	Als wir bezahleenn wollten , war sie auch wieder nicht auffindbar , dann bekamen wir endlich die Rechnung und sie war wieder weg , bis wir dann endlich bezahlen konnten .	NULL	service	positive	service positive	no	0	0
303	Als wir bezahleenn wollten , war sie auch wieder nicht auffindbar , dann bekamen wir endlich die Rechnung und sie war wieder weg , bis wir dann endlich bezahlen konnten .	NULL	service	negative	service negative	yes	0	0
303	Als wir bezahleenn wollten , war sie auch wieder nicht auffindbar , dann bekamen wir endlich die Rechnung und sie war wieder weg , bis wir dann endlich bezahlen konnten .	NULL	service	neutral	service neutral	no	0	0
335	Der Lachs war gut , auf den Punkt gegrillt , daran gab es nicht auszusetzen !	Lachs	food	positive	food positive	yes	2	3
335	Der Lachs war gut , auf den Punkt gegrillt , daran gab es nicht auszusetzen !	Lachs	food	negative	food negative	no	0	0
335	Der Lachs war gut , auf den Punkt gegrillt , daran gab es nicht auszusetzen !	Lachs	food	neutral	food neutral	no	0	0
343	Gute Qualität der Speisen und der Empfehlungen .	Speisen	food	positive	food positive	yes	4	5
343	Gute Qualität der Speisen und der Empfehlungen .	Speisen	food	negative	food negative	no	0	0
343	Gute Qualität der Speisen und der Empfehlungen .	Speisen	food	neutral	food neutral	no	0	0
383	Wir haben mehrmalls die Bedienung um Bestellung gebitten , Allerdings haben diese nicht einmal reagiert .	Bedienung	service	positive	service positive	no	0	0
383	Wir haben mehrmalls die Bedienung um Bestellung gebitten , Allerdings haben diese nicht einmal reagiert .	Bedienung	service	negative	service negative	yes	5	6
383	Wir haben mehrmalls die Bedienung um Bestellung gebitten , Allerdings haben diese nicht einmal reagiert .	Bedienung	service	neutral	service neutral	no	0	0
390	Die Qualität hat nachgelassen .	NULL	general-impression	positive	general-impression positive	no	0	0
390	Die Qualität hat nachgelassen .	NULL	general-impression	negative	general-impression negative	yes	0	0
390	Die Qualität hat nachgelassen .	NULL	general-impression	neutral	general-impression neutral	no	0	0
400	Wir fühlten uns sehr gestört und unwohl .	NULL	ambience	positive	ambience positive	no	0	0
400	Wir fühlten uns sehr gestört und unwohl .	NULL	ambience	negative	ambience negative	yes	0	0
400	Wir fühlten uns sehr gestört und unwohl .	NULL	ambience	neutral	ambience neutral	no	0	0
405	Gerne beim nächsten Besuch in LOC wieder .	NULL	general-impression	positive	general-impression positive	yes	0	0
405	Gerne beim nächsten Besuch in LOC wieder .	NULL	general-impression	negative	general-impression negative	no	0	0
405	Gerne beim nächsten Besuch in LOC wieder .	NULL	general-impression	neutral	general-impression neutral	no	0	0
416	Ein sehr gemütliches italienisches Restaurant mit Flair und fleißigem Personal .	Restaurant	ambience	positive	ambience positive	yes	5	6
416	Ein sehr gemütliches italienisches Restaurant mit Flair und fleißigem Personal .	Restaurant	ambience	negative	ambience negative	no	0	0
416	Ein sehr gemütliches italienisches Restaurant mit Flair und fleißigem Personal .	Restaurant	ambience	neutral	ambience neutral	no	0	0
416	Ein sehr gemütliches italienisches Restaurant mit Flair und fleißigem Personal .	Personal	service	positive	service positive	yes	10	11
416	Ein sehr gemütliches italienisches Restaurant mit Flair und fleißigem Personal .	Personal	service	negative	service negative	no	0	0
416	Ein sehr gemütliches italienisches Restaurant mit Flair und fleißigem Personal .	Personal	service	neutral	service neutral	no	0	0
422	Selbst unter Corona hatte das Restaurant sein Level gehalten .	Restaurant	general-impression	positive	general-impression positive	yes	6	7
422	Selbst unter Corona hatte das Restaurant sein Level gehalten .	Restaurant	general-impression	negative	general-impression negative	no	0	0
422	Selbst unter Corona hatte das Restaurant sein Level gehalten .	Restaurant	general-impression	neutral	general-impression neutral	no	0	0
445	Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt .	NULL	price	positive	price positive	no	0	0
445	Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt .	NULL	price	negative	price negative	yes	0	0
445	Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt .	NULL	price	neutral	price neutral	no	0	0
445	Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt .	NULL	food	positive	food positive	no	0	0
445	Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt .	NULL	food	negative	food negative	yes	0	0
445	Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt .	NULL	food	neutral	food neutral	no	0	0
448	Wer in LOC unterwegs ist , der kann die DAMPFE ohne Bedenken in seine Reiseplanung einbeziehen .	DAMPFE	general-impression	positive	general-impression positive	yes	10	11
448	Wer in LOC unterwegs ist , der kann die DAMPFE ohne Bedenken in seine Reiseplanung einbeziehen .	DAMPFE	general-impression	negative	general-impression negative	no	0	0
448	Wer in LOC unterwegs ist , der kann die DAMPFE ohne Bedenken in seine Reiseplanung einbeziehen .	DAMPFE	general-impression	neutral	general-impression neutral	no	0	0
470	Das Essen und der Service ist immer ausgezeichnet .	Essen	food	positive	food positive	yes	2	3
470	Das Essen und der Service ist immer ausgezeichnet .	Essen	food	negative	food negative	no	0	0
470	Das Essen und der Service ist immer ausgezeichnet .	Essen	food	neutral	food neutral	no	0	0
470	Das Essen und der Service ist immer ausgezeichnet .	Service	service	positive	service positive	yes	5	6
470	Das Essen und der Service ist immer ausgezeichnet .	Service	service	negative	service negative	no	0	0
470	Das Essen und der Service ist immer ausgezeichnet .	Service	service	neutral	service neutral	no	0	0
490	Allerdings mussten wir noch weitere 30 Minuten bis zur Lieferung warten .	Lieferung	service	positive	service positive	no	0	0
490	Allerdings mussten wir noch weitere 30 Minuten bis zur Lieferung warten .	Lieferung	service	negative	service negative	yes	10	11
490	Allerdings mussten wir noch weitere 30 Minuten bis zur Lieferung warten .	Lieferung	service	neutral	service neutral	no	0	0
512	Niemand war zuständig .	NULL	service	positive	service positive	no	0	0
512	Niemand war zuständig .	NULL	service	negative	service negative	yes	0	0
512	Niemand war zuständig .	NULL	service	neutral	service neutral	no	0	0
541	Leider war das Personal völlig überfordert , denn wir mußten fast 25 Minuten warten , bis jemand eine Bestellung aufnehmen konnte .	Personal	service	positive	service positive	no	0	0
541	Leider war das Personal völlig überfordert , denn wir mußten fast 25 Minuten warten , bis jemand eine Bestellung aufnehmen konnte .	Personal	service	negative	service negative	yes	4	5
541	Leider war das Personal völlig überfordert , denn wir mußten fast 25 Minuten warten , bis jemand eine Bestellung aufnehmen konnte .	Personal	service	neutral	service neutral	no	0	0
568	Schade .	NULL	general-impression	positive	general-impression positive	no	0	0
568	Schade .	NULL	general-impression	negative	general-impression negative	yes	0	0
568	Schade .	NULL	general-impression	neutral	general-impression neutral	no	0	0
576	LOC , tolles Essen , und nette Bedienung .	Essen	food	positive	food positive	yes	4	5
576	LOC , tolles Essen , und nette Bedienung .	Essen	food	negative	food negative	no	0	0
576	LOC , tolles Essen , und nette Bedienung .	Essen	food	neutral	food neutral	no	0	0
576	LOC , tolles Essen , und nette Bedienung .	Bedienung	service	positive	service positive	yes	8	9
576	LOC , tolles Essen , und nette Bedienung .	Bedienung	service	negative	service negative	no	0	0
576	LOC , tolles Essen , und nette Bedienung .	Bedienung	service	neutral	service neutral	no	0	0
578	Leider hat die Qualität massiv nachgelassen und der Preis 7 , 10 hat sich fast verdoppelt , die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße , das geht gar nicht .	Preis	food	positive	food positive	no	0	0
578	Leider hat die Qualität massiv nachgelassen und der Preis 7 , 10 hat sich fast verdoppelt , die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße , das geht gar nicht .	Preis	food	negative	food negative	yes	9	10
578	Leider hat die Qualität massiv nachgelassen und der Preis 7 , 10 hat sich fast verdoppelt , die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße , das geht gar nicht .	Preis	food	neutral	food neutral	no	0	0
578	Leider hat die Qualität massiv nachgelassen und der Preis 7 , 10 hat sich fast verdoppelt , die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße , das geht gar nicht .	NULL	general-impression	positive	general-impression positive	no	0	0
578	Leider hat die Qualität massiv nachgelassen und der Preis 7 , 10 hat sich fast verdoppelt , die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße , das geht gar nicht .	NULL	general-impression	negative	general-impression negative	yes	0	0
578	Leider hat die Qualität massiv nachgelassen und der Preis 7 , 10 hat sich fast verdoppelt , die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße , das geht gar nicht .	NULL	general-impression	neutral	general-impression neutral	no	0	0
588	Ein toller Abend mit fantastischem Essen von großartiger Qualität - die Seezunge war ein Traum - und einem super Service !	Essen	food	positive	food positive	yes	6	7
588	Ein toller Abend mit fantastischem Essen von großartiger Qualität - die Seezunge war ein Traum - und einem super Service !	Essen	food	negative	food negative	no	0	0
588	Ein toller Abend mit fantastischem Essen von großartiger Qualität - die Seezunge war ein Traum - und einem super Service !	Essen	food	neutral	food neutral	no	0	0
588	Ein toller Abend mit fantastischem Essen von großartiger Qualität - die Seezunge war ein Traum - und einem super Service !	Seezunge	food	positive	food positive	yes	12	13
588	Ein toller Abend mit fantastischem Essen von großartiger Qualität - die Seezunge war ein Traum - und einem super Service !	Seezunge	food	negative	food negative	no	0	0
588	Ein toller Abend mit fantastischem Essen von großartiger Qualität - die Seezunge war ein Traum - und einem super Service !	Seezunge	food	neutral	food neutral	no	0	0
588	Ein toller Abend mit fantastischem Essen von großartiger Qualität - die Seezunge war ein Traum - und einem super Service !	Service	service	positive	service positive	yes	20	21
588	Ein toller Abend mit fantastischem Essen von großartiger Qualität - die Seezunge war ein Traum - und einem super Service !	Service	service	negative	service negative	no	0	0
588	Ein toller Abend mit fantastischem Essen von großartiger Qualität - die Seezunge war ein Traum - und einem super Service !	Service	service	neutral	service neutral	no	0	0
602	Ich bin sehr enttäuscht und komme nicht wieder .	NULL	general-impression	positive	general-impression positive	no	0	0
602	Ich bin sehr enttäuscht und komme nicht wieder .	NULL	general-impression	negative	general-impression negative	yes	0	0
602	Ich bin sehr enttäuscht und komme nicht wieder .	NULL	general-impression	neutral	general-impression neutral	no	0	0
612	Hatte ein sehniges Teil was nicht zu kauen war die anderen Gerichte waren akzeptabel aber nichts besonderes	Gerichte	food	positive	food positive	no	0	0
612	Hatte ein sehniges Teil was nicht zu kauen war die anderen Gerichte waren akzeptabel aber nichts besonderes	Gerichte	food	negative	food negative	no	0	0
612	Hatte ein sehniges Teil was nicht zu kauen war die anderen Gerichte waren akzeptabel aber nichts besonderes	Gerichte	food	neutral	food neutral	yes	12	13
612	Hatte ein sehniges Teil was nicht zu kauen war die anderen Gerichte waren akzeptabel aber nichts besonderes	NULL	food	positive	food positive	no	0	0
612	Hatte ein sehniges Teil was nicht zu kauen war die anderen Gerichte waren akzeptabel aber nichts besonderes	NULL	food	negative	food negative	yes	0	0
612	Hatte ein sehniges Teil was nicht zu kauen war die anderen Gerichte waren akzeptabel aber nichts besonderes	NULL	food	neutral	food neutral	no	0	0
619	Essen topp und Service auch , nur einen unmöglichen Kellner dabei , der mit den Tunneln im Ohr , der seine Kollegin ständig laut anpöbelt vor den Gäste , dass sie zu langsam sind und dich bewegen sollen usw .	Essen	food	positive	food positive	yes	1	2
619	Essen topp und Service auch , nur einen unmöglichen Kellner dabei , der mit den Tunneln im Ohr , der seine Kollegin ständig laut anpöbelt vor den Gäste , dass sie zu langsam sind und dich bewegen sollen usw .	Essen	food	negative	food negative	no	0	0
619	Essen topp und Service auch , nur einen unmöglichen Kellner dabei , der mit den Tunneln im Ohr , der seine Kollegin ständig laut anpöbelt vor den Gäste , dass sie zu langsam sind und dich bewegen sollen usw .	Essen	food	neutral	food neutral	no	0	0
619	Essen topp und Service auch , nur einen unmöglichen Kellner dabei , der mit den Tunneln im Ohr , der seine Kollegin ständig laut anpöbelt vor den Gäste , dass sie zu langsam sind und dich bewegen sollen usw .	Service	service	positive	service positive	yes	4	5
619	Essen topp und Service auch , nur einen unmöglichen Kellner dabei , der mit den Tunneln im Ohr , der seine Kollegin ständig laut anpöbelt vor den Gäste , dass sie zu langsam sind und dich bewegen sollen usw .	Service	service	negative	service negative	no	0	0
619	Essen topp und Service auch , nur einen unmöglichen Kellner dabei , der mit den Tunneln im Ohr , der seine Kollegin ständig laut anpöbelt vor den Gäste , dass sie zu langsam sind und dich bewegen sollen usw .	Service	service	neutral	service neutral	no	0	0
619	Essen topp und Service auch , nur einen unmöglichen Kellner dabei , der mit den Tunneln im Ohr , der seine Kollegin ständig laut anpöbelt vor den Gäste , dass sie zu langsam sind und dich bewegen sollen usw .	Kellner	service	positive	service positive	no	0	0
619	Essen topp und Service auch , nur einen unmöglichen Kellner dabei , der mit den Tunneln im Ohr , der seine Kollegin ständig laut anpöbelt vor den Gäste , dass sie zu langsam sind und dich bewegen sollen usw .	Kellner	service	negative	service negative	yes	10	11
619	Essen topp und Service auch , nur einen unmöglichen Kellner dabei , der mit den Tunneln im Ohr , der seine Kollegin ständig laut anpöbelt vor den Gäste , dass sie zu langsam sind und dich bewegen sollen usw .	Kellner	service	neutral	service neutral	no	0	0
621	Ambiente toll , Essen überpreist und das man der Stiefmutter gratuliert ohne was zu hinterfragen ist schon sehr schmerzhaft . . brauch ich nicht nochmal .	Ambiente	ambience	positive	ambience positive	yes	1	2
621	Ambiente toll , Essen überpreist und das man der Stiefmutter gratuliert ohne was zu hinterfragen ist schon sehr schmerzhaft . . brauch ich nicht nochmal .	Ambiente	ambience	negative	ambience negative	no	0	0
621	Ambiente toll , Essen überpreist und das man der Stiefmutter gratuliert ohne was zu hinterfragen ist schon sehr schmerzhaft . . brauch ich nicht nochmal .	Ambiente	ambience	neutral	ambience neutral	no	0	0
621	Ambiente toll , Essen überpreist und das man der Stiefmutter gratuliert ohne was zu hinterfragen ist schon sehr schmerzhaft . . brauch ich nicht nochmal .	Essen	price	positive	price positive	no	0	0
621	Ambiente toll , Essen überpreist und das man der Stiefmutter gratuliert ohne was zu hinterfragen ist schon sehr schmerzhaft . . brauch ich nicht nochmal .	Essen	price	negative	price negative	yes	4	5
621	Ambiente toll , Essen überpreist und das man der Stiefmutter gratuliert ohne was zu hinterfragen ist schon sehr schmerzhaft . . brauch ich nicht nochmal .	Essen	price	neutral	price neutral	no	0	0
635	Das Lokal war meiner Meinung nach völlig überfüllt , extrem laut , keine Unterhaltung mehr möglich .	Lokal	ambience	positive	ambience positive	no	0	0
635	Das Lokal war meiner Meinung nach völlig überfüllt , extrem laut , keine Unterhaltung mehr möglich .	Lokal	ambience	negative	ambience negative	yes	2	3
635	Das Lokal war meiner Meinung nach völlig überfüllt , extrem laut , keine Unterhaltung mehr möglich .	Lokal	ambience	neutral	ambience neutral	no	0	0
640	Schöner Außenbereich	Außenbereich	ambience	positive	ambience positive	yes	2	3
640	Schöner Außenbereich	Außenbereich	ambience	negative	ambience negative	no	0	0
640	Schöner Außenbereich	Außenbereich	ambience	neutral	ambience neutral	no	0	0
648	Einen Punkt Abzug gibt es für mich wobei das Restaurant nicht wirklich was dafür kann , weil darin sehr sehr laut ist und man seinen Gegenüber schon fast anschreien muss .	NULL	ambience	positive	ambience positive	no	0	0
648	Einen Punkt Abzug gibt es für mich wobei das Restaurant nicht wirklich was dafür kann , weil darin sehr sehr laut ist und man seinen Gegenüber schon fast anschreien muss .	NULL	ambience	negative	ambience negative	yes	0	0
648	Einen Punkt Abzug gibt es für mich wobei das Restaurant nicht wirklich was dafür kann , weil darin sehr sehr laut ist und man seinen Gegenüber schon fast anschreien muss .	NULL	ambience	neutral	ambience neutral	no	0	0
654	Ein rundum leckerer Abend .	NULL	food	positive	food positive	yes	0	0
654	Ein rundum leckerer Abend .	NULL	food	negative	food negative	no	0	0
654	Ein rundum leckerer Abend .	NULL	food	neutral	food neutral	no	0	0
664	Das Steak im Hauptgang war bei beiden sehr gut .	Steak im Hauptgang	food	positive	food positive	yes	2	5
664	Das Steak im Hauptgang war bei beiden sehr gut .	Steak im Hauptgang	food	negative	food negative	no	0	0
664	Das Steak im Hauptgang war bei beiden sehr gut .	Steak im Hauptgang	food	neutral	food neutral	no	0	0
667	Kommen immer gerne wieder nur zu empfehlen :	NULL	general-impression	positive	general-impression positive	yes	0	0
667	Kommen immer gerne wieder nur zu empfehlen :	NULL	general-impression	negative	general-impression negative	no	0	0
667	Kommen immer gerne wieder nur zu empfehlen :	NULL	general-impression	neutral	general-impression neutral	no	0	0
673	Der Service ist sehr zuvorkommend und überaus freundlich .	Service	service	positive	service positive	yes	2	3
673	Der Service ist sehr zuvorkommend und überaus freundlich .	Service	service	negative	service negative	no	0	0
673	Der Service ist sehr zuvorkommend und überaus freundlich .	Service	service	neutral	service neutral	no	0	0
683	Service war freundlich und schnell .	Service	service	positive	service positive	yes	1	2
683	Service war freundlich und schnell .	Service	service	negative	service negative	no	0	0
683	Service war freundlich und schnell .	Service	service	neutral	service neutral	no	0	0
684	Muss nicht sein , kann aber .	NULL	general-impression	positive	general-impression positive	no	0	0
684	Muss nicht sein , kann aber .	NULL	general-impression	negative	general-impression negative	no	0	0
684	Muss nicht sein , kann aber .	NULL	general-impression	neutral	general-impression neutral	yes	0	0
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Atmosphäre	ambience	positive	ambience positive	yes	3	4
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Atmosphäre	ambience	negative	ambience negative	no	0	0
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Atmosphäre	ambience	neutral	ambience neutral	no	0	0
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Hauswein	food	positive	food positive	yes	6	7
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Hauswein	food	negative	food negative	no	0	0
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Hauswein	food	neutral	food neutral	no	0	0
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Personal	service	positive	service positive	yes	9	10
