id,raw_text,aspectTerms
945,It's great to go for a quick lunch either alone or with a friend.,
948,Quick and friendly service.,
950,It's somewhere you can eat and be happy.,
963,I thought I had died and gone to heaven.,
967,Have been several times and it never dissapoints.,
968,We were less than impressed.,
975,skip dessert.,
977,A classic!,
983,Was surprisingly disappointed.,
985,Ravioli was good...but I have to say that I found everything a bit overpriced.,
990,Authentic Pakistani food.,
992,Don't waste money on decor.,
993,"Just straight up cheap, good food.",
994,Faan is sooo good.,
1007,"Best of all is the warm vibe, the owner is super friendly and service is fast.",
1008,"If only they delivered, they'd make a mint!",
1014,I really recommend the very simple Unda (Egg) rolls.,
1015,"Delicate spices, onions, eggs and a kick-ass roti.",
1016,Amazing!,
1023,Best drumsticks over rice and sour spicy soup in town!,
1024,Beef noodle soup is good as well.,
1025,The service is good and the resturant is clean.,
1028,"For those that go once and don't enjoy it, all I can say is that they just don't get it.",
1036,"Excellent dumplings served amid clean, chic decor.",
1040,I won't go back unless someone else is footing the bill.,
1059,"whoever the jazz duo was, they were on POINT.",
1062,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",
1081,Baluchi's has solid food and a nice decor at reasonable prices.,
1090,"Most of the servers are very attentive, friendly and quite attractive.",
1098,I heartily recommend.,
1104,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,
1107,"La Rosa waltzes in, and I think they are doing it the best.",
1113,"To me it exemplifies Soho, cute, artsy, interesting.",
1119,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,
1131,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",
1153,The sashimi is always fresh and the rolls are innovative and delicious.,
1156,Delivery guy sometimes get upset if you don't tip more than 10%.,
1163,"Very, very nice",
1166,Loved It,
1172,"Place is open till late, no dress code.",
1174,Highly recommended!,
1199,The only downside... they only take cash which is OK if you know about it ahead of time.,
1209,food was luke warm.,
1215,"Red Dragon Roll - my favorite thing to eat, of any food group - hands down",
1218,The Seafood Dynamite is also otherworldly.,
1242,I highly recommend this beautiful place.,
1247,Nice view of river and NYC.,
1248,I come here enjoy very much with husband.,
1249,Remind me of home.,
1254,"Oh, and there's hookah.",
1257,"The drinks are great, especially when made by Raymond.",
1261,A weakness is the chicken in the salads.,
1271,The best!,
1272,"Great food, amazing service, this place is a class act.",
1274,"Fresh, mind blowing flavors.",
1282,The food is all shared so we get to order together and eat together.,
1285,"You'll be ther for every anniversary, birthday, valentines day...",
1294,"Service ok but unfriendly,filthy bathroom.",
1296,"The bar drinks were Eh, ok to say the least.",
1304,"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.",
1310,"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.",
1311,"short and sweet – seating is great:it's romantic,cozy and private.",
1321,"Servers are all different, Greg is my favorite.",
1333,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,
1338,Maggot in the food!,
1347,Unhygienic,
1348,I do not recommend.,
1354,Awesome,
1359,Good creative rolls!,
1381,This place survives on reputation alone.,
1382,I will NEVER return.,
1391,Hands down the best pizza on the planet.,
1393,great hot dogs..,
1401,great food,
1407,"Best Indian Chinese in the city, by far!",
1410,The martinis are amazing and very fairly priced.,
1413,You can get a table without a reservation if you get there early I they don't make you by bottles.,
1415,In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!,
1416,Highly recommended!,
1417,"One of the best, if not THE best, restaurants in Park Slope (and NY in general)",
1420,"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.",
1423,The entree was also very good.,
1430,Bison was quite excellent however.,
1440,"You would think they would make up for it with service, sadly, no.",
1445,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,
1454,"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!",
1456,For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.,
1461,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,
1462,I would not expect this for a $55 dinner.,
1465,The only beverage we did receive was water in dirty glasses!,
1470,MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!,
1474,The menu is fairly simple without much descriptions. ,
1479,"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer. ",
1484,I heard the lobster roll was excellent. ,
1499,We have gone for dinner only a few times but the same great quality and service is given.,
1504,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",
1505,"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.",
1512,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,
1517,"The bibimbap was average, but the stone bowl wasn't even close to sizzling.",
1530,It was well worth the wait.,
1539,Possibly the Most Romantic Restaurant in the City,
1544,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!",
1545,We started off with a delightful sashimi amuse bouche.,
1546,"I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.",
1550,"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.",
1553,We paid a fixed pricce but got nothing!!,
1555,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",
1556,Stay away,
1568,"Price is high but the food is good, so I would come back again.",
1572,This place is not inviting and the food is totally weird.,
1575,Good Food,
1585,Dumbfoundingly Poor,
1588,The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.,
1598,I honestly don't even know where to begin.,
1601,I took one look at the chicken and I was appalled.,
1605,"So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.",
1612,"Again, no apology, no is there anything else I can get you, no can I get you a drink to make up for it, nothing!!!!",
1618,it was really good pizza.,
1629,"How this place survives the competitive west village market in this economy, or any other for that matter, is beyond me.",
1630,Great Hot Dogs!,
1632,"The hot dogs are top notch, and they're Slamwich is amazing!",
1634,Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.,
1638,"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ",
1643,"There's another girl who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. ",
1647,"So, if you're walking by and thinking about dining, you might want to see who's going to be seating you first...",
1651,"This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.",
1656,Mussles and calamari were superb Saturday evening.,
1679,What a hassle!,
1685,"The bread was stale, the salad was overpriced and empty.",
1687,So rude!!!,
1688,I was one of the people that went for this horrible experience.,
1696,bad staff,
1699,The design of the space is good.,
1700,But the service is HORRID!,
1706,"She then put the check down without asking if we were done, and came to check on the bill every two minutes, even though we were one of three occupied tables.",
0,"Judging from previous posts this used to be a good place, but not any longer.",
1,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",
24,And I hate to say this but I doubt I'll ever go back. ,
32,we love th pink pony.,
34,Food-awesome.,
36,Ambiance- relaxed and stylish.,
42,"well, i didn't find it there, and trust, i have told everyone i can think of about my experience. ",
51,The sushi seemed pretty fresh and was adequately proportioned.,
53,We took advanatage of the half price sushi deal on saturday so it was well worth it.,
56,The food was well prepared and the service impecable.,
57,I'm going back.,
65,"The food here is rather good, but only if you like to wait for it.",
98,Decent wine at reasonable prices.,
99,Have been dozens of times and never failed to enjoy the experience.,
108,The food was bland oily.,
132,I will be back!,
138,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",
142,"those rolls were big, but not good and sashimi wasn't fresh.",
146,"Try everything for that matter, it is all good.",
147,I have been going there since it opened and I can't get enough.,
154,"Have recommended the place to friends, always gets good response.",
157,"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",
160,I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers.,
164,"Moules were excellent, lobster ravioli was VERY salty!",
171,"Service is not exactly five star, but thats not really a big deal.",
176,The staff is incredibly helpful and attentive.,
179,Your friends will thank you for introducing them to this gem!,
180,"When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong.",
183,Such a disappointment...,
185,I had a grat time at Jekyll and Hyde!,
188,I am bringing my whole family back next time.,
196,Prices are in line.,
200,"Also, because it is so thin, it gets cold very quickly and its not that filling.",
205,A must try!,
207,"This was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater.",
219,"Service was very good - prompt, attentive and non-intrusive.",
230,"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.",
231,It's simply the best meal in NYC.,
234,The restaurant is cute but not upscale.,
250,The bagel was huge.,
256,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",
257,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",
261,"There's nice and quiet, small but enough for 6 (or more).",
278,We had Pam's special fried fish and it was amazing.,
292,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",
294,Big Wong gets big Ups for a fine establishment.,
297,The food is prepared quickly and efficiently.,
299,The takeout is great too since they give high quality tupperware as well.,
312,it is not consistent.,
317,Right off the L in Brooklyn this is a nice cozy place with good pizza.,
323,I started out with a Bombay beer which was big enough for two.,
324,MMmmm... it was delicious.,
333,Service was also horrible and the ambience is not that great.,
335,I go and eat out at many different restaurants and this is one place you have go and try.,
344,Big thumbs up!,
352,It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.,
358,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",
363,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",
365,Fish was overdone.,
380,The dining room is quietly elegant with no music to shout over -- how refreshing!,
384,The view is breathtaking the service is top notch... the ambiance is wonderfull.,
385,The staff offers impeccable service.,
399,The wine list is excellent.,
404,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",
405,The menu is very limited - i think we counted 4 or 5 entrees.,
413,And really large portions.,
415,We will go back every time we are in the City.,
418,The food was pretty tradional but it was hot and good with large portions.,
427,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,
440,A little overpriced but worth it once you take a bite.,
441,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,
442,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",
455,Thius is a must for anyone who loves Shabu-Shabu.,
462,The prices were CHEAP compared to the quality of service and food.,
466,Try green curry with vegetables.,
474,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,
488,The prices are wonderfully low.,
493,Always great service!,
504,Will not be back.,
518,The fish was not fresh and the rice tasted old and stale.,
533,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",
537,I look forward to eating here again,
550,The seats are uncomfortable if you are sitting against the wall on wooden benches.,
555,Not a great place for family or general dining.,
556,LLOOVVE THIS PLACE.,
561,Mermaid Inn is an overall good restaurant with really good seafood.,
574,We thought that this place is using too much of MSG cooking in the foods.,
584,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)",
588,I loved this place!!,
591,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",
596,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",
597,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.",
610,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently ",
611,"While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",
614,"Excellent atmosphere, delicious dishes good and friendly service.",
618,"Everything was wonderful; food, drinks, staff, mileau.",
621,The food is great and reasonably priced.,
622,"I have tried to make reservations, but both times, the hostess didn't have my name.",
632,Friendly staff that actually lets you enjoy your meal and the company you're with.,
638,The food was good.,
655,And the Tom Kha soup was pathetic.,
665,We waited at the bar and had martinis that were just right.,
666,We will be back.,
667,love the food.,
672,"Great food, good size menu, great service and an unpretensious setting.",
677,A great choice at any cost and a great deal.,
693,"Service here was great, food was fantastic.",
696,You cannot go wrong with this place.,
700,Good for dates or with friends.,
701,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.,
714,So rushing us out was absolutely unnecessary!,
720,"While their kitchen food is delicious, their Sushi is out of this world.",
724,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",
731,One of my favorite places in Manhattan.,
733,(Besides that there should be more restaurants like it around the city).,
736,"Kind, attentive wait staff.",
747,"They're rude at times, and not very friendly.",
756,"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.",
766,"Good spreads, great beverage selections and bagels really tasty.",
772,Don't be fooled by crowds of people.,
796,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,
800,The location is perfect.,
812,"For authentic Thai food, look no further than Toons.",
818,I'm saving up for my next visit.,
832,I LOVE their Thai,
837,I cannot imagine better Indian food in all of the city.,
849,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",
862,The fried dumplings are GREAT!,
869,Never fails to please.,
871,Spreads and toppings are great - though a bit pricey.,
875,"Been there, done that, and New York, it's not that big a deal.",
878,"Rao is a good restaurant, but it's nothing special.",
886,I really loved the different and inovated touch that's the cheff gives to the food.,
898,Dessert is a joke...dont bother,
899,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",
900,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",
906,A pleasant surprise.,
907,Go there to relax and feel like your somewhere else.,
911,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",
912,(Always ask the bartender for the SEASONAL beer!!!,
920,"A cool bar with great food, and tons of excellent beer.",
921,And even with it's Pub atmosphere they were great to my kids too!,
927,The only thing the waiters don't do for you is wipe your chin when you leave.,
928,Wonderful at holiday time.,
934,Too bad the food wasn't of the same heritage.,
941,"Everything I had was good, and I'm a eater.",
947,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",
956,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,
957,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.,
965,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,
982,It just wasn't Thai.,
989,This place is a great bargain.,
991,People are always friendly.,
997,bottles of wine are cheap and good.,
1018,The food's as good as ever.,
1021,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",
1027,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,
1030,Good luck getting a table.,
1033,Indoor was very cozy and cute.,
1042,The food was delicious but do not come here on a empty stomach.,
1056,Simply some good tasting Chinese food at incredible prices...,
1060,"good music, great food, speedy service affordable prices.",
1068,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",
1070,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,
1075,We were then shooed inside.,
1077,"We left, never to return.",
1078,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",
1087,You can do it here.,
1091,"The vibe is very relaxed and cozy, service was great and the food was excellent!",
1093,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,
1095,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,
1099,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,
1105,I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,
1116,The wine list is extensive and impressive.,
1120,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",
1129,Great food.,
1130,One of my favorite places in Brooklyn. ,
1132,Overpriced and not tasty ,
1151,Great sake!,
1155,Delivery can be spot on or lacking depending on the weather and the day of the week.,
1159,"Creative, consistent, fresh.",
1160,"Excellent sashimi, and the millennium roll is beyond delicious.",
1162,Love it.,
1165,not only is the food,
1169,I'd definitely go back again.,
1175,Excellent food for great prices,
1179,There are no negatives to speak of.,
1182,i love their chicken pasta cant remember the name but is sooo good,
1191,I love this place,
1194,Everyone was smiling so that made me feel welcome.,
1195,I thought the restaurant was nice and clean.,
1197,The veal and the mushrooms were cooked perfectly.,
1198,The potato balls were not dry at all... in fact it was buttery.,
1202,"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",
1204,awesome,
1205,the food is always fresh ...,
1208,Chicken teriyaki had tomato or pimentos on top??,
1216,Just go to Yamato and order the Red Dragon Roll.,
1219,I'm not even going to bother to describe it; it speaks for itself.,
1230,And $11 for a plate of bland guacamole?,
1231,"Don't get me started on the margaritas, either.",
1239,"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .",
1251,MMMMMMMMMmmmmmm so delicious,
1252,A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,
1258,The omlette for brunch is great...,
1262,"It's just average, just shredded, no seasoning on it.",
1264,"Overall, decent food at a good price, with friendly people.",
1284,Once you try it for a special occasion beware.. you can't stop!,
1290,everyone was cheerfully cooperative and helpful.,
1293,would NOT go back.,
1298,"We thought the dessert would be better, Wrong!",
1314,The food was ok and fair nothing to go crazy.,
1318,Impressed...,
1322,"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.",
1323,This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.,
1328,"peppers, onions, relish, chilli, cheeses, you NAME it.",
1329,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!,
1340,"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.",
1341,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).",
1346,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.",
1358,Very pleased,
1362,"One special roll and one regular roll is enough to fill you up, but save room for dessert!",
1365,Amazing food.,
1368,I've had my fair share of modern Japanese and this spot delivers.,
1375,"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.",
1377,I was speechless by the horrible food.,
1383,Best In ALL of NYC,
1389,so delicious!!!!!!,
1390,Patsy's Pizza = true love,
1392,"In about 12 minutes, the thing is gone.",
1395,great toppings definitely a place you need to check out for late night munchies or a mid day boost!,
1400,The only thing that strikes you is the decor?(not very pleasant).,
1405,"Also, they do not take credit card so come with cash!",
1412,"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.",
1419,This establishment is the real deal. ,
1426,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",
1429,Vanison was good but not amazing.,
1439,"If you are going for the food, it will not be worth it.",
1446,"Our visit their to say the least, was an unpleasant and costly experience!",
1447,And even more so unpleasant because it was so costly for such an unpleasant experience.,
