,sentence_id,sentence,target,category,polarity,category_polarity,entailed,start,end
37,123,Sowohl Hähnchenfleisch als auch Garnelen waren komplett übergart und trocken .,Garnelen,food,negative,food negative,yes,32,39
38,123,Sowohl Hähnchenfleisch als auch Garnelen waren komplett übergart und trocken .,Garnelen,food,neutral,food neutral,no,0,0
39,123,Sowohl Hähnchenfleisch als auch Garnelen waren komplett übergart und trocken .,Hähnchenfleisch,food,positive,food positive,no,0,0
40,123,Sowohl Hähnchenfleisch als auch Garnelen waren komplett übergart und trocken .,Hähnchenfleisch,food,negative,food negative,yes,7,21
41,123,Sowohl Hähnchenfleisch als auch Garnelen waren komplett übergart und trocken .,Hähnchenfleisch,food,neutral,food neutral,no,0,0
42,153,Kein traditioneller Bacalhau oder Arroz de marisco .,Bacalhau,food,positive,food positive,no,0,0
43,153,Kein traditioneller Bacalhau oder Arroz de marisco .,Bacalhau,food,negative,food negative,yes,20,27
44,153,Kein traditioneller Bacalhau oder Arroz de marisco .,Bacalhau,food,neutral,food neutral,no,0,0
45,153,Kein traditioneller Bacalhau oder Arroz de marisco .,Arroz de marisco,food,positive,food positive,no,0,0
46,153,Kein traditioneller Bacalhau oder Arroz de marisco .,Arroz de marisco,food,negative,food negative,yes,34,49
47,153,Kein traditioneller Bacalhau oder Arroz de marisco .,Arroz de marisco,food,neutral,food neutral,no,0,0
48,211,"Das wir uns für den LOC entschieden haben , bereuen wir in keinster Weise .",LOC,general-impression,positive,general-impression positive,yes,20,22
49,211,"Das wir uns für den LOC entschieden haben , bereuen wir in keinster Weise .",LOC,general-impression,negative,general-impression negative,no,0,0
50,211,"Das wir uns für den LOC entschieden haben , bereuen wir in keinster Weise .",LOC,general-impression,neutral,general-impression neutral,no,0,0
51,217,Wir haben 5 Gänge Summer Breeze gewählt und wurden begeistert .,5 Gänge Summer Breeze,food,positive,food positive,yes,10,30
52,217,Wir haben 5 Gänge Summer Breeze gewählt und wurden begeistert .,5 Gänge Summer Breeze,food,negative,food negative,no,0,0
53,217,Wir haben 5 Gänge Summer Breeze gewählt und wurden begeistert .,5 Gänge Summer Breeze,food,neutral,food neutral,no,0,0
54,232,Ich habe hier einen wirklich leckeren Burger gegessen und die Atmosphäre war einfach toll !,Burger,food,positive,food positive,yes,38,43
55,232,Ich habe hier einen wirklich leckeren Burger gegessen und die Atmosphäre war einfach toll !,Burger,food,negative,food negative,no,0,0
56,232,Ich habe hier einen wirklich leckeren Burger gegessen und die Atmosphäre war einfach toll !,Burger,food,neutral,food neutral,no,0,0
57,232,Ich habe hier einen wirklich leckeren Burger gegessen und die Atmosphäre war einfach toll !,Atmosphäre,ambience,positive,ambience positive,yes,62,71
58,232,Ich habe hier einen wirklich leckeren Burger gegessen und die Atmosphäre war einfach toll !,Atmosphäre,ambience,negative,ambience negative,no,0,0
59,232,Ich habe hier einen wirklich leckeren Burger gegessen und die Atmosphäre war einfach toll !,Atmosphäre,ambience,neutral,ambience neutral,no,0,0
60,233,"Ein sehr unfreundlicher Gastronomiebetrieb , bei Raklamationen wegen falscher Abrechnung wird der LOC Herr Morawek ausfallend und beleidigend .",Morawek,service,positive,service positive,no,0,0
61,233,"Ein sehr unfreundlicher Gastronomiebetrieb , bei Raklamationen wegen falscher Abrechnung wird der LOC Herr Morawek ausfallend und beleidigend .",Morawek,service,negative,service negative,yes,107,113
62,233,"Ein sehr unfreundlicher Gastronomiebetrieb , bei Raklamationen wegen falscher Abrechnung wird der LOC Herr Morawek ausfallend und beleidigend .",Morawek,service,neutral,service neutral,no,0,0
63,236,Die Lage direkt an der LOC ist nicht zu übertreffen .,Lage,ambience,positive,ambience positive,yes,4,7
64,236,Die Lage direkt an der LOC ist nicht zu übertreffen .,Lage,ambience,negative,ambience negative,no,0,0
65,236,Die Lage direkt an der LOC ist nicht zu übertreffen .,Lage,ambience,neutral,ambience neutral,no,0,0
66,272,Das Personal war sehr freundlich und aufmerksam .,Personal,service,positive,service positive,yes,4,11
67,272,Das Personal war sehr freundlich und aufmerksam .,Personal,service,negative,service negative,no,0,0
68,272,Das Personal war sehr freundlich und aufmerksam .,Personal,service,neutral,service neutral,no,0,0
69,290,Das Essen war sonst allenfalls ok .,Essen,food,positive,food positive,no,0,0
70,290,Das Essen war sonst allenfalls ok .,Essen,food,negative,food negative,no,0,0
71,290,Das Essen war sonst allenfalls ok .,Essen,food,neutral,food neutral,yes,4,8
72,294,Das Gasthaus lebt von der Atmosphäre .,Atmosphäre,ambience,positive,ambience positive,yes,26,35
73,294,Das Gasthaus lebt von der Atmosphäre .,Atmosphäre,ambience,negative,ambience negative,no,0,0
74,294,Das Gasthaus lebt von der Atmosphäre .,Atmosphäre,ambience,neutral,ambience neutral,no,0,0
75,309,"Wirklich lecker , ein grosses Angebot und eine tolle Atmosphäre .",Angebot,food,positive,food positive,yes,30,36
76,309,"Wirklich lecker , ein grosses Angebot und eine tolle Atmosphäre .",Angebot,food,negative,food negative,no,0,0
77,309,"Wirklich lecker , ein grosses Angebot und eine tolle Atmosphäre .",Angebot,food,neutral,food neutral,no,0,0
78,309,"Wirklich lecker , ein grosses Angebot und eine tolle Atmosphäre .",Atmosphäre,ambience,positive,ambience positive,yes,53,62
79,309,"Wirklich lecker , ein grosses Angebot und eine tolle Atmosphäre .",Atmosphäre,ambience,negative,ambience negative,no,0,0
80,309,"Wirklich lecker , ein grosses Angebot und eine tolle Atmosphäre .",Atmosphäre,ambience,neutral,ambience neutral,no,0,0
81,347,"! Auch wenn die Bedienung sich dafür entschuldigt hat , war es kein schönes Erlebnis .",Bedienung,service,positive,service positive,yes,16,24
82,347,"! Auch wenn die Bedienung sich dafür entschuldigt hat , war es kein schönes Erlebnis .",Bedienung,service,negative,service negative,no,0,0
83,347,"! Auch wenn die Bedienung sich dafür entschuldigt hat , war es kein schönes Erlebnis .",Bedienung,service,neutral,service neutral,no,0,0
84,348,Die Zutaten für den Salat sind auf keinen Fall frisch .,Zutaten für den Salat,food,positive,food positive,yes,4,24
85,348,Die Zutaten für den Salat sind auf keinen Fall frisch .,Zutaten für den Salat,food,negative,food negative,no,0,0
86,348,Die Zutaten für den Salat sind auf keinen Fall frisch .,Zutaten für den Salat,food,neutral,food neutral,no,0,0
87,363,Der Auslieferungsfahrer war sehr nett und hat sich entschuldigt .,Auslieferungsfahrer,service,positive,service positive,yes,4,22
88,363,Der Auslieferungsfahrer war sehr nett und hat sich entschuldigt .,Auslieferungsfahrer,service,negative,service negative,no,0,0
89,363,Der Auslieferungsfahrer war sehr nett und hat sich entschuldigt .,Auslieferungsfahrer,service,neutral,service neutral,no,0,0
90,382,Service war freundlich und zügig .,Service,service,positive,service positive,yes,0,6
91,382,Service war freundlich und zügig .,Service,service,negative,service negative,no,0,0
92,382,Service war freundlich und zügig .,Service,service,neutral,service neutral,no,0,0
93,421,100g auf einer durchweichten Scheibe Brot mit Ruccolasalat 14€ .,Scheibe Brot mit Ruccolasalat,food,positive,food positive,no,0,0
94,421,100g auf einer durchweichten Scheibe Brot mit Ruccolasalat 14€ .,Scheibe Brot mit Ruccolasalat,food,negative,food negative,yes,29,57
95,421,100g auf einer durchweichten Scheibe Brot mit Ruccolasalat 14€ .,Scheibe Brot mit Ruccolasalat,food,neutral,food neutral,no,0,0
96,421,100g auf einer durchweichten Scheibe Brot mit Ruccolasalat 14€ .,Scheibe Brot mit Ruccolasalat,price,positive,price positive,no,0,0
97,421,100g auf einer durchweichten Scheibe Brot mit Ruccolasalat 14€ .,Scheibe Brot mit Ruccolasalat,price,negative,price negative,yes,29,57
98,421,100g auf einer durchweichten Scheibe Brot mit Ruccolasalat 14€ .,Scheibe Brot mit Ruccolasalat,price,neutral,price neutral,no,0,0
99,429,"Das Essen war in Ordnung , die Portionen groß und der Service nett .",Essen,food,positive,food positive,no,0,0
100,429,"Das Essen war in Ordnung , die Portionen groß und der Service nett .",Essen,food,negative,food negative,no,0,0
101,429,"Das Essen war in Ordnung , die Portionen groß und der Service nett .",Essen,food,neutral,food neutral,yes,4,8
102,429,"Das Essen war in Ordnung , die Portionen groß und der Service nett .",Service,service,positive,service positive,yes,54,60
103,429,"Das Essen war in Ordnung , die Portionen groß und der Service nett .",Service,service,negative,service negative,no,0,0
104,429,"Das Essen war in Ordnung , die Portionen groß und der Service nett .",Service,service,neutral,service neutral,no,0,0
105,442,"Die sehr große Lokation ist gut für Gruppen geeignet , so dass wir im hinteren Bereich einen ruhigeren Platz fanden .",Lokation,ambience,positive,ambience positive,yes,15,22
106,442,"Die sehr große Lokation ist gut für Gruppen geeignet , so dass wir im hinteren Bereich einen ruhigeren Platz fanden .",Lokation,ambience,negative,ambience negative,no,0,0
107,442,"Die sehr große Lokation ist gut für Gruppen geeignet , so dass wir im hinteren Bereich einen ruhigeren Platz fanden .",Lokation,ambience,neutral,ambience neutral,no,0,0
108,442,"Die sehr große Lokation ist gut für Gruppen geeignet , so dass wir im hinteren Bereich einen ruhigeren Platz fanden .",Platz,ambience,positive,ambience positive,yes,103,107
109,442,"Die sehr große Lokation ist gut für Gruppen geeignet , so dass wir im hinteren Bereich einen ruhigeren Platz fanden .",Platz,ambience,negative,ambience negative,no,0,0
110,442,"Die sehr große Lokation ist gut für Gruppen geeignet , so dass wir im hinteren Bereich einen ruhigeren Platz fanden .",Platz,ambience,neutral,ambience neutral,no,0,0
111,453,"Kurze Zeit später folgt die Hauptspeise , wieder gut gefüllter Teller , gegrillter Fisch und Gemüse , gedünstete Meeresfrüchte in LOC .",Teller,food,positive,food positive,yes,63,68
112,453,"Kurze Zeit später folgt die Hauptspeise , wieder gut gefüllter Teller , gegrillter Fisch und Gemüse , gedünstete Meeresfrüchte in LOC .",Teller,food,negative,food negative,no,0,0
113,453,"Kurze Zeit später folgt die Hauptspeise , wieder gut gefüllter Teller , gegrillter Fisch und Gemüse , gedünstete Meeresfrüchte in LOC .",Teller,food,neutral,food neutral,no,0,0
114,464,Das HRC in LOC zählt leider zu den schlechtesten Cafés die wir je erlebt haben .,HRC,general-impression,positive,general-impression positive,no,0,0
115,464,Das HRC in LOC zählt leider zu den schlechtesten Cafés die wir je erlebt haben .,HRC,general-impression,negative,general-impression negative,yes,4,6
116,464,Das HRC in LOC zählt leider zu den schlechtesten Cafés die wir je erlebt haben .,HRC,general-impression,neutral,general-impression neutral,no,0,0
117,466,Leckere Suppen und Fischgerichte wie Dorade .,Suppen,food,positive,food positive,yes,8,13
118,466,Leckere Suppen und Fischgerichte wie Dorade .,Suppen,food,negative,food negative,no,0,0
119,466,Leckere Suppen und Fischgerichte wie Dorade .,Suppen,food,neutral,food neutral,no,0,0
120,466,Leckere Suppen und Fischgerichte wie Dorade .,Fischgerichte,food,positive,food positive,yes,19,31
121,466,Leckere Suppen und Fischgerichte wie Dorade .,Fischgerichte,food,negative,food negative,no,0,0
122,466,Leckere Suppen und Fischgerichte wie Dorade .,Fischgerichte,food,neutral,food neutral,no,0,0
123,466,Leckere Suppen und Fischgerichte wie Dorade .,Dorade,food,positive,food positive,yes,37,42
124,466,Leckere Suppen und Fischgerichte wie Dorade .,Dorade,food,negative,food negative,no,0,0
125,466,Leckere Suppen und Fischgerichte wie Dorade .,Dorade,food,neutral,food neutral,no,0,0
126,471,Service war freundlich und schnell .,Service,service,positive,service positive,yes,0,6
127,471,Service war freundlich und schnell .,Service,service,negative,service negative,no,0,0
128,471,Service war freundlich und schnell .,Service,service,neutral,service neutral,no,0,0
129,481,Bier wird zwischenzeitlich warm .,Bier,food,positive,food positive,no,0,0
130,481,Bier wird zwischenzeitlich warm .,Bier,food,negative,food negative,yes,0,3
131,481,Bier wird zwischenzeitlich warm .,Bier,food,neutral,food neutral,no,0,0
132,499,"Kurz zusammengefasst : Schlechter Service , hohe Preise , durchschnittliche Qualität .",Service,service,positive,service positive,no,0,0
133,499,"Kurz zusammengefasst : Schlechter Service , hohe Preise , durchschnittliche Qualität .",Service,service,negative,service negative,yes,34,40
134,499,"Kurz zusammengefasst : Schlechter Service , hohe Preise , durchschnittliche Qualität .",Service,service,neutral,service neutral,no,0,0
135,499,"Kurz zusammengefasst : Schlechter Service , hohe Preise , durchschnittliche Qualität .",Preise,price,positive,price positive,no,0,0
136,499,"Kurz zusammengefasst : Schlechter Service , hohe Preise , durchschnittliche Qualität .",Preise,price,negative,price negative,yes,49,54
137,499,"Kurz zusammengefasst : Schlechter Service , hohe Preise , durchschnittliche Qualität .",Preise,price,neutral,price neutral,no,0,0
138,506,Preis-/Leistungsverhältnis ebenfalls gut .,Preis-/Leistungsverhältnis,price,positive,price positive,yes,0,25
139,506,Preis-/Leistungsverhältnis ebenfalls gut .,Preis-/Leistungsverhältnis,price,negative,price negative,no,0,0
140,506,Preis-/Leistungsverhältnis ebenfalls gut .,Preis-/Leistungsverhältnis,price,neutral,price neutral,no,0,0
141,532,Das Essen und die Bedienung ist wunderbar .,Essen,food,positive,food positive,yes,4,8
142,532,Das Essen und die Bedienung ist wunderbar .,Essen,food,negative,food negative,no,0,0
143,532,Das Essen und die Bedienung ist wunderbar .,Essen,food,neutral,food neutral,no,0,0
144,532,Das Essen und die Bedienung ist wunderbar .,Bedienung,service,positive,service positive,yes,18,26
145,532,Das Essen und die Bedienung ist wunderbar .,Bedienung,service,negative,service negative,no,0,0
146,532,Das Essen und die Bedienung ist wunderbar .,Bedienung,service,neutral,service neutral,no,0,0
147,591,Allein die Auswahl an Torten ist sehr breit gefächert und bereitet fast die Qual der Wahl .,Auswahl an Torten,food,positive,food positive,yes,11,27
148,591,Allein die Auswahl an Torten ist sehr breit gefächert und bereitet fast die Qual der Wahl .,Auswahl an Torten,food,negative,food negative,no,0,0
149,591,Allein die Auswahl an Torten ist sehr breit gefächert und bereitet fast die Qual der Wahl .,Auswahl an Torten,food,neutral,food neutral,no,0,0
150,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Service,service,positive,service positive,yes,6,12
151,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Service,service,negative,service negative,no,0,0
152,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Service,service,neutral,service neutral,no,0,0
153,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Ambiente,ambience,positive,ambience positive,yes,24,31
154,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Ambiente,ambience,negative,ambience negative,no,0,0
155,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Ambiente,ambience,neutral,ambience neutral,no,0,0
156,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Essen,food,positive,food positive,yes,48,52
157,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Essen,food,negative,food negative,no,0,0
158,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Essen,food,neutral,food neutral,no,0,0
159,605,"Aufbackbrötchen (heutzutage ein No-Go) 2 Löffel Rührei , ein Scheibe Käse , etwas Frischkäse etc . .",Aufbackbrötchen,food,positive,food positive,no,0,0
160,605,"Aufbackbrötchen (heutzutage ein No-Go) 2 Löffel Rührei , ein Scheibe Käse , etwas Frischkäse etc . .",Aufbackbrötchen,food,negative,food negative,yes,0,14
161,605,"Aufbackbrötchen (heutzutage ein No-Go) 2 Löffel Rührei , ein Scheibe Käse , etwas Frischkäse etc . .",Aufbackbrötchen,food,neutral,food neutral,no,0,0
162,606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich .,LOC Gesellenstück,food,positive,food positive,yes,27,43
163,606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich .,LOC Gesellenstück,food,negative,food negative,no,0,0
164,606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich .,LOC Gesellenstück,food,neutral,food neutral,no,0,0
165,606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich .,Schweineschnitzel Braumeister Art,food,positive,food positive,yes,49,81
166,606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich .,Schweineschnitzel Braumeister Art,food,negative,food negative,no,0,0
167,606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich .,Schweineschnitzel Braumeister Art,food,neutral,food neutral,no,0,0
168,624,Das Gasthaus RESTAURANT_NAME ist egal zu welchem Anlass ein passendes Restaurant .,RESTAURANT_NAME,general-impression,positive,general-impression positive,yes,13,27
169,624,Das Gasthaus RESTAURANT_NAME ist egal zu welchem Anlass ein passendes Restaurant .,RESTAURANT_NAME,general-impression,negative,general-impression negative,no,0,0
170,624,Das Gasthaus RESTAURANT_NAME ist egal zu welchem Anlass ein passendes Restaurant .,RESTAURANT_NAME,general-impression,neutral,general-impression neutral,no,0,0
171,641,(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !,Lammhaxe,food,positive,food positive,yes,49,56
172,641,(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !,Lammhaxe,food,negative,food negative,no,0,0
173,641,(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !,Lammhaxe,food,neutral,food neutral,no,0,0
174,656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12 , 50€ wert !",Salatblätter Frisee,price,positive,price positive,no,0,0
175,656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12 , 50€ wert !",Salatblätter Frisee,price,negative,price negative,yes,2,20
176,656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12 , 50€ wert !",Salatblätter Frisee,price,neutral,price neutral,no,0,0
177,656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12 , 50€ wert !",Croutons,price,positive,price positive,no,0,0
178,656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12 , 50€ wert !",Croutons,price,negative,price negative,yes,30,37
179,656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12 , 50€ wert !",Croutons,price,neutral,price neutral,no,0,0
180,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Fleisch,food,positive,food positive,yes,22,28
181,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Fleisch,food,negative,food negative,no,0,0
182,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Fleisch,food,neutral,food neutral,no,0,0
183,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Fleisch,food,positive,food positive,no,0,0
184,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Fleisch,food,negative,food negative,yes,22,28
185,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Fleisch,food,neutral,food neutral,no,0,0
186,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Panade,food,positive,food positive,no,0,0
187,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Panade,food,negative,food negative,yes,60,65
188,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Panade,food,neutral,food neutral,no,0,0
189,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Bratkartoffeln,food,positive,food positive,no,0,0
190,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Bratkartoffeln,food,negative,food negative,yes,120,133
