Für das Essen 5 von 5 Sternen- war lecker und reichlich, Preislich etwas angehoben.	FOOD#1	PRICE#-1
Mein Rollo war so ungewürzt … unsere Freunde ließen eine Pfannen-Spezialität des Hauses nach der Hälfte stehen (sonst sei dieses Gericht wirklich gut).	FOOD#-1	FOOD#-1
Gemütliches und heimeliges Restaurant mit Fleischvariationen und köstlichen Beilagen.	AMBIENCE#1	FOOD#1
Auch extrawünsche konnten wir problemlos äußern.	SERVICE#1
Von Mal zu Mal wurde es immer schlechter…doch dieses Wochenende wurde einfach wieder übertroffen.	GENERAL-IMPRESSION#-1
Also bekamen wir nur mit viel Überredungskunst dann doch noch einen Tisch, jedoch war ein Gedeck derart im Durchgang, dass ein ungestörtes Essen unmöglich war.	AMBIENCE#-1
Portionen auch ordentlich.	FOOD#1
Geschmacklich war es okay.	FOOD#0
Man sitzt bequem, das Essen ist sehr gut, man muss allerdings Fleisch mögen.	AMBIENCE#1	FOOD#1
Super Restaurant, wir hatten das gar nicht erwartet und wollten nur kurz vor dem Starlight Express noch was essen.	GENERAL-IMPRESSION#1
Sehr gutes Essen und ein toller persönlicher Service!	FOOD#1	SERVICE#1
Ein Lob an Koch.	FOOD#1
Bedienung sehr freundlich, top!	SERVICE#1
Bedienung leider nicht aufmerksam.	SERVICE#-1
Wir hatten einen wunderbaren Abend in der oberen Etage des Restaurants.	AMBIENCE#1
Sehr zu empfehlen.	GENERAL-IMPRESSION#1
Es war wie immer einfach perfekt.	GENERAL-IMPRESSION#1
Mit 3 Kartöffelchen und einem Schlag Aioli, 3 mini Teigtaschen mit Tomatensosse und minimalem Thunfischgeschmack statt Thunfisch, kann man dann nicht zufrieden sein.	FOOD#-1	FOOD#-1	FOOD#-1	FOOD#-1
Zu abgehoben, man fühlt sich vorgeführt.	GENERAL-IMPRESSION#-1
Freundliche und sehr flotte Bedienung.	SERVICE#1
Ingesamt ist der gute Herr nicht in der Lage gewesen das Alt zu servieren so das wir nach dem Essen woanders eingekehrt sind.	SERVICE#-1
Die Location kann leider nicht die miese Bedienung und das mehrheitlich unfreundliche Personal raus reissen.	SERVICE#-1	SERVICE#-1
Sehr netter Service und leckeres Essen.	SERVICE#1	FOOD#1
Sehr guter und freundlicher Service.	SERVICE#1
Super freundliche, zuvorkommende Bedienung!!	SERVICE#1
Die schlechteste Haxe, die ich in meinem Leben gegessen habe.	FOOD#-1
Vor allem in der jetzigen Jahreszeit, den zahlenden Kunden bei Regen, Wind und Kälte (wie letztes selbst erlebt) 20 min, ungeschützt vor der Tür warten zu lassen grenzt schon an Unverschämtheit.	SERVICE#-1
Nichts konnte überzeugen.	GENERAL-IMPRESSION#-1
Ein Schnitzel glich dem anderen - leider nur TK-Ware ohne Liebe frittiert.	FOOD#-1
Sehr nettes Personal und Verständnis, wenn man länger sitzen bleibt.	SERVICE#1
Ich würde das Lokal wieder empfehlen.	GENERAL-IMPRESSION#1
Gern wieder :)	GENERAL-IMPRESSION#1
Der Leberkäse hingegen sehr gut.	FOOD#1
Der Keller hat uns durch seine Art den Abend versaut und unsere Tradition endet somit und wir suchen ein neues Lokal.	SERVICE#-1
Ein gemütliches Restaurant, die Aussenbestuhlung befindet sich vor dem Lokal, der bestellte Rosewein wurde hervorragend im Weinkühler serviert und unsere Fischgerichte waren sehr lecker!	GENERAL-IMPRESSION#1	FOOD#1	FOOD#1
Service absolut unterirdisch.	SERVICE#-1
Man hat ihn angemerkt, dass er seinen Job gern macht.	SERVICE#1
Dieses Restaurant bietet eine köstliche Auswahl an klassischen Gerichten, von denen jedes vor Geschmack strotzt.	FOOD#1
Für einen ruhigen Abend mit wohlfühlcharakter ist man hier definitiv falsch.	AMBIENCE#-1
Wir werden also schon erwartet und sofort kümmert sich der Service um unser Wohl.	SERVICE#1
Das Essen war sehr sehr lecker und kam zügig.	FOOD#1	SERVICE#1
Geschmack fad.	FOOD#-1
Dann, keine 10 Minuten später, bekam ich ein neues Steak, das auf den Punkt zubereitet war.	FOOD#1
Sehr nette und zuvorkommende Bedienung.	SERVICE#1
Leider sind die Toiletten sehr unsauber, nicht gepflegt mit starker Geruchsbildung der einem auf dem Weg dorthin schon entgegen schlägt.	AMBIENCE#-1
Da sollte sich das Management vom LOC schämen sowas haben wir nie erlebt.	SERVICE#-1
Die Krönung waren dann die 6,50 Euro für den 0,1 l Rosenkir.	PRICE#1
Zu dem auch nur lauwarm.	FOOD#-1
Tolles Ambiente, schöne Einrichtung.	AMBIENCE#1	AMBIENCE#1
6 Salatblätter Frisee und 2/3 Croutons sind keine 12,50€ wert!	PRICE#-1	PRICE#-1
Mehr als 2 Punkte gibt es nicht.	GENERAL-IMPRESSION#-1
Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken	AMBIENCE#1	AMBIENCE#1	FOOD#1	FOOD#1
Richtig schön, waren die Blumenblätter auf den Gerichten, aber das war leider auch schon alles.	GENERAL-IMPRESSION#-1	FOOD#1
Am besten war noch der dazu bestellte große Salatteller mit Speckwürfel und die gekaufte Breze.	FOOD#1	FOOD#1
Schlechtester Belag, den wir bis jetzt bekommen haben.	FOOD#-1
Ich war ein absoluter Stammkunde, aber das hat jetzt ein Ende.	GENERAL-IMPRESSION#-1
Wir waren mit unserem Besuch vollsten zufrieden.	GENERAL-IMPRESSION#1
Sehr leckerer Lachsteller mit Kartoffeln und Gemüse in schönem Ambiente.	FOOD#1	FOOD#1	AMBIENCE#1
1 cm dicke Blutwurst, breiig wie Mus (statt kross gebraten)1 rundes Stück frittiertes Fleisch (was lt.	FOOD#-1
Statt sich um die Gäste zu kümmern wurde vorgezogen lautstark und vor den Gästen zu telefonieren, private Unterhaltungen zu führen oder Raucherpausen zu machen.	SERVICE#-1
Preislich dafür zumindest teilweise deutlich überzeugen.	PRICE#-1
Die Auswahl der Sprizz sind groß - schmeckt auch ohne Alkohol.	FOOD#1
Das LOC bietet ein authentisches Steakhouse-Erlebnis, das Fleischliebhaber begeistern wird.	GENERAL-IMPRESSION#1	FOOD#1
Bedienung unfreundlich mit verdreckten Oberteil - sorry unappetitlich hoch drei .	SERVICE#-1
Alles perfekt, eindeutig griechisch lecker, ok., der Reihe nach, im Detail:die sehr gute Vorspeise weckt den Appetit auf das Hauptgericht, das sowohl als Fleisch- und als Fischvariante absolut Klasse war, Ambiente angenehme Schlichtheit und das Personal in seiner waschechten, gastfreundlichen, griechischen Art einfach super!!	FOOD#1	FOOD#1	AMBIENCE#1	SERVICE#1
Daraufhin hat sie mich angepamt, ich würde an einem Tisch sitzen der gesperrt sei.	SERVICE#-1
Leute, macht einen großen Bogen um dieses Restaurant.	GENERAL-IMPRESSION#-1
Wir kommen gerne wieder.	GENERAL-IMPRESSION#1
Wenn ich wieder in der LOC bin, komme ich gerne wieder!	GENERAL-IMPRESSION#1
lokale Küche (Töttchen), ein eigenes Bier und vor allem super Service.	SERVICE#1
Der Preis mit 9.90€ definitiv nicht gerechtfertigt.	PRICE#-1
Netter und freundlicher Service.	SERVICE#1
Was mir etwas fehlte ist eine noch klarere Ausrichtung der Küche - natürlich optimalerweise auf die westfälische Küche.	FOOD#-1
Schade.	GENERAL-IMPRESSION#-1
Der Laden ist voll, das Personal bleibt freundlich und angenehm nett.	SERVICE#1
Service ist top, aber die Qualität das Essens war schrecklich.	SERVICE#1	FOOD#-1
Die Portionsgrößen sind tendenziell großzügig.	FOOD#1
Anstatt es einfach auszutauschen wurde mir gesagt, das ich da eben Pech habe.	SERVICE#-1
Wir waren durchweg alle zufrieden.	GENERAL-IMPRESSION#1
Das Preis-Leistungsverhältnis nach unserem Empfinden nicht in Ordnung.	PRICE#-1
Uns hat das Ambiente der Metzgerei ebenfalls sehr gut gefallen.	AMBIENCE#1
Speziell die Bedienungung Frau Vorname, LOC super aufmerksam, freundlich und nett.	SERVICE#1
Freundlich empfangen und zum Tisch gebracht.	SERVICE#1
Seeehr leckeres Essen, tolles Ambiente und Personal.	FOOD#1	AMBIENCE#1	SERVICE#1
Von der Preisstruktur her gehoben, kann die Qualität des Essens nicht mithalten: teilweise gut (Spargel), teilweise grottig (stark versalzene Beilagen , Gemüse nicht frisch, sondern an Tiefkühlgemüse erinnernd, sehr durchwachsenes Fleisch).	FOOD#-1	FOOD#-1	FOOD#1	FOOD#-1	FOOD#-1	FOOD#0
Die Pfeffersoße eine Frechheit was den Geschmack angeht.	FOOD#-1
Man sollte auf festes Schuhwerk achten, da einen ansonsten bei dem klebenden Boden die selbigen ausgezogen werden.	AMBIENCE#-1
Der Service ist eine Katastrophe!	SERVICE#-1
Direkt neben der LOC präsentiert sich das LOC mit wunderschönen Räumen.	AMBIENCE#1
Auch der Murrejubbel Knödel und vor allem das LOC mit Apfelreduktion war ein Highlight.	FOOD#1	FOOD#1
Das war leider das letzte Mal!	GENERAL-IMPRESSION#-1
LOC ist zu empfehlen.	GENERAL-IMPRESSION#1
In einem guten Restaurant wird einem das vorher gesagt, bevor sie auf den Tisch gestellt wird.	SERVICE#-1
Von außen recht unscheinbar entpuppt sich das Haus als gemütliches, uriges und stilecht eingerichtetes Altbiergasthaus mit großem Platzangebot.	AMBIENCE#1	AMBIENCE#1
Dafür ist die Auswahl an Getränken sehr ordentlich.	FOOD#1
Auf ein zwei schöne Biere kommen wir sicher wieder, essen werden wir vermutlich nicht mehr.	FOOD#1	FOOD#-1
Beides wurde einzeln gebracht mit einer Verzögerung von 10min.	SERVICE#-1
Klasse, wie immer.	GENERAL-IMPRESSION#1
Die Sauce und das Gemüse waren in Ordnung.	FOOD#0	FOOD#0
Wir hatten eine sehr freundliche Bedienung.	SERVICE#1
Gestresste überhebliche Kellner und das Essen nur noch Mittelmass.	SERVICE#-1	FOOD#0
Dann LOC Knipp - Knipp, Gurken und Apfelmus fein, kann man nicht viel falsch machen.	FOOD#1	FOOD#1
Ich weiß nicht was das soll.	GENERAL-IMPRESSION#-1
Kommen immer wieder gerne!	GENERAL-IMPRESSION#1
Das können viele besser.	GENERAL-IMPRESSION#-1
Wer sich bestrafen möchten bestellt ein Steak Tartare.	FOOD#-1
Übel in der Optik und dem faden Geschmack.	FOOD#-1
Leider waren wir dieses Mal mit den Speisen nicht zufrieden.	FOOD#-1
Großartige Gerichte, kreiert mit besten Produkten, auch aus der Region; delikat, gradlinig, auf hohem Niveau.	FOOD#1	FOOD#1
Im Vergleich zum Personal im Schlüssel und LOC bleibt das Uerige aber doch zurück.	GENERAL-IMPRESSION#-1
Das Preisniveau der Hauptspeisen bewegt sich zumeist bei über 30 Euro, Und ein Pils muss ebensowenig 8 Euro kosten wie ein Grappa 10,00!	PRICE#-1	PRICE#-1
Insgesamt ein alteingesessenes Lokal das man empfehlen kann.	GENERAL-IMPRESSION#1
Muscheln als Vorspeise fantastisch.	FOOD#1
Das Essen ist mega.	FOOD#1
Feines Essen, nette Bedienung.	FOOD#1	SERVICE#1
Wir wurden am Eingang richtig freundlich in Empfang genommen.	AMBIENCE#1
Ein hervorragender Service, sehr lecheres Essen und eine sehr nette Bedienung, immer wieder gerne.	SERVICE#1	FOOD#1	SERVICE#1	GENERAL-IMPRESSION#1
- Es war schon mal deutlich besser.	GENERAL-IMPRESSION#-1
Das MammaMia ist ein wahrlich schönes Restaurant mit sehr angenehmer und lockerer Atmosphäre.	GENERAL-IMPRESSION#1	AMBIENCE#1
Brandy rundeten diesen einmaligen Abend ab.	FOOD#1
Die Tapas waren grandios, die Mitarbeiter/innen waren sehr aufmerksam..wir kommen bald wieder …	FOOD#1	SERVICE#1
Wurst ist ok, aber nicht das non plus ultra.	FOOD#0
Man fühlt sich völlig abgezockt.	PRICE#-1
Das Restaurant im Keller war toll und gut besucht.	GENERAL-IMPRESSION#1
Dieser sollte mal an einer Schulung teilnehmen in der Ihm der korrekte Umgang mit Gästen und Kollegen näher gebracht wird.	SERVICE#-1
Wir konnten uns von der vorzüglichen Qualität der regionalen und selbst gemachten Produkte überzeugen.	FOOD#1
Sehr schade.	GENERAL-IMPRESSION#-1
Die Bedienung war freundlich, flott und gut gelaunt.	SERVICE#1
Auch das Ambiente ist schön (alte Kupferkessel) und vor allem hat die sehr freundliche Bedienung (Magdalena) zu einem gelungenem Abend beigetragen.	AMBIENCE#1	SERVICE#1
Wer’s zünftig, laut und gesellig mag, der ist hier richtig.	AMBIENCE#1
Das Saisonbier schmeckte ebenfalls.	FOOD#1
Es hat gezogen an unserem Platz, es war etwas kalt.	AMBIENCE#-1
2mal Fisch, 1mal herzhafte südamerikanische (!)	FOOD#1
Wo gibt es die beste Currywurst LOC, natürlich nur hier mitten im LOC.	FOOD#1
Das war eine ausgezeichnete Wahl, denn so hätten wir die Speisen niemals bewusst bestellt.	FOOD#1
Ähnliches beobachteten wir dann wiederholt, wurden immernoch nicht bedient und verließen dann das Café.	SERVICE#-1
Service sehr freundlich und flirty.	SERVICE#1
Sehr guter Service von Lena.	SERVICE#1
Diesmal überzeugte uns das "Duett vom Hirsch, Roulade und Frikadelle" eine äußerst gelungene Komposition, die wir mehrmals aßen, weil so noch nie gefunden.	FOOD#1	FOOD#1	FOOD#1
Nun - sicher , es ist Urlaubszeit, Touristen, viele Menschen, es ist warm …Aber - das Aufgeben einer Bestellung dauert sehr lange, dann auch nur, durch lautstarke Aufforderung.	SERVICE#-1
Die Pizza war perfekt und gut belegt.	FOOD#1
Teilweise durchgegart, teilweise medium, fast roh und sehr sehr fett.	FOOD#-1
Die Bedienung war nett, auf den verschmutzen Tisch musste ich hinweisen.	SERVICE#1	AMBIENCE#-1
Ich bin LOC und ich weiß, dass ich nicht die gleiche Küche wie in LOC finden kann, aber das ist eine echte Beleidilung für uns.	FOOD#-1
Der Nachtisch ging gar nicht.	FOOD#-1
LOC war auch lecker.	FOOD#1
Aber was den Besuch noch unvergesslicher gemacht hat, war der super nette und kompetente Kellner Bruno.	SERVICE#1	GENERAL-IMPRESSION#1
Auch das Essen war so lala.	FOOD#0
Aber die Bedienung war schon sehr unfreundlich und wollte das Menu nicht ein klein wenig erklären, was bei den Preisen schon ganz nett wäre.	SERVICE#-1
Die Möglichkeit, zweimal die Vorspeise zu wählen, wurde verwehrt, selbst nach Angebot, den Betrag zum Selleriegericht aufzustocken.	SERVICE#-1
Also für uns definitiv ein no-go und nie mehr wieder.	GENERAL-IMPRESSION#-1
Es war so weich gekocht, dass ich es durch die geschlossenen Zahnreihen ziehen konnte.	FOOD#-1
Die Baguettes billige zum Aufbacken und nicht ansatzweise knusprig, sondern völlig weich und teilweise sogar matschig.	FOOD#-1
Ich fragte, ob es frisch gepressten o-Saft gäbe und wieder eine schnoddrige Antwort, dass sie nur frischen Saft hätten, was sich allerdings als frisch aus dem Tetrapack herausstellte.	SERVICE#-1	FOOD#-1
Die Haxe war knusprig und das Fleisch zart.	FOOD#1	FOOD#1
Was wir dort erlebt haben, war Massenabfertigung sowie ein Kellner, der Gäste, die kein Kölsch oder Änderungen beim Essen wollten, eigentlich permanent beleidigt hat.	SERVICE#-1	FOOD#-1
Waren dort um den Abend ausklingen zu lassen - habe beide Biere getrunken und muss sagen habe schon besseres getrunken.	FOOD#-1
Schnitzel mit Bratkartoffeln und Salat und Champignonsoße für 19,50 Euro, wenn es gut wär dann wäre der Preis OK aber für ein Schnitzel aus der Fritteuse mit Champignons aus der Dose vielleicht 2 Stück Pilze ein no Go.	PRICE#-1	FOOD#-1	FOOD#-1	FOOD#-1
Das Steak, das wir bestellten, war einfach himmlisch - perfekt zubereitet und unglaublich zart.	FOOD#1
Waren zudem vom innerstädtischen fairen Preis überrascht.	PRICE#1
Die herzliche Begrüßung und die freundliche Bedienung sowie das gemütliche Ambiente haben uns sehr gefallen.	SERVICE#1	AMBIENCE#1	AMBIENCE#1
Direkt an der LOC im Zentrum gelegen ist das Restaurant ideal für einen Stopp.	GENERAL-IMPRESSION#1
 Sooft nach LOC und noch nie hier Essen, was für eine Zeitverschwendung!	GENERAL-IMPRESSION#-1
Vorspeise gut.	FOOD#1
Allerdings gab man uns, trotz Reservierung wochenlang im Voraus, einen Tisch hinter dem ständig das dreckige Geschirr von abgeräumten Tischen deponiert wurde.	AMBIENCE#-1
War zwar viel los, dennoch hat das Personal nicht an Höflichkeit und Spaß verloren.	SERVICE#1
Wir haben über 90 Minuten gewartet, bis wir unser Essen bekommen haben.	SERVICE#-1
Ich kann nur sagen: FINGER WEG!!!	GENERAL-IMPRESSION#-1
Kaffee und Teewasser waren kalt.	FOOD#-1	FOOD#-1
Wagner muss man mögen............die Kellner sind schon seit mehr als 20 Jahren die gleichen und man muss Sie mögen.	SERVICE#1	GENERAL-IMPRESSION#1
Frühstück war super lecker.	FOOD#1
Also wer großen Hunger hat wird wahrscheinlich nicht zufrieden gestellt.	FOOD#-1
Der Service wirkte gestresst (kein Wunder), war aber freundlich jedoch auch recht unpersönlich, alles musste zackig bestellt werden, Fliessbandfeeling.	SERVICE#-1
Wir waren zufrieden, für den starken Geschäftsgang, kann das Restaurant ja nichts.	GENERAL-IMPRESSION#1
Sehr aufmerksame und nette Bedienung.	SERVICE#1
Trotz Reservierung unfreundlich abgewiesen.	SERVICE#-1
Das Schnitzel (zwei längliche Schnitzelstücke) war von Form und Beschaffenheit der Panade ein Convenient-Produkt.	FOOD#-1	FOOD#-1
Für diesen Preis trotzdem eine Zumutung.	PRICE#-1	GENERAL-IMPRESSION#-1
Obwohl es ein sehr großes Lokal ist, konnten wir uns sehr gut unterhalten und fanden die Atmosphäre sehr angenehm.	AMBIENCE#1
Es sei denn, man steht darauf, vom Eigentümer beleidigt zu werden.	SERVICE#-1
Wir waren hier zum Mittagessen und wurden eher enttäuscht.	GENERAL-IMPRESSION#-1
Immer wieder gerne, sehr nettes und kompetentes Personal.	SERVICE#1	GENERAL-IMPRESSION#1
Qualität der Speisen und Optik in Ordnung.	FOOD#0
Der Blick von der Dachterasse ist der Wahnsinn.	AMBIENCE#1
Hier stimmt alles!	GENERAL-IMPRESSION#1
Tolle Auswahl an Speisen und Getränken.	FOOD#1	FOOD#1
Mal dort und werde wiederkommen wenn ich wieder in LOC bin.	GENERAL-IMPRESSION#1
Atmosphäre des Lokals ist gut, Personal reagierte auf den Wunsch, beim Salat eine Zutat wegzulassen allerdings unflexibel und der Inhaber ist mehr als unfreundlich.	AMBIENCE#1	SERVICE#-1	SERVICE#-1
Gastfreundschaft geht anders.	SERVICE#-1
Das Essen war außerdem nicht warm genug, die Gambas trocken und der Lauch war alt und hart und ungenießbar.	FOOD#-1	FOOD#-1	FOOD#-1
Wir haben Entrecotes/Filets, dazu superfeine Beilagen (zB Stampf, Schlotze oder Spinat) gegessen, im Nachgang noch die Spaghetti mit Tomatensauce (Eis-Dessert).	FOOD#1	FOOD#1	FOOD#1	FOOD#1
Für uns hat es sich erledigt!	GENERAL-IMPRESSION#-1
Gemütliche Atmung und rustikale Deko an Wänden.	AMBIENCE#1	AMBIENCE#1
Super Abend, ich komme regelmäßig zum Steak essen in die RESTAURANT_NAME.	GENERAL-IMPRESSION#1
Es gibt auch eine große Auswahl an Bieren.	FOOD#1
Uns hat es leider nicht überzeugt.	GENERAL-IMPRESSION#-1
Allein der Rotwein war nichts Besonderes.	FOOD#0
Unsere Erwartungen wurden sogar noch übertroffen.	GENERAL-IMPRESSION#1
Der sogenannte Chef de Service wurde sehr laut und wiederholte sich ständig, dass wir ja schliesslich zu spät gekommen seien.	SERVICE#-1
Ich habe hier einen wirklich leckeren Burger gegessen und die Atmosphäre war einfach toll!	FOOD#1	AMBIENCE#1
Die Lage direkt an der LOC ist nicht zu übertreffen.	AMBIENCE#1
Dass man dort nicht ein einziges Gewürz in der Küche stehen hat, muss ich wohl kaum betonen.	FOOD#-1
Super für sorglose, entspannte Familienfeiern, große Auswahl, viele Getränke inklusive, super Service	FOOD#1	FOOD#1	SERVICE#1	GENERAL-IMPRESSION#1
Der Service war trotz des Trubels aufmerksam und sehr freundlich.	SERVICE#1
Leider war der Hauptgang Rinderfilet so zäh und durchwachsen dass dies den guten Gesamteindruck nachhaltig beschädigt hat.	FOOD#-1
Sie war super freundlich, zuvorkommend und kompetent :)	SERVICE#1
Leider schlecht.	GENERAL-IMPRESSION#-1
Besonders hervorzuheben, war der Kellner Jacques.	SERVICE#1
Die Schnitzel war sehr lecker und auch die Soßen waren nicht pampig.	FOOD#1	FOOD#1
Das findet man sonst nicht, und macht die Faszination LOC aus.	GENERAL-IMPRESSION#1
Der laue Sommerabend unter den grossen Sonnensegeln war schoen, allerdings wirkt der Aussenbereich etwas sehr „selbstgemacht“, das kann sicher boch etwas schöner werden.	AMBIENCE#1	AMBIENCE#-1
Schade.	GENERAL-IMPRESSION#-1
Kein Danke, kein Auf Wiedersehen .	SERVICE#-1
Authentisch, so wie ich es mag.. hatte klassisch ein schnitzel mit jägersauce… must try.	FOOD#1
Fazit: Geht gar nicht !	GENERAL-IMPRESSION#-1
Um uns zu unterhalten, mussten wir uns fast schon anschreien.	AMBIENCE#-1
Es ist sehr schade, dass die Gäste in diesem Restaurant so behandelt werden.	SERVICE#-1
Dafür ohne Reservierung im überfüllten RESTAURANT_NAME trotzdem eine angenehme Platz-Zuweisung vor Ort,naja,bei DEN Preisen…	PRICE#-1	SERVICE#1	AMBIENCE#-1
Der danach bestellte Glasnudelsalat war langweilig gewürzt.	FOOD#-1
Nach zehn Minuten, als wir noch den zähen Braten versuchten runterzubekommen wurde die Außenbeleuchtung der LOC entfernt und die Schirme zusammengeklappt, da es etwas windig war und möglicher weiße ein Gewitter aufzog.	FOOD#-1
