sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
76	Ansonsten will ich zugute halten , dass eure Preise im Vergleich zu anderen Lokalen wirklich stabil geblieben sind .	Preise	price	positive	price positive	yes	9	10
76	Ansonsten will ich zugute halten , dass eure Preise im Vergleich zu anderen Lokalen wirklich stabil geblieben sind .	Preise	price	negative	price negative	no	0	0
76	Ansonsten will ich zugute halten , dass eure Preise im Vergleich zu anderen Lokalen wirklich stabil geblieben sind .	Preise	price	neutral	price neutral	no	0	0
81	Wir waren an 2 Abende in dieser netten Location und haben mitnetten Freunden ein hervorragendes Menü gegessen .	Menü	food	positive	food positive	yes	16	17
81	Wir waren an 2 Abende in dieser netten Location und haben mitnetten Freunden ein hervorragendes Menü gegessen .	Menü	food	negative	food negative	no	0	0
81	Wir waren an 2 Abende in dieser netten Location und haben mitnetten Freunden ein hervorragendes Menü gegessen .	Menü	food	neutral	food neutral	no	0	0
81	Wir waren an 2 Abende in dieser netten Location und haben mitnetten Freunden ein hervorragendes Menü gegessen .	Location	ambience	positive	ambience positive	yes	9	10
81	Wir waren an 2 Abende in dieser netten Location und haben mitnetten Freunden ein hervorragendes Menü gegessen .	Location	ambience	negative	ambience negative	no	0	0
81	Wir waren an 2 Abende in dieser netten Location und haben mitnetten Freunden ein hervorragendes Menü gegessen .	Location	ambience	neutral	ambience neutral	no	0	0
85	Uns hat es allen bestens geschmeckt .	NULL	food	positive	food positive	yes	0	0
85	Uns hat es allen bestens geschmeckt .	NULL	food	negative	food negative	no	0	0
85	Uns hat es allen bestens geschmeckt .	NULL	food	neutral	food neutral	no	0	0
88	Das Kartoffelgratin war ebenfalls von trockener Konsistenz .	Kartoffelgratin	food	positive	food positive	no	0	0
88	Das Kartoffelgratin war ebenfalls von trockener Konsistenz .	Kartoffelgratin	food	negative	food negative	yes	2	3
88	Das Kartoffelgratin war ebenfalls von trockener Konsistenz .	Kartoffelgratin	food	neutral	food neutral	no	0	0
90	An der LOC muss noch gefeilt werden , aber alles andere war sehr lecker .	NULL	food	positive	food positive	yes	0	0
90	An der LOC muss noch gefeilt werden , aber alles andere war sehr lecker .	NULL	food	negative	food negative	no	0	0
90	An der LOC muss noch gefeilt werden , aber alles andere war sehr lecker .	NULL	food	neutral	food neutral	no	0	0
90	An der LOC muss noch gefeilt werden , aber alles andere war sehr lecker .	LOC	ambience	positive	ambience positive	no	0	0
90	An der LOC muss noch gefeilt werden , aber alles andere war sehr lecker .	LOC	ambience	negative	ambience negative	yes	3	4
90	An der LOC muss noch gefeilt werden , aber alles andere war sehr lecker .	LOC	ambience	neutral	ambience neutral	no	0	0
92	Ich hatte am 10 . 07 . 2023 meinen Geburtstag in der RESTAURANTNAME gefeiert , die Kellner waren sehr aufmerksam und das Essen ein Traum , ich kann es nur weiterempfehlen .	Kellner	service	positive	service positive	yes	17	18
92	Ich hatte am 10 . 07 . 2023 meinen Geburtstag in der RESTAURANTNAME gefeiert , die Kellner waren sehr aufmerksam und das Essen ein Traum , ich kann es nur weiterempfehlen .	Kellner	service	negative	service negative	no	0	0
92	Ich hatte am 10 . 07 . 2023 meinen Geburtstag in der RESTAURANTNAME gefeiert , die Kellner waren sehr aufmerksam und das Essen ein Traum , ich kann es nur weiterempfehlen .	Kellner	service	neutral	service neutral	no	0	0
92	Ich hatte am 10 . 07 . 2023 meinen Geburtstag in der RESTAURANTNAME gefeiert , die Kellner waren sehr aufmerksam und das Essen ein Traum , ich kann es nur weiterempfehlen .	Essen	food	positive	food positive	yes	23	24
92	Ich hatte am 10 . 07 . 2023 meinen Geburtstag in der RESTAURANTNAME gefeiert , die Kellner waren sehr aufmerksam und das Essen ein Traum , ich kann es nur weiterempfehlen .	Essen	food	negative	food negative	no	0	0
92	Ich hatte am 10 . 07 . 2023 meinen Geburtstag in der RESTAURANTNAME gefeiert , die Kellner waren sehr aufmerksam und das Essen ein Traum , ich kann es nur weiterempfehlen .	Essen	food	neutral	food neutral	no	0	0
92	Ich hatte am 10 . 07 . 2023 meinen Geburtstag in der RESTAURANTNAME gefeiert , die Kellner waren sehr aufmerksam und das Essen ein Traum , ich kann es nur weiterempfehlen .	NULL	general-impression	positive	general-impression positive	yes	0	0
92	Ich hatte am 10 . 07 . 2023 meinen Geburtstag in der RESTAURANTNAME gefeiert , die Kellner waren sehr aufmerksam und das Essen ein Traum , ich kann es nur weiterempfehlen .	NULL	general-impression	negative	general-impression negative	no	0	0
92	Ich hatte am 10 . 07 . 2023 meinen Geburtstag in der RESTAURANTNAME gefeiert , die Kellner waren sehr aufmerksam und das Essen ein Traum , ich kann es nur weiterempfehlen .	NULL	general-impression	neutral	general-impression neutral	no	0	0
99	Aus Spaß habe ich auch einmal in den großen Speisesaal geschaut , in welchem schon ein relativ hoher Lärmpegel herrscht .	Lärmpegel	ambience	positive	ambience positive	no	0	0
99	Aus Spaß habe ich auch einmal in den großen Speisesaal geschaut , in welchem schon ein relativ hoher Lärmpegel herrscht .	Lärmpegel	ambience	negative	ambience negative	yes	19	20
99	Aus Spaß habe ich auch einmal in den großen Speisesaal geschaut , in welchem schon ein relativ hoher Lärmpegel herrscht .	Lärmpegel	ambience	neutral	ambience neutral	no	0	0
99	Aus Spaß habe ich auch einmal in den großen Speisesaal geschaut , in welchem schon ein relativ hoher Lärmpegel herrscht .	Speisesaal	ambience	positive	ambience positive	no	0	0
99	Aus Spaß habe ich auch einmal in den großen Speisesaal geschaut , in welchem schon ein relativ hoher Lärmpegel herrscht .	Speisesaal	ambience	negative	ambience negative	yes	10	11
99	Aus Spaß habe ich auch einmal in den großen Speisesaal geschaut , in welchem schon ein relativ hoher Lärmpegel herrscht .	Speisesaal	ambience	neutral	ambience neutral	no	0	0
104	Der Kellner war unfreundlich , langsam und hat uns auch einmal angebrüllt weil wir mehr Alt wollten .	Kellner	service	positive	service positive	no	0	0
104	Der Kellner war unfreundlich , langsam und hat uns auch einmal angebrüllt weil wir mehr Alt wollten .	Kellner	service	negative	service negative	yes	2	3
104	Der Kellner war unfreundlich , langsam und hat uns auch einmal angebrüllt weil wir mehr Alt wollten .	Kellner	service	neutral	service neutral	no	0	0
107	Die Bedienung ist ne Perle danke , Desiree , das Essen war erstklassig , lecker und reichlich , war ein toller früher Silvesterabend .	Bedienung	service	positive	service positive	yes	2	3
107	Die Bedienung ist ne Perle danke , Desiree , das Essen war erstklassig , lecker und reichlich , war ein toller früher Silvesterabend .	Bedienung	service	negative	service negative	no	0	0
107	Die Bedienung ist ne Perle danke , Desiree , das Essen war erstklassig , lecker und reichlich , war ein toller früher Silvesterabend .	Bedienung	service	neutral	service neutral	no	0	0
107	Die Bedienung ist ne Perle danke , Desiree , das Essen war erstklassig , lecker und reichlich , war ein toller früher Silvesterabend .	Essen	food	positive	food positive	yes	11	12
107	Die Bedienung ist ne Perle danke , Desiree , das Essen war erstklassig , lecker und reichlich , war ein toller früher Silvesterabend .	Essen	food	negative	food negative	no	0	0
107	Die Bedienung ist ne Perle danke , Desiree , das Essen war erstklassig , lecker und reichlich , war ein toller früher Silvesterabend .	Essen	food	neutral	food neutral	no	0	0
111	Ein sehr freundlicher Service , Essen qualitativ ausgezeichnet !	Service	service	positive	service positive	yes	4	5
111	Ein sehr freundlicher Service , Essen qualitativ ausgezeichnet !	Service	service	negative	service negative	no	0	0
111	Ein sehr freundlicher Service , Essen qualitativ ausgezeichnet !	Service	service	neutral	service neutral	no	0	0
111	Ein sehr freundlicher Service , Essen qualitativ ausgezeichnet !	Essen	food	positive	food positive	yes	6	7
111	Ein sehr freundlicher Service , Essen qualitativ ausgezeichnet !	Essen	food	negative	food negative	no	0	0
111	Ein sehr freundlicher Service , Essen qualitativ ausgezeichnet !	Essen	food	neutral	food neutral	no	0	0
114	Totaler Massenbetrieb , macht kein Spass zwischen LOC gesehen dabei zu sein .	NULL	general-impression	positive	general-impression positive	no	0	0
114	Totaler Massenbetrieb , macht kein Spass zwischen LOC gesehen dabei zu sein .	NULL	general-impression	negative	general-impression negative	yes	0	0
114	Totaler Massenbetrieb , macht kein Spass zwischen LOC gesehen dabei zu sein .	NULL	general-impression	neutral	general-impression neutral	no	0	0
124	Portion direkt bestellt mit leckeren Knödel .	Knödel	food	positive	food positive	yes	6	7
124	Portion direkt bestellt mit leckeren Knödel .	Knödel	food	negative	food negative	no	0	0
124	Portion direkt bestellt mit leckeren Knödel .	Knödel	food	neutral	food neutral	no	0	0
125	Suppe lauwarm wurde aber aufgewärmt war dann gut und lecker .	Suppe	food	positive	food positive	yes	1	2
125	Suppe lauwarm wurde aber aufgewärmt war dann gut und lecker .	Suppe	food	negative	food negative	no	0	0
125	Suppe lauwarm wurde aber aufgewärmt war dann gut und lecker .	Suppe	food	neutral	food neutral	no	0	0
131	Das Essen und der Service war ausgesprochen gut .	Essen	food	positive	food positive	yes	2	3
131	Das Essen und der Service war ausgesprochen gut .	Essen	food	negative	food negative	no	0	0
131	Das Essen und der Service war ausgesprochen gut .	Essen	food	neutral	food neutral	no	0	0
131	Das Essen und der Service war ausgesprochen gut .	Service	service	positive	service positive	yes	5	6
131	Das Essen und der Service war ausgesprochen gut .	Service	service	negative	service negative	no	0	0
131	Das Essen und der Service war ausgesprochen gut .	Service	service	neutral	service neutral	no	0	0
132	Unsere Reservierung wurde verplant .	Reservierung	service	positive	service positive	no	0	0
132	Unsere Reservierung wurde verplant .	Reservierung	service	negative	service negative	yes	2	3
132	Unsere Reservierung wurde verplant .	Reservierung	service	neutral	service neutral	no	0	0
141	Das Personal war sehr freundlich .	Personal	service	positive	service positive	yes	2	3
141	Das Personal war sehr freundlich .	Personal	service	negative	service negative	no	0	0
141	Das Personal war sehr freundlich .	Personal	service	neutral	service neutral	no	0	0
154	Absolut schlechte Küche !	Küche	food	positive	food positive	no	0	0
154	Absolut schlechte Küche !	Küche	food	negative	food negative	yes	3	4
154	Absolut schlechte Küche !	Küche	food	neutral	food neutral	no	0	0
159	Gut es war ziemlich voll und somit war alles etwas gestresst , aber unser Kellner war höflich und bemüht .	NULL	ambience	positive	ambience positive	no	0	0
159	Gut es war ziemlich voll und somit war alles etwas gestresst , aber unser Kellner war höflich und bemüht .	NULL	ambience	negative	ambience negative	yes	0	0
159	Gut es war ziemlich voll und somit war alles etwas gestresst , aber unser Kellner war höflich und bemüht .	NULL	ambience	neutral	ambience neutral	no	0	0
159	Gut es war ziemlich voll und somit war alles etwas gestresst , aber unser Kellner war höflich und bemüht .	Kellner	service	positive	service positive	yes	15	16
159	Gut es war ziemlich voll und somit war alles etwas gestresst , aber unser Kellner war höflich und bemüht .	Kellner	service	negative	service negative	no	0	0
159	Gut es war ziemlich voll und somit war alles etwas gestresst , aber unser Kellner war höflich und bemüht .	Kellner	service	neutral	service neutral	no	0	0
163	Schade !	NULL	general-impression	positive	general-impression positive	no	0	0
163	Schade !	NULL	general-impression	negative	general-impression negative	yes	0	0
163	Schade !	NULL	general-impression	neutral	general-impression neutral	no	0	0
175	Wir waren heute zum zweiten Mal da , das erste Mal war wirklich traumhaft .	NULL	general-impression	positive	general-impression positive	yes	0	0
175	Wir waren heute zum zweiten Mal da , das erste Mal war wirklich traumhaft .	NULL	general-impression	negative	general-impression negative	no	0	0
175	Wir waren heute zum zweiten Mal da , das erste Mal war wirklich traumhaft .	NULL	general-impression	neutral	general-impression neutral	no	0	0
178	Das Ambiente war dementsprechend durchschnittlich und die Umgebungsgeräusche sehr laut .	Ambiente	ambience	positive	ambience positive	no	0	0
178	Das Ambiente war dementsprechend durchschnittlich und die Umgebungsgeräusche sehr laut .	Ambiente	ambience	negative	ambience negative	no	0	0
178	Das Ambiente war dementsprechend durchschnittlich und die Umgebungsgeräusche sehr laut .	Ambiente	ambience	neutral	ambience neutral	yes	2	3
178	Das Ambiente war dementsprechend durchschnittlich und die Umgebungsgeräusche sehr laut .	Umgebungsgeräusche	ambience	positive	ambience positive	no	0	0
178	Das Ambiente war dementsprechend durchschnittlich und die Umgebungsgeräusche sehr laut .	Umgebungsgeräusche	ambience	negative	ambience negative	yes	8	9
178	Das Ambiente war dementsprechend durchschnittlich und die Umgebungsgeräusche sehr laut .	Umgebungsgeräusche	ambience	neutral	ambience neutral	no	0	0
180	Man bekommt nicht mal das Essen was bestellt wurde .	NULL	service	positive	service positive	no	0	0
180	Man bekommt nicht mal das Essen was bestellt wurde .	NULL	service	negative	service negative	yes	0	0
180	Man bekommt nicht mal das Essen was bestellt wurde .	NULL	service	neutral	service neutral	no	0	0
201	Neben den langen Wartezeiten , bekamen wir ein Trinkglas mit Sprung , was wir frühzeitig genug bemerkten .	Wartezeiten	service	positive	service positive	no	0	0
201	Neben den langen Wartezeiten , bekamen wir ein Trinkglas mit Sprung , was wir frühzeitig genug bemerkten .	Wartezeiten	service	negative	service negative	yes	4	5
201	Neben den langen Wartezeiten , bekamen wir ein Trinkglas mit Sprung , was wir frühzeitig genug bemerkten .	Wartezeiten	service	neutral	service neutral	no	0	0
204	Auf Nachfrage war vom ersten Kellner die Antwort Das muss so sein , der 2te wenigstens in die Küche und ja man würde das Ausbessern intern , der 2 Sterne Koche in der küche aber ja wisse was er tut Wenn das wahr wäre , kenne ich Hinterhofköche die keine verbrannten Produkte raus schicken , heiß servieren oder in Jus ersäufen .	Produkte	food	positive	food positive	no	0	0
204	Auf Nachfrage war vom ersten Kellner die Antwort Das muss so sein , der 2te wenigstens in die Küche und ja man würde das Ausbessern intern , der 2 Sterne Koche in der küche aber ja wisse was er tut Wenn das wahr wäre , kenne ich Hinterhofköche die keine verbrannten Produkte raus schicken , heiß servieren oder in Jus ersäufen .	Produkte	food	negative	food negative	yes	52	53
204	Auf Nachfrage war vom ersten Kellner die Antwort Das muss so sein , der 2te wenigstens in die Küche und ja man würde das Ausbessern intern , der 2 Sterne Koche in der küche aber ja wisse was er tut Wenn das wahr wäre , kenne ich Hinterhofköche die keine verbrannten Produkte raus schicken , heiß servieren oder in Jus ersäufen .	Produkte	food	neutral	food neutral	no	0	0
214	Die Gamba waren kalt und kaum aus der Schale zu lösen .	Gamba	food	positive	food positive	no	0	0
214	Die Gamba waren kalt und kaum aus der Schale zu lösen .	Gamba	food	negative	food negative	yes	2	3
214	Die Gamba waren kalt und kaum aus der Schale zu lösen .	Gamba	food	neutral	food neutral	no	0	0
222	Wir sind ganz zufällig dort gelandet und waren begeistert .	NULL	general-impression	positive	general-impression positive	yes	0	0
222	Wir sind ganz zufällig dort gelandet und waren begeistert .	NULL	general-impression	negative	general-impression negative	no	0	0
222	Wir sind ganz zufällig dort gelandet und waren begeistert .	NULL	general-impression	neutral	general-impression neutral	no	0	0
224	Das ist für so ein Restaurant ein Unding .	Restaurant	general-impression	positive	general-impression positive	no	0	0
224	Das ist für so ein Restaurant ein Unding .	Restaurant	general-impression	negative	general-impression negative	yes	6	7
224	Das ist für so ein Restaurant ein Unding .	Restaurant	general-impression	neutral	general-impression neutral	no	0	0
234	Hier waren wir nach einem Konzert in der LOC und es hat uns sehr gut gefallen .	LOC	general-impression	positive	general-impression positive	yes	9	10
234	Hier waren wir nach einem Konzert in der LOC und es hat uns sehr gut gefallen .	LOC	general-impression	negative	general-impression negative	no	0	0
234	Hier waren wir nach einem Konzert in der LOC und es hat uns sehr gut gefallen .	LOC	general-impression	neutral	general-impression neutral	no	0	0
256	So einen schlechten Service hatten wir noch nicht erlebt .	Service	service	positive	service positive	no	0	0
256	So einen schlechten Service hatten wir noch nicht erlebt .	Service	service	negative	service negative	yes	4	5
256	So einen schlechten Service hatten wir noch nicht erlebt .	Service	service	neutral	service neutral	no	0	0
277	! Einziger Abzug : Sauberkeit der Toiletten	Sauberkeit der Toiletten	ambience	positive	ambience positive	no	0	0
277	! Einziger Abzug : Sauberkeit der Toiletten	Sauberkeit der Toiletten	ambience	negative	ambience negative	yes	5	8
277	! Einziger Abzug : Sauberkeit der Toiletten	Sauberkeit der Toiletten	ambience	neutral	ambience neutral	no	0	0
279	Die Haxe war trocken und faserig , die Kruste hätte man mit dem Presslufthammer bearbeiten müssen , um sie zu zerteilen .	Haxe	food	positive	food positive	no	0	0
279	Die Haxe war trocken und faserig , die Kruste hätte man mit dem Presslufthammer bearbeiten müssen , um sie zu zerteilen .	Haxe	food	negative	food negative	yes	2	3
279	Die Haxe war trocken und faserig , die Kruste hätte man mit dem Presslufthammer bearbeiten müssen , um sie zu zerteilen .	Haxe	food	neutral	food neutral	no	0	0
285	Der Service ist ok , man kennt die Gerichte und wird gut beraten .	Service	service	positive	service positive	no	0	0
285	Der Service ist ok , man kennt die Gerichte und wird gut beraten .	Service	service	negative	service negative	no	0	0
285	Der Service ist ok , man kennt die Gerichte und wird gut beraten .	Service	service	neutral	service neutral	yes	2	3
285	Der Service ist ok , man kennt die Gerichte und wird gut beraten .	NULL	service	positive	service positive	yes	0	0
285	Der Service ist ok , man kennt die Gerichte und wird gut beraten .	NULL	service	negative	service negative	no	0	0
285	Der Service ist ok , man kennt die Gerichte und wird gut beraten .	NULL	service	neutral	service neutral	no	0	0
290	Sensationelle Aussicht , schönes Ambiente , nettes Personal .	Personal	service	positive	service positive	yes	8	9
290	Sensationelle Aussicht , schönes Ambiente , nettes Personal .	Personal	service	negative	service negative	no	0	0
290	Sensationelle Aussicht , schönes Ambiente , nettes Personal .	Personal	service	neutral	service neutral	no	0	0
290	Sensationelle Aussicht , schönes Ambiente , nettes Personal .	Ambiente	ambience	positive	ambience positive	yes	5	6
290	Sensationelle Aussicht , schönes Ambiente , nettes Personal .	Ambiente	ambience	negative	ambience negative	no	0	0
290	Sensationelle Aussicht , schönes Ambiente , nettes Personal .	Ambiente	ambience	neutral	ambience neutral	no	0	0
290	Sensationelle Aussicht , schönes Ambiente , nettes Personal .	Aussicht	ambience	positive	ambience positive	yes	2	3
290	Sensationelle Aussicht , schönes Ambiente , nettes Personal .	Aussicht	ambience	negative	ambience negative	no	0	0
290	Sensationelle Aussicht , schönes Ambiente , nettes Personal .	Aussicht	ambience	neutral	ambience neutral	no	0	0
297	Klassische Gerichte modern angerichtet .	Gerichte	food	positive	food positive	yes	2	3
297	Klassische Gerichte modern angerichtet .	Gerichte	food	negative	food negative	no	0	0
297	Klassische Gerichte modern angerichtet .	Gerichte	food	neutral	food neutral	no	0	0
303	Als wir bezahleenn wollten , war sie auch wieder nicht auffindbar , dann bekamen wir endlich die Rechnung und sie war wieder weg , bis wir dann endlich bezahlen konnten .	NULL	service	positive	service positive	no	0	0
303	Als wir bezahleenn wollten , war sie auch wieder nicht auffindbar , dann bekamen wir endlich die Rechnung und sie war wieder weg , bis wir dann endlich bezahlen konnten .	NULL	service	negative	service negative	yes	0	0
303	Als wir bezahleenn wollten , war sie auch wieder nicht auffindbar , dann bekamen wir endlich die Rechnung und sie war wieder weg , bis wir dann endlich bezahlen konnten .	NULL	service	neutral	service neutral	no	0	0
304	Sehr sehr gut die Vorspeise Gefüllte Riesenchampignons !	Gefüllte Riesenchampignons	food	positive	food positive	yes	6	8
304	Sehr sehr gut die Vorspeise Gefüllte Riesenchampignons !	Gefüllte Riesenchampignons	food	negative	food negative	no	0	0
304	Sehr sehr gut die Vorspeise Gefüllte Riesenchampignons !	Gefüllte Riesenchampignons	food	neutral	food neutral	no	0	0
308	Salate waren ok , mehr auch nicht .	Salate	food	positive	food positive	no	0	0
308	Salate waren ok , mehr auch nicht .	Salate	food	negative	food negative	no	0	0
308	Salate waren ok , mehr auch nicht .	Salate	food	neutral	food neutral	yes	1	2
327	Wir haben über eine Stunde auf unser Essen warten müssen .	NULL	service	positive	service positive	no	0	0
327	Wir haben über eine Stunde auf unser Essen warten müssen .	NULL	service	negative	service negative	yes	0	0
327	Wir haben über eine Stunde auf unser Essen warten müssen .	NULL	service	neutral	service neutral	no	0	0
333	War nichts .	NULL	general-impression	positive	general-impression positive	no	0	0
333	War nichts .	NULL	general-impression	negative	general-impression negative	yes	0	0
333	War nichts .	NULL	general-impression	neutral	general-impression neutral	no	0	0
334	Insgesamt eher unterer Durchschnitt bei den örtlichen LOC .	NULL	general-impression	positive	general-impression positive	no	0	0
334	Insgesamt eher unterer Durchschnitt bei den örtlichen LOC .	NULL	general-impression	negative	general-impression negative	yes	0	0
334	Insgesamt eher unterer Durchschnitt bei den örtlichen LOC .	NULL	general-impression	neutral	general-impression neutral	no	0	0
335	Der Lachs war gut , auf den Punkt gegrillt , daran gab es nicht auszusetzen !	Lachs	food	positive	food positive	yes	2	3
335	Der Lachs war gut , auf den Punkt gegrillt , daran gab es nicht auszusetzen !	Lachs	food	negative	food negative	no	0	0
335	Der Lachs war gut , auf den Punkt gegrillt , daran gab es nicht auszusetzen !	Lachs	food	neutral	food neutral	no	0	0
343	Gute Qualität der Speisen und der Empfehlungen .	Speisen	food	positive	food positive	yes	4	5
343	Gute Qualität der Speisen und der Empfehlungen .	Speisen	food	negative	food negative	no	0	0
343	Gute Qualität der Speisen und der Empfehlungen .	Speisen	food	neutral	food neutral	no	0	0
344	Als Hauptgericht war haben ein Steinbutt bestellt aber der Fish der serviert wurde hatte vielleicht mal ein Steinbutt von weitem gesehen .	Fish	food	positive	food positive	no	0	0
344	Als Hauptgericht war haben ein Steinbutt bestellt aber der Fish der serviert wurde hatte vielleicht mal ein Steinbutt von weitem gesehen .	Fish	food	negative	food negative	yes	10	11
344	Als Hauptgericht war haben ein Steinbutt bestellt aber der Fish der serviert wurde hatte vielleicht mal ein Steinbutt von weitem gesehen .	Fish	food	neutral	food neutral	no	0	0
351	Die Getrüffelte Kürbissuppe bestand darin , dass man statt dem üblichen LOC Kürbiskernöl einfach nur getrüffeltes Öl auf die Suppe geträufelt hatte .	Getrüffelte Kürbissuppe	food	positive	food positive	no	0	0
351	Die Getrüffelte Kürbissuppe bestand darin , dass man statt dem üblichen LOC Kürbiskernöl einfach nur getrüffeltes Öl auf die Suppe geträufelt hatte .	Getrüffelte Kürbissuppe	food	negative	food negative	yes	2	4
351	Die Getrüffelte Kürbissuppe bestand darin , dass man statt dem üblichen LOC Kürbiskernöl einfach nur getrüffeltes Öl auf die Suppe geträufelt hatte .	Getrüffelte Kürbissuppe	food	neutral	food neutral	no	0	0
351	Die Getrüffelte Kürbissuppe bestand darin , dass man statt dem üblichen LOC Kürbiskernöl einfach nur getrüffeltes Öl auf die Suppe geträufelt hatte .	getrüffeltes Öl	food	positive	food positive	no	0	0
351	Die Getrüffelte Kürbissuppe bestand darin , dass man statt dem üblichen LOC Kürbiskernöl einfach nur getrüffeltes Öl auf die Suppe geträufelt hatte .	getrüffeltes Öl	food	negative	food negative	yes	16	18
351	Die Getrüffelte Kürbissuppe bestand darin , dass man statt dem üblichen LOC Kürbiskernöl einfach nur getrüffeltes Öl auf die Suppe geträufelt hatte .	getrüffeltes Öl	food	neutral	food neutral	no	0	0
352	Die positiven Bewertungen überraschen , wir werden wahrscheinlich nie wieder hingehen .	NULL	general-impression	positive	general-impression positive	no	0	0
352	Die positiven Bewertungen überraschen , wir werden wahrscheinlich nie wieder hingehen .	NULL	general-impression	negative	general-impression negative	yes	0	0
352	Die positiven Bewertungen überraschen , wir werden wahrscheinlich nie wieder hingehen .	NULL	general-impression	neutral	general-impression neutral	no	0	0
381	Wir waren hier essen und mit der Qualität des Essens wirklich super zufrieden .	Essens	food	positive	food positive	yes	10	11
381	Wir waren hier essen und mit der Qualität des Essens wirklich super zufrieden .	Essens	food	negative	food negative	no	0	0
381	Wir waren hier essen und mit der Qualität des Essens wirklich super zufrieden .	Essens	food	neutral	food neutral	no	0	0
