sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	crab dumplings	food quality	negative	food quality negative	no	0	0
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	crab dumplings	food quality	neutral	food quality neutral	no	0	0
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	assorted sashimi	food quality	positive	food quality positive	yes	26	28
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	assorted sashimi	food quality	negative	food quality negative	no	0	0
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	assorted sashimi	food quality	neutral	food quality neutral	no	0	0
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	sushi	food quality	positive	food quality positive	yes	6	7
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	sushi	food quality	negative	food quality negative	no	0	0
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	sushi	food quality	neutral	food quality neutral	no	0	0
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	rolls	food quality	positive	food quality positive	yes	31	32
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	rolls	food quality	negative	food quality negative	no	0	0
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	rolls	food quality	neutral	food quality neutral	no	0	0
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	sake	drinks quality	positive	drinks quality positive	yes	36	37
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	sake	drinks quality	negative	drinks quality negative	no	0	0
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	sake	drinks quality	neutral	drinks quality neutral	no	0	0
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	banana tempura	food quality	positive	food quality positive	yes	40	42
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	banana tempura	food quality	negative	food quality negative	no	0	0
679	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	banana tempura	food quality	neutral	food quality neutral	no	0	0
690	The food looked very appetizing and delicious since it came on a variety of fancy plates .	food	food style_options	positive	food style_options positive	yes	2	3
690	The food looked very appetizing and delicious since it came on a variety of fancy plates .	food	food style_options	negative	food style_options negative	no	0	0
690	The food looked very appetizing and delicious since it came on a variety of fancy plates .	food	food style_options	neutral	food style_options neutral	no	0	0
698	Always a nice crowd , but never loud .	crowd	restaurant miscellaneous	positive	restaurant miscellaneous positive	yes	4	5
698	Always a nice crowd , but never loud .	crowd	restaurant miscellaneous	negative	restaurant miscellaneous negative	no	0	0
698	Always a nice crowd , but never loud .	crowd	restaurant miscellaneous	neutral	restaurant miscellaneous neutral	no	0	0
698	Always a nice crowd , but never loud .	NULL	ambience general	positive	ambience general positive	yes	0	0
698	Always a nice crowd , but never loud .	NULL	ambience general	negative	ambience general negative	no	0	0
698	Always a nice crowd , but never loud .	NULL	ambience general	neutral	ambience general neutral	no	0	0
717	I 'm sure I 'll return for a final judgement tho .	NULL	restaurant general	positive	restaurant general positive	no	0	0
717	I 'm sure I 'll return for a final judgement tho .	NULL	restaurant general	negative	restaurant general negative	no	0	0
717	I 'm sure I 'll return for a final judgement tho .	NULL	restaurant general	neutral	restaurant general neutral	yes	0	0
728	The view is spectacular , and the food is great .	view	location general	positive	location general positive	yes	2	3
728	The view is spectacular , and the food is great .	view	location general	negative	location general negative	no	0	0
728	The view is spectacular , and the food is great .	view	location general	neutral	location general neutral	no	0	0
728	The view is spectacular , and the food is great .	food	food quality	positive	food quality positive	yes	8	9
728	The view is spectacular , and the food is great .	food	food quality	negative	food quality negative	no	0	0
728	The view is spectacular , and the food is great .	food	food quality	neutral	food quality neutral	no	0	0
737	I really like both the scallops and the mahi mahi ( on saffron risotto - yum ! ) .	scallops	food quality	positive	food quality positive	yes	6	7
737	I really like both the scallops and the mahi mahi ( on saffron risotto - yum ! ) .	scallops	food quality	negative	food quality negative	no	0	0
737	I really like both the scallops and the mahi mahi ( on saffron risotto - yum ! ) .	scallops	food quality	neutral	food quality neutral	no	0	0
737	I really like both the scallops and the mahi mahi ( on saffron risotto - yum ! ) .	mahi mahi ( on saffron risotto	food quality	positive	food quality positive	yes	9	15
737	I really like both the scallops and the mahi mahi ( on saffron risotto - yum ! ) .	mahi mahi ( on saffron risotto	food quality	negative	food quality negative	no	0	0
737	I really like both the scallops and the mahi mahi ( on saffron risotto - yum ! ) .	mahi mahi ( on saffron risotto	food quality	neutral	food quality neutral	no	0	0
776	Love Pizza 33 . .	Pizza 33	restaurant general	positive	restaurant general positive	yes	2	4
776	Love Pizza 33 . .	Pizza 33	restaurant general	negative	restaurant general negative	no	0	0
776	Love Pizza 33 . .	Pizza 33	restaurant general	neutral	restaurant general neutral	no	0	0
786	Bagels are ok , but be sure not to make any special requests !	Bagels	food quality	positive	food quality positive	no	0	0
786	Bagels are ok , but be sure not to make any special requests !	Bagels	food quality	negative	food quality negative	no	0	0
786	Bagels are ok , but be sure not to make any special requests !	Bagels	food quality	neutral	food quality neutral	yes	1	2
786	Bagels are ok , but be sure not to make any special requests !	NULL	service general	positive	service general positive	no	0	0
786	Bagels are ok , but be sure not to make any special requests !	NULL	service general	negative	service general negative	yes	0	0
786	Bagels are ok , but be sure not to make any special requests !	NULL	service general	neutral	service general neutral	no	0	0
819	The place was quiet and delightful .	place	ambience general	positive	ambience general positive	yes	2	3
819	The place was quiet and delightful .	place	ambience general	negative	ambience general negative	no	0	0
819	The place was quiet and delightful .	place	ambience general	neutral	ambience general neutral	no	0	0
858	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	meal	food quality	positive	food quality positive	yes	23	24
858	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	meal	food quality	negative	food quality negative	no	0	0
858	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	meal	food quality	neutral	food quality neutral	no	0	0
858	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	restaurant	ambience general	positive	ambience general positive	no	0	0
858	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	restaurant	ambience general	negative	ambience general negative	no	0	0
858	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	restaurant	ambience general	neutral	ambience general neutral	yes	2	3
868	Terrible , terrible management - deserves to be shut - down .	management	service general	positive	service general positive	no	0	0
868	Terrible , terrible management - deserves to be shut - down .	management	service general	negative	service general negative	yes	4	5
868	Terrible , terrible management - deserves to be shut - down .	management	service general	neutral	service general neutral	no	0	0
868	Terrible , terrible management - deserves to be shut - down .	NULL	restaurant general	positive	restaurant general positive	no	0	0
868	Terrible , terrible management - deserves to be shut - down .	NULL	restaurant general	negative	restaurant general negative	yes	0	0
868	Terrible , terrible management - deserves to be shut - down .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
903	Still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house . . .	NULL	restaurant prices	positive	restaurant prices positive	no	0	0
903	Still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house . . .	NULL	restaurant prices	negative	restaurant prices negative	no	0	0
903	Still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house . . .	NULL	restaurant prices	neutral	restaurant prices neutral	yes	0	0
903	Still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house . . .	measures of liquers	drinks style_options	positive	drinks style_options positive	yes	19	22
903	Still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house . . .	measures of liquers	drinks style_options	negative	drinks style_options negative	no	0	0
903	Still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house . . .	measures of liquers	drinks style_options	neutral	drinks style_options neutral	no	0	0
935	The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .	porcini mushroom pasta special	food quality	positive	food quality positive	no	0	0
935	The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .	porcini mushroom pasta special	food quality	negative	food quality negative	yes	2	6
935	The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .	porcini mushroom pasta special	food quality	neutral	food quality neutral	no	0	0
935	The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .	seafood tagliatelle	food quality	positive	food quality positive	no	0	0
935	The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .	seafood tagliatelle	food quality	negative	food quality negative	yes	12	14
935	The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .	seafood tagliatelle	food quality	neutral	food quality neutral	no	0	0
942	It was pretty inexpensive too .	NULL	restaurant prices	positive	restaurant prices positive	yes	0	0
942	It was pretty inexpensive too .	NULL	restaurant prices	negative	restaurant prices negative	no	0	0
942	It was pretty inexpensive too .	NULL	restaurant prices	neutral	restaurant prices neutral	no	0	0
983	Was surprisingly disappointed .	NULL	food quality	positive	food quality positive	no	0	0
983	Was surprisingly disappointed .	NULL	food quality	negative	food quality negative	yes	0	0
983	Was surprisingly disappointed .	NULL	food quality	neutral	food quality neutral	no	0	0
993	Just straight up cheap , good food .	food	food quality	positive	food quality positive	yes	7	8
993	Just straight up cheap , good food .	food	food quality	negative	food quality negative	no	0	0
993	Just straight up cheap , good food .	food	food quality	neutral	food quality neutral	no	0	0
993	Just straight up cheap , good food .	food	food prices	positive	food prices positive	yes	7	8
993	Just straight up cheap , good food .	food	food prices	negative	food prices negative	no	0	0
993	Just straight up cheap , good food .	food	food prices	neutral	food prices neutral	no	0	0
994	Faan is sooo good .	Faan	restaurant general	positive	restaurant general positive	yes	1	2
994	Faan is sooo good .	Faan	restaurant general	negative	restaurant general negative	no	0	0
994	Faan is sooo good .	Faan	restaurant general	neutral	restaurant general neutral	no	0	0
1008	If only they delivered , they 'd make a mint !	NULL	restaurant miscellaneous	positive	restaurant miscellaneous positive	no	0	0
1008	If only they delivered , they 'd make a mint !	NULL	restaurant miscellaneous	negative	restaurant miscellaneous negative	no	0	0
1008	If only they delivered , they 'd make a mint !	NULL	restaurant miscellaneous	neutral	restaurant miscellaneous neutral	yes	0	0
