id,raw_text,aspectTerms
1840,Sehr zu empfehlen.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
1848,Es war wie immer einfach perfekt.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
1907,"Mit 3 Kartöffelchen und einem Schlag Aioli, 3 mini Teigtaschen mit Tomatensosse und minimalem Thunfischgeschmack statt Thunfisch, kann man dann nicht zufrieden sein.","[{'term': 'Kartöffelchen', 'polarity': 'negative'}, {'term': 'Aioli', 'polarity': 'negative'}, {'term': 'Teigtaschen', 'polarity': 'negative'}, {'term': 'Tomatensosse', 'polarity': 'negative'}]"
1928,"Zu abgehoben, man fühlt sich vorgeführt.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1993,Freundliche und sehr flotte Bedienung.,"[{'term': 'Bedienung', 'polarity': 'positive'}]"
2033,Ingesamt ist der gute Herr nicht in der Lage gewesen das Alt zu servieren so das wir nach dem Essen woanders eingekehrt sind.,"[{'term': 'Herr', 'polarity': 'negative'}]"
2072,Die Location kann leider nicht die miese Bedienung und das mehrheitlich unfreundliche Personal raus reissen.,"[{'term': 'Bedienung', 'polarity': 'negative'}, {'term': 'Personal', 'polarity': 'negative'}]"
2097,Sehr netter Service und leckeres Essen.,"[{'term': 'Service', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}]"
2104,Sehr guter und freundlicher Service.,"[{'term': 'Service', 'polarity': 'positive'}]"
2108,"Super freundliche, zuvorkommende Bedienung!!","[{'term': 'Bedienung', 'polarity': 'positive'}]"
2148,"Die schlechteste Haxe, die ich in meinem Leben gegessen habe.","[{'term': 'Haxe', 'polarity': 'negative'}]"
13,Im Vergleich zum Personal im Schlüssel und LOC bleibt das Uerige aber doch zurück.,"[{'term': 'Uerige', 'polarity': 'negative'}]"
126,"Das Preisniveau der Hauptspeisen bewegt sich zumeist bei über 30 Euro, Und ein Pils muss ebensowenig 8 Euro kosten wie ein Grappa 10,00!","[{'term': 'Pils', 'polarity': 'negative'}, {'term': 'Grappa', 'polarity': 'negative'}]"
129,Insgesamt ein alteingesessenes Lokal das man empfehlen kann.,"[{'term': 'Lokal', 'polarity': 'positive'}]"
144,Muscheln als Vorspeise fantastisch.,"[{'term': 'Muscheln', 'polarity': 'positive'}]"
186,Das Essen ist mega.,"[{'term': 'Essen', 'polarity': 'positive'}]"
236,"Feines Essen, nette Bedienung.","[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Bedienung', 'polarity': 'positive'}]"
278,Wir wurden am Eingang richtig freundlich in Empfang genommen.,"[{'term': 'Empfang', 'polarity': 'positive'}]"
367,"Ein hervorragender Service, sehr lecheres Essen und eine sehr nette Bedienung, immer wieder gerne.","[{'term': 'Service', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}, {'term': 'Bedienung', 'polarity': 'positive'}, {'term': 'noaspectterm', 'polarity': 'positive'}]"
394,- Es war schon mal deutlich besser.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
429,Das MammaMia ist ein wahrlich schönes Restaurant mit sehr angenehmer und lockerer Atmosphäre.,"[{'term': 'MammaMia', 'polarity': 'positive'}, {'term': 'Atmosphäre', 'polarity': 'positive'}]"
436,Brandy rundeten diesen einmaligen Abend ab.,"[{'term': 'Brandy', 'polarity': 'positive'}]"
456,"Die Tapas waren grandios, die Mitarbeiter/innen waren sehr aufmerksam..wir kommen bald wieder …","[{'term': 'Tapas', 'polarity': 'positive'}, {'term': 'Mitarbeiter/innen', 'polarity': 'positive'}]"
463,"Wurst ist ok, aber nicht das non plus ultra.","[{'term': 'Wurst', 'polarity': 'neutral'}]"
533,Man fühlt sich völlig abgezockt.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
567,Das Restaurant im Keller war toll und gut besucht.,"[{'term': 'Restaurant im Keller', 'polarity': 'positive'}]"
571,Dieser sollte mal an einer Schulung teilnehmen in der Ihm der korrekte Umgang mit Gästen und Kollegen näher gebracht wird.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
579,Wir konnten uns von der vorzüglichen Qualität der regionalen und selbst gemachten Produkte überzeugen.,"[{'term': 'Produkte', 'polarity': 'positive'}]"
666,Sehr schade.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
670,"Die Bedienung war freundlich, flott und gut gelaunt.","[{'term': 'Bedienung', 'polarity': 'positive'}]"
686,Auch das Ambiente ist schön (alte Kupferkessel) und vor allem hat die sehr freundliche Bedienung (Magdalena) zu einem gelungenem Abend beigetragen.,"[{'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Magdalena', 'polarity': 'positive'}]"
721,"Wer’s zünftig, laut und gesellig mag, der ist hier richtig.","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
783,Das Saisonbier schmeckte ebenfalls.,"[{'term': 'Saisonbier', 'polarity': 'positive'}]"
795,"Es hat gezogen an unserem Platz, es war etwas kalt.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
840,"2mal Fisch, 1mal herzhafte südamerikanische (!)","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
857,"Wo gibt es die beste Currywurst LOC, natürlich nur hier mitten im LOC.","[{'term': 'Currywurst', 'polarity': 'positive'}]"
913,"Das war eine ausgezeichnete Wahl, denn so hätten wir die Speisen niemals bewusst bestellt.","[{'term': 'Speisen', 'polarity': 'positive'}]"
927,"Ähnliches beobachteten wir dann wiederholt, wurden immernoch nicht bedient und verließen dann das Café.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
975,Service sehr freundlich und flirty.,"[{'term': 'Service', 'polarity': 'positive'}]"
984,Sehr guter Service von Lena.,"[{'term': 'Lena', 'polarity': 'positive'}]"
992,"Diesmal überzeugte uns das ""Duett vom Hirsch, Roulade und Frikadelle"" eine äußerst gelungene Komposition, die wir mehrmals aßen, weil so noch nie gefunden.","[{'term': 'Duett vom Hirsch', 'polarity': 'positive'}, {'term': 'Roulade', 'polarity': 'positive'}, {'term': 'Frikadelle', 'polarity': 'positive'}]"
1021,"Nun - sicher , es ist Urlaubszeit, Touristen, viele Menschen, es ist warm …Aber - das Aufgeben einer Bestellung dauert sehr lange, dann auch nur, durch lautstarke Aufforderung.","[{'term': 'Bestellung', 'polarity': 'negative'}]"
1023,Die Pizza war perfekt und gut belegt.,"[{'term': 'Pizza', 'polarity': 'positive'}]"
1084,"Teilweise durchgegart, teilweise medium, fast roh und sehr sehr fett.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1099,"Die Bedienung war nett, auf den verschmutzen Tisch musste ich hinweisen.","[{'term': 'Bedienung', 'polarity': 'positive'}, {'term': 'Tisch', 'polarity': 'negative'}]"
1114,"Ich bin LOC und ich weiß, dass ich nicht die gleiche Küche wie in LOC finden kann, aber das ist eine echte Beleidilung für uns.","[{'term': 'Küche', 'polarity': 'negative'}]"
1118,Der Nachtisch ging gar nicht.,"[{'term': 'Nachtisch', 'polarity': 'negative'}]"
1122,LOC war auch lecker.,"[{'term': 'LOC', 'polarity': 'positive'}]"
1126,"Aber was den Besuch noch unvergesslicher gemacht hat, war der super nette und kompetente Kellner Bruno.","[{'term': 'Bruno', 'polarity': 'positive'}, {'term': 'noaspectterm', 'polarity': 'positive'}]"
1165,Auch das Essen war so lala.,"[{'term': 'Essen', 'polarity': 'neutral'}]"
1212,"Aber die Bedienung war schon sehr unfreundlich und wollte das Menu nicht ein klein wenig erklären, was bei den Preisen schon ganz nett wäre.","[{'term': 'Bedienung', 'polarity': 'negative'}]"
1264,"Die Möglichkeit, zweimal die Vorspeise zu wählen, wurde verwehrt, selbst nach Angebot, den Betrag zum Selleriegericht aufzustocken.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1296,Also für uns definitiv ein no-go und nie mehr wieder.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1320,"Es war so weich gekocht, dass ich es durch die geschlossenen Zahnreihen ziehen konnte.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1344,"Die Baguettes billige zum Aufbacken und nicht ansatzweise knusprig, sondern völlig weich und teilweise sogar matschig.","[{'term': 'Baguettes', 'polarity': 'negative'}]"
1360,"Ich fragte, ob es frisch gepressten o-Saft gäbe und wieder eine schnoddrige Antwort, dass sie nur frischen Saft hätten, was sich allerdings als frisch aus dem Tetrapack herausstellte.","[{'term': 'noaspectterm', 'polarity': 'negative'}, {'term': 'Saft', 'polarity': 'negative'}]"
1375,Die Haxe war knusprig und das Fleisch zart.,"[{'term': 'Haxe', 'polarity': 'positive'}, {'term': 'Fleisch', 'polarity': 'positive'}]"
1404,"Was wir dort erlebt haben, war Massenabfertigung sowie ein Kellner, der Gäste, die kein Kölsch oder Änderungen beim Essen wollten, eigentlich permanent beleidigt hat.","[{'term': 'Kellner', 'polarity': 'negative'}, {'term': 'Massenabfertigung', 'polarity': 'negative'}]"
1417,Waren dort um den Abend ausklingen zu lassen - habe beide Biere getrunken und muss sagen habe schon besseres getrunken.,"[{'term': 'Biere', 'polarity': 'negative'}]"
1491,"Schnitzel mit Bratkartoffeln und Salat und Champignonsoße für 19,50 Euro, wenn es gut wär dann wäre der Preis OK aber für ein Schnitzel aus der Fritteuse mit Champignons aus der Dose vielleicht 2 Stück Pilze ein no Go.","[{'term': 'Preis', 'polarity': 'negative'}, {'term': 'Schnitzel mit Bratkartoffeln', 'polarity': 'negative'}, {'term': 'Salat', 'polarity': 'negative'}, {'term': 'Champignonsoße', 'polarity': 'negative'}]"
1565,"Das Steak, das wir bestellten, war einfach himmlisch - perfekt zubereitet und unglaublich zart.","[{'term': 'Steak', 'polarity': 'positive'}]"
1583,Waren zudem vom innerstädtischen fairen Preis überrascht.,"[{'term': 'Preis', 'polarity': 'positive'}]"
1589,Die herzliche Begrüßung und die freundliche Bedienung sowie das gemütliche Ambiente haben uns sehr gefallen.,"[{'term': 'Bedienung', 'polarity': 'positive'}, {'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Begrüßung', 'polarity': 'positive'}]"
1603,Direkt an der LOC im Zentrum gelegen ist das Restaurant ideal für einen Stopp.,"[{'term': 'Restaurant', 'polarity': 'positive'}]"
1644," Sooft nach LOC und noch nie hier Essen, was für eine Zeitverschwendung!","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1690,Vorspeise gut.,"[{'term': 'Vorspeise', 'polarity': 'positive'}]"
1698,"Allerdings gab man uns, trotz Reservierung wochenlang im Voraus, einen Tisch hinter dem ständig das dreckige Geschirr von abgeräumten Tischen deponiert wurde.","[{'term': 'Tisch', 'polarity': 'negative'}]"
1699,"War zwar viel los, dennoch hat das Personal nicht an Höflichkeit und Spaß verloren.","[{'term': 'Personal', 'polarity': 'positive'}]"
1704,"Wir haben über 90 Minuten gewartet, bis wir unser Essen bekommen haben.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1728,Ich kann nur sagen: FINGER WEG!!!,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1741,Kaffee und Teewasser waren kalt.,"[{'term': 'Kaffee', 'polarity': 'negative'}, {'term': 'Teewasser', 'polarity': 'negative'}]"
1767,Wagner muss man mögen............die Kellner sind schon seit mehr als 20 Jahren die gleichen und man muss Sie mögen.,"[{'term': 'Kellner', 'polarity': 'positive'}, {'term': 'Wagner', 'polarity': 'positive'}]"
1768,Frühstück war super lecker.,"[{'term': 'Frühstück', 'polarity': 'positive'}]"
1790,Also wer großen Hunger hat wird wahrscheinlich nicht zufrieden gestellt.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1792,"Der Service wirkte gestresst (kein Wunder), war aber freundlich jedoch auch recht unpersönlich, alles musste zackig bestellt werden, Fliessbandfeeling.","[{'term': 'Service', 'polarity': 'negative'}]"
1796,"Wir waren zufrieden, für den starken Geschäftsgang, kann das Restaurant ja nichts.","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
1849,Sehr aufmerksame und nette Bedienung.,"[{'term': 'Bedienung', 'polarity': 'positive'}]"
1865,Trotz Reservierung unfreundlich abgewiesen.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1887,Das Schnitzel (zwei längliche Schnitzelstücke) war von Form und Beschaffenheit der Panade ein Convenient-Produkt.,"[{'term': 'Schnitzel', 'polarity': 'negative'}, {'term': 'Schnitzelstücke', 'polarity': 'negative'}]"
1905,Für diesen Preis trotzdem eine Zumutung.,"[{'term': 'Preis', 'polarity': 'negative'}, {'term': 'noaspectterm', 'polarity': 'negative'}]"
1914,"Obwohl es ein sehr großes Lokal ist, konnten wir uns sehr gut unterhalten und fanden die Atmosphäre sehr angenehm.","[{'term': 'Atmosphäre', 'polarity': 'positive'}]"
1936,"Es sei denn, man steht darauf, vom Eigentümer beleidigt zu werden.","[{'term': 'Eigentümer', 'polarity': 'negative'}]"
1939,Wir waren hier zum Mittagessen und wurden eher enttäuscht.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1961,"Immer wieder gerne, sehr nettes und kompetentes Personal.","[{'term': 'Personal', 'polarity': 'positive'}, {'term': 'noaspectterm', 'polarity': 'positive'}]"
1971,Qualität der Speisen und Optik in Ordnung.,"[{'term': 'Speisen', 'polarity': 'neutral'}]"
1975,Der Blick von der Dachterasse ist der Wahnsinn.,"[{'term': 'Blick von der Dachterasse', 'polarity': 'positive'}]"
1996,Hier stimmt alles!,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
2001,Tolle Auswahl an Speisen und Getränken.,"[{'term': 'Speisen', 'polarity': 'positive'}, {'term': 'Getränken', 'polarity': 'positive'}]"
2031,Mal dort und werde wiederkommen wenn ich wieder in LOC bin.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
2085,"Atmosphäre des Lokals ist gut, Personal reagierte auf den Wunsch, beim Salat eine Zutat wegzulassen allerdings unflexibel und der Inhaber ist mehr als unfreundlich.","[{'term': 'Atmosphäre', 'polarity': 'positive'}, {'term': 'Inhaber', 'polarity': 'negative'}, {'term': 'Personal', 'polarity': 'negative'}]"
2100,Gastfreundschaft geht anders.,"[{'term': 'Gastfreundschaft', 'polarity': 'negative'}]"
2126,"Das Essen war außerdem nicht warm genug, die Gambas trocken und der Lauch war alt und hart und ungenießbar.","[{'term': 'Essen', 'polarity': 'negative'}, {'term': 'Gambas', 'polarity': 'negative'}, {'term': 'Lauch', 'polarity': 'negative'}]"
2136,"Wir haben Entrecotes/Filets, dazu superfeine Beilagen (zB Stampf, Schlotze oder Spinat) gegessen, im Nachgang noch die Spaghetti mit Tomatensauce (Eis-Dessert).","[{'term': 'Beilagen', 'polarity': 'positive'}, {'term': 'Stampf', 'polarity': 'positive'}, {'term': 'Schlotze', 'polarity': 'positive'}, {'term': 'Spinat', 'polarity': 'positive'}]"
2147,Für uns hat es sich erledigt!,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
27,"Sehr schade, da sitzt man im ""LOC"", einem der schönsten Münchner Innenhöfen, und die Qualität vom Essen ist einfach nur enttäuschend - in keiner Relation, weder zum Ruf des Hauses noch zu den Preisen, ob Knödel, Schnitzel, Pommes, Bratwürste oder Bratkartoffeln.","[{'term': 'Innenhöfen', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}, {'term': 'Knödel', 'polarity': 'negative'}, {'term': 'Schnitzel', 'polarity': 'negative'}, {'term': 'Pommes', 'polarity': 'negative'}, {'term': 'Bratwürste', 'polarity': 'negative'}, {'term': 'Bratkartoffeln', 'polarity': 'negative'}]"
63,Nicht zu empfehlen!,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
86,Die Bedienung ist super nett und das Essen war wirklich wunderbar!,"[{'term': 'Bedienung', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}]"
93,"Wir hatten zunächst eine Gans zu Weihnachten, die war spektakulär und braucht keinen Vergleich zu scheuen.","[{'term': 'Gans', 'polarity': 'positive'}]"
103,Wir wurden bedient von dem netten Fräulein Susanna.,"[{'term': 'Susanna', 'polarity': 'positive'}]"
176,Das Essen ist ein Traum 😍,"[{'term': 'Essen', 'polarity': 'positive'}]"
198,Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen.,"[{'term': 'Speisen', 'polarity': 'negative'}, {'term': 'Service', 'polarity': 'negative'}]"
202,"Es war ein wunderschönes Erlebnisses, ein Hochgenuss der Suchtpotential hat.","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
