id,raw_text,aspectTerms
1840,Sehr zu empfehlen.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
1848,Es war wie immer einfach perfekt.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
1907,"Mit 3 Kartöffelchen und einem Schlag Aioli, 3 mini Teigtaschen mit Tomatensosse und minimalem Thunfischgeschmack statt Thunfisch, kann man dann nicht zufrieden sein.","[{'term': 'Kartöffelchen', 'polarity': 'negative'}, {'term': 'Aioli', 'polarity': 'negative'}, {'term': 'Teigtaschen', 'polarity': 'negative'}, {'term': 'Tomatensosse', 'polarity': 'negative'}]"
1928,"Zu abgehoben, man fühlt sich vorgeführt.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1993,Freundliche und sehr flotte Bedienung.,"[{'term': 'Bedienung', 'polarity': 'positive'}]"
2033,Ingesamt ist der gute Herr nicht in der Lage gewesen das Alt zu servieren so das wir nach dem Essen woanders eingekehrt sind.,"[{'term': 'Herr', 'polarity': 'negative'}]"
2072,Die Location kann leider nicht die miese Bedienung und das mehrheitlich unfreundliche Personal raus reissen.,"[{'term': 'Bedienung', 'polarity': 'negative'}, {'term': 'Personal', 'polarity': 'negative'}]"
2097,Sehr netter Service und leckeres Essen.,"[{'term': 'Service', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}]"
2104,Sehr guter und freundlicher Service.,"[{'term': 'Service', 'polarity': 'positive'}]"
2108,"Super freundliche, zuvorkommende Bedienung!!","[{'term': 'Bedienung', 'polarity': 'positive'}]"
2148,"Die schlechteste Haxe, die ich in meinem Leben gegessen habe.","[{'term': 'Haxe', 'polarity': 'negative'}]"
168,"Vor allem in der jetzigen Jahreszeit, den zahlenden Kunden bei Regen, Wind und Kälte (wie letztes selbst erlebt) 20 min, ungeschützt vor der Tür warten zu lassen grenzt schon an Unverschämtheit.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
179,Nichts konnte überzeugen.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
231,Ein Schnitzel glich dem anderen - leider nur TK-Ware ohne Liebe frittiert.,"[{'term': 'Schnitzel', 'polarity': 'negative'}]"
252,"Sehr nettes Personal und Verständnis, wenn man länger sitzen bleibt.","[{'term': 'Personal', 'polarity': 'positive'}]"
262,Ich würde das Lokal wieder empfehlen.,"[{'term': 'Lokal', 'polarity': 'positive'}]"
283,Gern wieder :),"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
311,Der Leberkäse hingegen sehr gut.,"[{'term': 'Leberkäse', 'polarity': 'positive'}]"
376,Der Keller hat uns durch seine Art den Abend versaut und unsere Tradition endet somit und wir suchen ein neues Lokal.,"[{'term': 'Keller', 'polarity': 'negative'}]"
387,"Ein gemütliches Restaurant, die Aussenbestuhlung befindet sich vor dem Lokal, der bestellte Rosewein wurde hervorragend im Weinkühler serviert und unsere Fischgerichte waren sehr lecker!","[{'term': 'Restaurant', 'polarity': 'positive'}, {'term': 'Rosewein', 'polarity': 'positive'}, {'term': 'Fischgerichte', 'polarity': 'positive'}]"
399,Service absolut unterirdisch.,"[{'term': 'Service', 'polarity': 'negative'}]"
402,"Man hat ihn angemerkt, dass er seinen Job gern macht.","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
426,"Dieses Restaurant bietet eine köstliche Auswahl an klassischen Gerichten, von denen jedes vor Geschmack strotzt.","[{'term': 'Gerichten', 'polarity': 'positive'}]"
444,Für einen ruhigen Abend mit wohlfühlcharakter ist man hier definitiv falsch.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
471,Wir werden also schon erwartet und sofort kümmert sich der Service um unser Wohl.,"[{'term': 'Service', 'polarity': 'positive'}]"
491,Das Essen war sehr sehr lecker und kam zügig.,"[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'noaspectterm', 'polarity': 'positive'}]"
523,Geschmack fad.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
531,"Dann, keine 10 Minuten später, bekam ich ein neues Steak, das auf den Punkt zubereitet war.","[{'term': 'Steak', 'polarity': 'positive'}]"
599,Sehr nette und zuvorkommende Bedienung.,"[{'term': 'Bedienung', 'polarity': 'positive'}]"
658,"Leider sind die Toiletten sehr unsauber, nicht gepflegt mit starker Geruchsbildung der einem auf dem Weg dorthin schon entgegen schlägt.","[{'term': 'Toiletten', 'polarity': 'negative'}]"
773,Da sollte sich das Management vom LOC schämen sowas haben wir nie erlebt.,"[{'term': 'Management', 'polarity': 'negative'}]"
808,"Die Krönung waren dann die 6,50 Euro für den 0,1 l Rosenkir.","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
810,Zu dem auch nur lauwarm.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
864,"Tolles Ambiente, schöne Einrichtung.","[{'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Einrichtung', 'polarity': 'positive'}]"
965,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12,50€ wert!","[{'term': 'Salatblätter Frisee', 'polarity': 'negative'}, {'term': 'Croutons', 'polarity': 'negative'}]"
972,Mehr als 2 Punkte gibt es nicht.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
978,Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken,"[{'term': 'Saal mit den Gewölben', 'polarity': 'positive'}, {'term': 'Malereien', 'polarity': 'positive'}, {'term': 'Bier', 'polarity': 'positive'}, {'term': 'noaspectterm', 'polarity': 'positive'}]"
985,"Richtig schön, waren die Blumenblätter auf den Gerichten, aber das war leider auch schon alles.","[{'term': 'noaspectterm', 'polarity': 'negative'}, {'term': 'Blumenblätter', 'polarity': 'positive'}]"
1001,Am besten war noch der dazu bestellte große Salatteller mit Speckwürfel und die gekaufte Breze.,"[{'term': 'Salatteller mit Speckwürfel', 'polarity': 'positive'}, {'term': 'Breze', 'polarity': 'positive'}]"
1002,"Schlechtester Belag, den wir bis jetzt bekommen haben.","[{'term': 'Belag', 'polarity': 'negative'}]"
1014,"Ich war ein absoluter Stammkunde, aber das hat jetzt ein Ende.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1022,Wir waren mit unserem Besuch vollsten zufrieden.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
1054,Sehr leckerer Lachsteller mit Kartoffeln und Gemüse in schönem Ambiente.,"[{'term': 'Lachsteller mit Kartoffeln', 'polarity': 'positive'}, {'term': 'Gemüse', 'polarity': 'positive'}, {'term': 'Ambiente', 'polarity': 'positive'}]"
1064,"1 cm dicke Blutwurst, breiig wie Mus (statt kross gebraten)1 rundes Stück frittiertes Fleisch (was lt.","[{'term': 'Blutwurst', 'polarity': 'negative'}]"
1066,"Statt sich um die Gäste zu kümmern wurde vorgezogen lautstark und vor den Gästen zu telefonieren, private Unterhaltungen zu führen oder Raucherpausen zu machen.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1074,Preislich dafür zumindest teilweise deutlich überzeugen.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1078,Die Auswahl der Sprizz sind groß - schmeckt auch ohne Alkohol.,"[{'term': 'Auswahl der Sprizz', 'polarity': 'positive'}]"
1081,"Das LOC bietet ein authentisches Steakhouse-Erlebnis, das Fleischliebhaber begeistern wird.","[{'term': 'LOC', 'polarity': 'positive'}, {'term': 'noaspectterm', 'polarity': 'positive'}]"
1106,Bedienung unfreundlich mit verdreckten Oberteil - sorry unappetitlich hoch drei .,"[{'term': 'Bedienung', 'polarity': 'negative'}]"
1112,"Alles perfekt, eindeutig griechisch lecker, ok., der Reihe nach, im Detail:die sehr gute Vorspeise weckt den Appetit auf das Hauptgericht, das sowohl als Fleisch- und als Fischvariante absolut Klasse war, Ambiente angenehme Schlichtheit und das Personal in seiner waschechten, gastfreundlichen, griechischen Art einfach super!!","[{'term': 'Vorspeise', 'polarity': 'positive'}, {'term': 'Fleisch- und als Fischvariante', 'polarity': 'positive'}, {'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Personal', 'polarity': 'positive'}]"
1113,"Daraufhin hat sie mich angepamt, ich würde an einem Tisch sitzen der gesperrt sei.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1117,"Leute, macht einen großen Bogen um dieses Restaurant.","[{'term': 'Restaurant', 'polarity': 'negative'}]"
1121,Wir kommen gerne wieder.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
1128,"Wenn ich wieder in der LOC bin, komme ich gerne wieder!","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
1134,"lokale Küche (Töttchen), ein eigenes Bier und vor allem super Service.","[{'term': 'Service', 'polarity': 'positive'}]"
1168,Der Preis mit 9.90€ definitiv nicht gerechtfertigt.,"[{'term': 'Preis', 'polarity': 'negative'}]"
1239,Netter und freundlicher Service.,"[{'term': 'Service', 'polarity': 'positive'}]"
1256,Was mir etwas fehlte ist eine noch klarere Ausrichtung der Küche - natürlich optimalerweise auf die westfälische Küche.,"[{'term': 'Küche', 'polarity': 'negative'}]"
1282,Schade.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1285,"Der Laden ist voll, das Personal bleibt freundlich und angenehm nett.","[{'term': 'Personal', 'polarity': 'positive'}]"
1346,"Service ist top, aber die Qualität das Essens war schrecklich.","[{'term': 'Service', 'polarity': 'positive'}, {'term': 'Essens', 'polarity': 'negative'}]"
1348,Die Portionsgrößen sind tendenziell großzügig.,"[{'term': 'Portionsgrößen', 'polarity': 'positive'}]"
1355,"Anstatt es einfach auszutauschen wurde mir gesagt, das ich da eben Pech habe.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1394,Wir waren durchweg alle zufrieden.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
1419,Das Preis-Leistungsverhältnis nach unserem Empfinden nicht in Ordnung.,"[{'term': 'Preis-Leistungsverhältnis', 'polarity': 'negative'}]"
1449,Uns hat das Ambiente der Metzgerei ebenfalls sehr gut gefallen.,"[{'term': 'Metzgerei', 'polarity': 'positive'}]"
1459,"Speziell die Bedienungung Frau Vorname, LOC super aufmerksam, freundlich und nett.","[{'term': 'Frau Vorname', 'polarity': 'positive'}]"
1511,Freundlich empfangen und zum Tisch gebracht.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
1525,"Seeehr leckeres Essen, tolles Ambiente und Personal.","[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Personal', 'polarity': 'positive'}]"
1569,"Von der Preisstruktur her gehoben, kann die Qualität des Essens nicht mithalten: teilweise gut (Spargel), teilweise grottig (stark versalzene Beilagen , Gemüse nicht frisch, sondern an Tiefkühlgemüse erinnernd, sehr durchwachsenes Fleisch).","[{'term': 'Preisstruktur', 'polarity': 'negative'}, {'term': 'Essens', 'polarity': 'negative'}, {'term': 'Spargel', 'polarity': 'positive'}, {'term': 'Beilagen', 'polarity': 'negative'}, {'term': 'Gemüse', 'polarity': 'negative'}, {'term': 'Fleisch', 'polarity': 'neutral'}]"
1606,Die Pfeffersoße eine Frechheit was den Geschmack angeht.,"[{'term': 'Pfeffersoße', 'polarity': 'negative'}]"
1623,"Man sollte auf festes Schuhwerk achten, da einen ansonsten bei dem klebenden Boden die selbigen ausgezogen werden.","[{'term': 'Boden', 'polarity': 'negative'}]"
1640,Der Service ist eine Katastrophe!,"[{'term': 'Service', 'polarity': 'negative'}]"
1653,Direkt neben der LOC präsentiert sich das LOC mit wunderschönen Räumen.,"[{'term': 'Räumen', 'polarity': 'positive'}]"
1660,Auch der Murrejubbel Knödel und vor allem das LOC mit Apfelreduktion war ein Highlight.,"[{'term': 'Murrejubbel Knödel', 'polarity': 'positive'}, {'term': 'LOC mit Apfelreduktion', 'polarity': 'positive'}]"
1681,Das war leider das letzte Mal!,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1683,LOC ist zu empfehlen.,"[{'term': 'LOC', 'polarity': 'positive'}]"
1687,"In einem guten Restaurant wird einem das vorher gesagt, bevor sie auf den Tisch gestellt wird.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1688,"Von außen recht unscheinbar entpuppt sich das Haus als gemütliches, uriges und stilecht eingerichtetes Altbiergasthaus mit großem Platzangebot.","[{'term': 'Altbiergasthaus', 'polarity': 'positive'}, {'term': 'Platzangebot', 'polarity': 'positive'}]"
1689,Dafür ist die Auswahl an Getränken sehr ordentlich.,"[{'term': 'Auswahl an Getränken', 'polarity': 'positive'}]"
1717,"Auf ein zwei schöne Biere kommen wir sicher wieder, essen werden wir vermutlich nicht mehr.","[{'term': 'Biere', 'polarity': 'positive'}, {'term': 'essen', 'polarity': 'negative'}]"
1718,Beides wurde einzeln gebracht mit einer Verzögerung von 10min.,"[{'term': 'Verzögerung', 'polarity': 'negative'}]"
1740,"Klasse, wie immer.","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
1769,Die Sauce und das Gemüse waren in Ordnung.,"[{'term': 'Sauce', 'polarity': 'neutral'}, {'term': 'Gemüse', 'polarity': 'neutral'}]"
1773,Wir hatten eine sehr freundliche Bedienung.,"[{'term': 'Bedienung', 'polarity': 'positive'}]"
1794,Gestresste überhebliche Kellner und das Essen nur noch Mittelmass.,"[{'term': 'Kellner', 'polarity': 'negative'}, {'term': 'Essen', 'polarity': 'neutral'}]"
1821,"Dann LOC Knipp - Knipp, Gurken und Apfelmus fein, kann man nicht viel falsch machen.","[{'term': 'Gurken', 'polarity': 'positive'}, {'term': 'Apfelmus', 'polarity': 'positive'}]"
1831,Ich weiß nicht was das soll.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1885,Kommen immer wieder gerne!,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
1893,Das können viele besser.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
1974,Wer sich bestrafen möchten bestellt ein Steak Tartare.,"[{'term': 'Steak Tartare', 'polarity': 'negative'}]"
2027,Übel in der Optik und dem faden Geschmack.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
2036,Leider waren wir dieses Mal mit den Speisen nicht zufrieden.,"[{'term': 'Speisen', 'polarity': 'negative'}]"
2081,"Großartige Gerichte, kreiert mit besten Produkten, auch aus der Region; delikat, gradlinig, auf hohem Niveau.","[{'term': 'Gerichte', 'polarity': 'positive'}, {'term': 'Produkten', 'polarity': 'positive'}]"
27,"Sehr schade, da sitzt man im ""LOC"", einem der schönsten Münchner Innenhöfen, und die Qualität vom Essen ist einfach nur enttäuschend - in keiner Relation, weder zum Ruf des Hauses noch zu den Preisen, ob Knödel, Schnitzel, Pommes, Bratwürste oder Bratkartoffeln.","[{'term': 'Innenhöfen', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}, {'term': 'Knödel', 'polarity': 'negative'}, {'term': 'Schnitzel', 'polarity': 'negative'}, {'term': 'Pommes', 'polarity': 'negative'}, {'term': 'Bratwürste', 'polarity': 'negative'}, {'term': 'Bratkartoffeln', 'polarity': 'negative'}]"
63,Nicht zu empfehlen!,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
86,Die Bedienung ist super nett und das Essen war wirklich wunderbar!,"[{'term': 'Bedienung', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}]"
93,"Wir hatten zunächst eine Gans zu Weihnachten, die war spektakulär und braucht keinen Vergleich zu scheuen.","[{'term': 'Gans', 'polarity': 'positive'}]"
103,Wir wurden bedient von dem netten Fräulein Susanna.,"[{'term': 'Susanna', 'polarity': 'positive'}]"
176,Das Essen ist ein Traum 😍,"[{'term': 'Essen', 'polarity': 'positive'}]"
198,Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen.,"[{'term': 'Speisen', 'polarity': 'negative'}, {'term': 'Service', 'polarity': 'negative'}]"
202,"Es war ein wunderschönes Erlebnisses, ein Hochgenuss der Suchtpotential hat.","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
258,Wir wurden auch sehr nett begrüßt und an unseren Platz gebracht.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
265,Unterm Strich: einfache Biergartenküche zu gehobenen Preisen.,"[{'term': 'Biergartenküche', 'polarity': 'negative'}, {'term': 'Preisen', 'polarity': 'negative'}]"
