The food is good, I can't lie.	FOOD#QUALITY#1
We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.	SERVICE#GENERAL#-1
This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.	RESTAURANT#PRICES#-1	FOOD#QUALITY#1	SERVICE#GENERAL#-1
I ate here a week ago and found most dishes average at best and too expensive.	FOOD#QUALITY#-1	FOOD#PRICES#-1
JUST AWSOME.	FOOD#QUALITY#1
Quite frankly, this is some of the worst sushi I have ever tried.	FOOD#QUALITY#-1
Will never be back.	RESTAURANT#GENERAL#-1
the all-u-can-eat sushi is definitely in very poor quality.	FOOD#QUALITY#-1
wont come back again for sure!	RESTAURANT#GENERAL#-1
Chennai Garden is my favorite Indian restaurant in the city.	RESTAURANT#GENERAL#1
Food is excellent.	FOOD#QUALITY#1
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.	FOOD#QUALITY#1	FOOD#QUALITY#1
The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	FOOD#QUALITY#1	FOOD#QUALITY#1	FOOD#QUALITY#1	SERVICE#GENERAL#1
I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.	AMBIENCE#GENERAL#1
You should pass on the calamari.	FOOD#QUALITY#-1
Service is average.	SERVICE#GENERAL#0
Nice Family owned traditional restaurant.	RESTAURANT#GENERAL#1
I would recommend Roxy's for that, but not for their food.	FOOD#QUALITY#-1	FOOD#QUALITY#1
This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.	FOOD#QUALITY#-1	AMBIENCE#GENERAL#1
I will definetly be going back.	RESTAURANT#GENERAL#1
We had the scallops as an appetizer and they were delicious and the sauce was wonderful.	FOOD#QUALITY#1	FOOD#QUALITY#1
Also very inexpensive.	RESTAURANT#PRICES#1
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	FOOD#QUALITY#1	FOOD#QUALITY#1	FOOD#QUALITY#1	FOOD#QUALITY#1	FOOD#QUALITY#1	FOOD#QUALITY#1	DRINKS#QUALITY#1	FOOD#QUALITY#1
She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.	SERVICE#GENERAL#1	FOOD#QUALITY#1
The food looked very appetizing and delicious since it came on a variety of fancy plates.	FOOD#STYLE_OPTIONS#1
Always a nice crowd, but never loud.	RESTAURANT#MISCELLANEOUS#1	AMBIENCE#GENERAL#1
I'm sure I'll return for a final judgement tho.	RESTAURANT#GENERAL#0
The view is spectacular, and the food is great.	LOCATION#GENERAL#1	FOOD#QUALITY#1
I really like both the scallops and the mahi mahi (on saffron risotto-yum!).	FOOD#QUALITY#1	FOOD#QUALITY#1
They charge different prices all the time.	SERVICE#GENERAL#-1
The atmosphere is unheralded, the service impecible, and the food magnificant.	AMBIENCE#GENERAL#1	SERVICE#GENERAL#1	FOOD#QUALITY#1
THE BIG COMPLAINT: NO TOASTING AVAILABLE.	SERVICE#GENERAL#-1
Love Pizza 33..	RESTAURANT#GENERAL#1
Bagels are ok, but be sure not to make any special requests!	FOOD#QUALITY#0	SERVICE#GENERAL#-1
The place was quiet and delightful.	AMBIENCE#GENERAL#1
Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.	LOCATION#GENERAL#1	RESTAURANT#PRICES#1
Steamed fresh so brought hot hot hot to your table.	FOOD#QUALITY#1
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	FOOD#QUALITY#1	AMBIENCE#GENERAL#0
Terrible, terrible management - deserves to be shut-down.	SERVICE#GENERAL#-1	RESTAURANT#GENERAL#-1
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.	DRINKS#STYLE_OPTIONS#1	FOOD#PRICES#1
Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...	RESTAURANT#PRICES#0	DRINKS#STYLE_OPTIONS#1
What a great place!	RESTAURANT#GENERAL#1
My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.	RESTAURANT#MISCELLANEOUS#1
The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.	FOOD#QUALITY#-1	FOOD#QUALITY#-1
It was pretty inexpensive too.	RESTAURANT#PRICES#1
It's somewhere you can eat and be happy.	RESTAURANT#GENERAL#1
I thought I had died and gone to heaven.	FOOD#QUALITY#1
Have been several times and it never dissapoints.	RESTAURANT#GENERAL#1
We were less than impressed.	RESTAURANT#GENERAL#-1
Was surprisingly disappointed.	FOOD#QUALITY#-1
Authentic Pakistani food.	FOOD#QUALITY#1
Just straight up cheap, good food.	FOOD#QUALITY#1	FOOD#PRICES#1
Faan is sooo good.	RESTAURANT#GENERAL#1
If only they delivered, they'd make a mint!	RESTAURANT#MISCELLANEOUS#0
Amazing!	FOOD#QUALITY#1
Beef noodle soup is good as well.	FOOD#QUALITY#1
The service is good and the resturant is clean.	SERVICE#GENERAL#1	AMBIENCE#GENERAL#1
I won't go back unless someone else is footing the bill.	RESTAURANT#GENERAL#-1	RESTAURANT#PRICES#-1
whoever the jazz duo was, they were on POINT.	AMBIENCE#GENERAL#1
its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.	LOCATION#GENERAL#0	RESTAURANT#GENERAL#1
I heartily recommend.	RESTAURANT#GENERAL#1
La Rosa waltzes in, and I think they are doing it the best.	FOOD#QUALITY#1
I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.	SERVICE#GENERAL#1	SERVICE#GENERAL#1
The sashimi is always fresh and the rolls are innovative and delicious.	FOOD#QUALITY#1	FOOD#STYLE_OPTIONS#1	FOOD#QUALITY#1
Loved It	RESTAURANT#GENERAL#1
Place is open till late, no dress code.	RESTAURANT#MISCELLANEOUS#1
Highly recommended!	RESTAURANT#GENERAL#1
The only downside... they only take cash which is OK if you know about it ahead of time.	RESTAURANT#MISCELLANEOUS#-1
Red Dragon Roll - my favorite thing to eat, of any food group - hands down	FOOD#QUALITY#1
The Seafood Dynamite is also otherworldly.	FOOD#QUALITY#1
I highly recommend this beautiful place.	AMBIENCE#GENERAL#1	RESTAURANT#GENERAL#1
Oh, and there's hookah.	AMBIENCE#GENERAL#1
The drinks are great, especially when made by Raymond.	DRINKS#QUALITY#1	SERVICE#GENERAL#1
A weakness is the chicken in the salads.	FOOD#QUALITY#-1
The best!	RESTAURANT#GENERAL#1
Great food, amazing service, this place is a class act.	FOOD#QUALITY#1	SERVICE#GENERAL#1	RESTAURANT#GENERAL#1
The food is all shared so we get to order together and eat together.	FOOD#STYLE_OPTIONS#1
Service ok but unfriendly,filthy bathroom.	SERVICE#GENERAL#-1	AMBIENCE#GENERAL#-1
The bar drinks were Eh, ok to say the least.	DRINKS#QUALITY#-1
The bread we received was horrible - rock hard and cold - and the "free" appetizer of olives was disappointing.	FOOD#QUALITY#-1	FOOD#QUALITY#-1
short and sweet – seating is great:it's romantic,cozy and private.	AMBIENCE#GENERAL#1
The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!	DRINKS#QUALITY#1
This place survives on reputation alone.	RESTAURANT#MISCELLANEOUS#-1
I will NEVER return.	RESTAURANT#GENERAL#-1
great food	FOOD#QUALITY#1
The martinis are amazing and very fairly priced.	DRINKS#QUALITY#1	DRINKS#PRICES#1
You can get a table without a reservation if you get there early I they don't make you by bottles.	SERVICE#GENERAL#1
In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!	RESTAURANT#PRICES#1	RESTAURANT#GENERAL#1
Highly recommended!	RESTAURANT#GENERAL#1
One of the best, if not THE best, restaurants in Park Slope (and NY in general)	RESTAURANT#GENERAL#1
Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.	AMBIENCE#GENERAL#1	FOOD#QUALITY#1	RESTAURANT#GENERAL#1
The entree was also very good.	FOOD#QUALITY#1
Bison was quite excellent however.	FOOD#QUALITY#1
You would think they would make up for it with service, sadly, no.	SERVICE#GENERAL#-1
Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!	SERVICE#GENERAL#-1
My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.	FOOD#QUALITY#-1
I would not expect this for a $55 dinner.	FOOD#QUALITY#-1	FOOD#PRICES#-1
The only beverage we did receive was water in dirty glasses!	SERVICE#GENERAL#-1
The menu is fairly simple without much descriptions. 	FOOD#STYLE_OPTIONS#0
I believe there were 2 shrimp in the "salt encrusted shrimp" appetizer. 	FOOD#STYLE_OPTIONS#-1
I heard the lobster roll was excellent. 	FOOD#QUALITY#1
We have gone for dinner only a few times but the same great quality and service is given.	SERVICE#GENERAL#1	FOOD#QUALITY#1
My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.	FOOD#QUALITY#-1	SERVICE#GENERAL#-1
The bibimbap was average, but the stone bowl wasn't even close to sizzling.	FOOD#QUALITY#0	FOOD#STYLE_OPTIONS#-1
Possibly the Most Romantic Restaurant in the City	AMBIENCE#GENERAL#1
My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!	FOOD#PRICES#1	FOOD#STYLE_OPTIONS#1
We started off with a delightful sashimi amuse bouche.	FOOD#QUALITY#1
They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!	SERVICE#GENERAL#-1	DRINKS#PRICES#-1	FOOD#PRICES#-1	SERVICE#GENERAL#-1
This place is not inviting and the food is totally weird.	AMBIENCE#GENERAL#-1	FOOD#QUALITY#-1
Dumbfoundingly Poor	RESTAURANT#GENERAL#-1
I honestly don't even know where to begin.	RESTAURANT#GENERAL#-1
I took one look at the chicken and I was appalled.	FOOD#STYLE_OPTIONS#-1
So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.	FOOD#QUALITY#-1
it was really good pizza.	FOOD#QUALITY#1
How this place survives the competitive west village market in this economy, or any other for that matter, is beyond me.	RESTAURANT#GENERAL#-1
Great Hot Dogs!	FOOD#QUALITY#1
The hot dogs are top notch, and they're Slamwich is amazing!	FOOD#QUALITY#1	FOOD#QUALITY#1
Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. 	SERVICE#GENERAL#1	SERVICE#GENERAL#-1	FOOD#QUALITY#1
There's another girl who I can't describe, she is about 5'6" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. 	SERVICE#GENERAL#-1
So, if you're walking by and thinking about dining, you might want to see who's going to be seating you first...	SERVICE#GENERAL#-1
This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.	SERVICE#GENERAL#-1
Mussles and calamari were superb Saturday evening.	FOOD#QUALITY#1	FOOD#QUALITY#1
The bread was stale, the salad was overpriced and empty.	FOOD#QUALITY#-1	FOOD#PRICES#-1	FOOD#STYLE_OPTIONS#-1
So rude!!!	SERVICE#GENERAL#-1
bad staff	SERVICE#GENERAL#-1
Judging from previous posts this used to be a good place, but not any longer.	RESTAURANT#GENERAL#-1
We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.	SERVICE#GENERAL#-1
And I hate to say this but I doubt I'll ever go back. 	RESTAURANT#GENERAL#-1
we love th pink pony.	RESTAURANT#GENERAL#1
Food-awesome.	FOOD#QUALITY#1
Ambiance- relaxed and stylish.	AMBIENCE#GENERAL#1
The sushi seemed pretty fresh and was adequately proportioned.	FOOD#QUALITY#1	FOOD#STYLE_OPTIONS#1
Decent wine at reasonable prices.	DRINKS#QUALITY#0	DRINKS#PRICES#1
The food was bland oily.	FOOD#QUALITY#-1
I will be back!	RESTAURANT#GENERAL#1
The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .	AMBIENCE#GENERAL#0	RESTAURANT#PRICES#1
Have recommended the place to friends, always gets good response.	RESTAURANT#MISCELLANEOUS#1
Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!	LOCATION#GENERAL#1	FOOD#QUALITY#1
Such a disappointment...	SERVICE#GENERAL#-1
Prices are in line.	RESTAURANT#PRICES#0
Also, because it is so thin, it gets cold very quickly and its not that filling.	FOOD#QUALITY#-1	FOOD#STYLE_OPTIONS#-1
A must try!	RESTAURANT#GENERAL#1
It's simply the best meal in NYC.	FOOD#QUALITY#1
I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.	FOOD#QUALITY#1	AMBIENCE#GENERAL#1	SERVICE#GENERAL#1
There's nice and quiet, small but enough for 6 (or more).	AMBIENCE#GENERAL#1
Big Wong gets big Ups for a fine establishment.	RESTAURANT#GENERAL#1
The food is prepared quickly and efficiently.	SERVICE#GENERAL#1
The takeout is great too since they give high quality tupperware as well.	SERVICE#GENERAL#1
Right off the L in Brooklyn this is a nice cozy place with good pizza.	FOOD#QUALITY#1	AMBIENCE#GENERAL#1
I started out with a Bombay beer which was big enough for two.	DRINKS#STYLE_OPTIONS#1
MMmmm... it was delicious.	FOOD#QUALITY#1
Service was also horrible and the ambience is not that great.	SERVICE#GENERAL#-1	AMBIENCE#GENERAL#-1
Big thumbs up!	RESTAURANT#GENERAL#1
The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.	AMBIENCE#GENERAL#-1	FOOD#STYLE_OPTIONS#0	DRINKS#PRICES#-1
To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.	FOOD#QUALITY#1	RESTAURANT#GENERAL#-1
The wine list is excellent.	DRINKS#STYLE_OPTIONS#1
The menu is very limited - i think we counted 4 or 5 entrees.	FOOD#STYLE_OPTIONS#-1
We will go back every time we are in the City.	RESTAURANT#GENERAL#1
The food was pretty tradional but it was hot and good with large portions.	FOOD#QUALITY#1	FOOD#STYLE_OPTIONS#1
Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.	SERVICE#GENERAL#-1
The bagels always warm, soft on the inside, crispy on the outside and enormous in size.	FOOD#QUALITY#1	FOOD#STYLE_OPTIONS#1
Thius is a must for anyone who loves Shabu-Shabu.	FOOD#QUALITY#1
The prices were CHEAP compared to the quality of service and food.	RESTAURANT#PRICES#1	SERVICE#GENERAL#1	FOOD#QUALITY#1
This quaint and romantic trattoria is at the top of my Manhattan restaurant list.	AMBIENCE#GENERAL#1	RESTAURANT#GENERAL#1
Will not be back.	RESTAURANT#GENERAL#-1
The fish was not fresh and the rice tasted old and stale.	FOOD#QUALITY#-1	FOOD#QUALITY#-1
I look forward to eating here again	RESTAURANT#GENERAL#1
Not a great place for family or general dining.	RESTAURANT#MISCELLANEOUS#-1
LLOOVVE THIS PLACE.	RESTAURANT#GENERAL#1
Mermaid Inn is an overall good restaurant with really good seafood.	FOOD#QUALITY#1	RESTAURANT#GENERAL#1
We thought that this place is using too much of MSG cooking in the foods.	FOOD#QUALITY#-1
(The asparagus, truffle oil, parmesan bruschetta is a winner!)	FOOD#QUALITY#1
The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.	SERVICE#GENERAL#1
When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently 	SERVICE#GENERAL#-1
Everything was wonderful; food, drinks, staff, mileau.	RESTAURANT#GENERAL#1	FOOD#QUALITY#1	DRINKS#QUALITY#1	SERVICE#GENERAL#1	AMBIENCE#GENERAL#1
The food is great and reasonably priced.	FOOD#QUALITY#1	FOOD#PRICES#1
The food was good.	FOOD#QUALITY#1
We waited at the bar and had martinis that were just right.	DRINKS#QUALITY#1
We will be back.	RESTAURANT#GENERAL#1
A great choice at any cost and a great deal.	RESTAURANT#GENERAL#1	RESTAURANT#PRICES#1
You cannot go wrong with this place.	RESTAURANT#GENERAL#1
Good for dates or with friends.	RESTAURANT#MISCELLANEOUS#1
I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.	RESTAURANT#MISCELLANEOUS#1
So rushing us out was absolutely unnecessary!	SERVICE#GENERAL#-1
While their kitchen food is delicious, their Sushi is out of this world.	FOOD#QUALITY#1	FOOD#QUALITY#1
One of my favorite places in Manhattan.	RESTAURANT#GENERAL#1
It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.	RESTAURANT#GENERAL#1
The location is perfect.	LOCATION#GENERAL#1
For authentic Thai food, look no further than Toons.	FOOD#QUALITY#1
I'm saving up for my next visit.	RESTAURANT#GENERAL#1
I LOVE their Thai	FOOD#QUALITY#1
The rest of the dim sum, though pricey by Chinatown standards, is worth it.	FOOD#PRICES#-1	FOOD#QUALITY#1
The fried dumplings are GREAT!	FOOD#QUALITY#1
Spreads and toppings are great - though a bit pricey.	FOOD#QUALITY#1	FOOD#QUALITY#1	FOOD#PRICES#-1	FOOD#PRICES#-1
Been there, done that, and New York, it's not that big a deal.	RESTAURANT#GENERAL#0
I really loved the different and inovated touch that's the cheff gives to the food.	FOOD#STYLE_OPTIONS#1
Dessert is a joke...dont bother	FOOD#QUALITY#-1
Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.	SERVICE#GENERAL#1
The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.	AMBIENCE#GENERAL#1	FOOD#STYLE_OPTIONS#1	FOOD#STYLE_OPTIONS#1
A pleasant surprise.	RESTAURANT#GENERAL#1
Go there to relax and feel like your somewhere else.	AMBIENCE#GENERAL#1
This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!	RESTAURANT#MISCELLANEOUS#1
A cool bar with great food, and tons of excellent beer.	AMBIENCE#GENERAL#1	FOOD#QUALITY#1	DRINKS#QUALITY#1	DRINKS#STYLE_OPTIONS#1
And even with it's Pub atmosphere they were great to my kids too!	SERVICE#GENERAL#1
The only thing the waiters don't do for you is wipe your chin when you leave.	SERVICE#GENERAL#1
Too bad the food wasn't of the same heritage.	FOOD#QUALITY#-1
Everything I had was good, and I'm a eater.	FOOD#QUALITY#1
However, if you want great food at a great price and don't mind the decor, you can't beat this place.	FOOD#QUALITY#1	AMBIENCE#GENERAL#0	FOOD#PRICES#1
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	SERVICE#GENERAL#1	FOOD#QUALITY#1	FOOD#QUALITY#1
I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.	RESTAURANT#GENERAL#1
It just wasn't Thai.	FOOD#QUALITY#-1
People are always friendly.	SERVICE#GENERAL#1
The food's as good as ever.	FOOD#QUALITY#1
The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.	FOOD#STYLE_OPTIONS#1
Simply some good tasting Chinese food at incredible prices...	FOOD#QUALITY#1	FOOD#PRICES#1
good music, great food, speedy service affordable prices.	AMBIENCE#GENERAL#1	FOOD#QUALITY#1	SERVICE#GENERAL#1	RESTAURANT#PRICES#1
If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.	FOOD#QUALITY#-1	SERVICE#GENERAL#-1	RESTAURANT#MISCELLANEOUS#-1
Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.	FOOD#QUALITY#-1
We were then shooed inside.	SERVICE#GENERAL#-1
We left, never to return.	RESTAURANT#GENERAL#-1
With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	FOOD#PRICES#-1	SERVICE#GENERAL#-1	SERVICE#GENERAL#-1	SERVICE#GENERAL#-1
You can do it here.	FOOD#STYLE_OPTIONS#1
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.	SERVICE#GENERAL#1	AMBIENCE#GENERAL#1
I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.	FOOD#QUALITY#-1
Delivery can be spot on or lacking depending on the weather and the day of the week.	SERVICE#GENERAL#-1
Excellent sashimi, and the millennium roll is beyond delicious.	FOOD#QUALITY#1	FOOD#QUALITY#1
not only is the food	FOOD#QUALITY#1	RESTAURANT#GENERAL#1
I'd definitely go back again.	RESTAURANT#GENERAL#1
i love their chicken pasta cant remember the name but is sooo good	FOOD#QUALITY#1
Everyone was smiling so that made me feel welcome.	SERVICE#GENERAL#1
I thought the restaurant was nice and clean.	RESTAURANT#GENERAL#1	AMBIENCE#GENERAL#1
The potato balls were not dry at all... in fact it was buttery.	FOOD#QUALITY#1
Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.	SERVICE#GENERAL#-1	SERVICE#GENERAL#-1	FOOD#QUALITY#-1	SERVICE#GENERAL#-1
the food is always fresh ...	FOOD#QUALITY#1
Chicken teriyaki had tomato or pimentos on top??	FOOD#STYLE_OPTIONS#-1
And $11 for a plate of bland guacamole?	FOOD#QUALITY#-1	FOOD#PRICES#-1
Don't get me started on the margaritas, either.	DRINKS#QUALITY#-1
This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .	RESTAURANT#GENERAL#1	AMBIENCE#GENERAL#1	FOOD#QUALITY#1	RESTAURANT#MISCELLANEOUS#1
A beautifully designed dreamy Egyptian restaurant that gets sceney at night.	AMBIENCE#GENERAL#1
The omlette for brunch is great...	FOOD#QUALITY#1
It's just average, just shredded, no seasoning on it.	FOOD#QUALITY#-1
Overall, decent food at a good price, with friendly people.	FOOD#QUALITY#0	FOOD#PRICES#1	SERVICE#GENERAL#1
everyone was cheerfully cooperative and helpful.	SERVICE#GENERAL#1
would NOT go back.	RESTAURANT#GENERAL#-1
Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.	SERVICE#GENERAL#1
This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.	SERVICE#GENERAL#1
peppers, onions, relish, chilli, cheeses, you NAME it.	FOOD#STYLE_OPTIONS#1
amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!	RESTAURANT#GENERAL#1	FOOD#QUALITY#1
I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).	SERVICE#GENERAL#1	SERVICE#GENERAL#-1
Very pleased	RESTAURANT#GENERAL#1
Amazing food.	FOOD#QUALITY#1
I've had my fair share of modern Japanese and this spot delivers.	FOOD#QUALITY#1
My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.	FOOD#QUALITY#-1
I was speechless by the horrible food.	FOOD#QUALITY#-1
Best In ALL of NYC	RESTAURANT#GENERAL#1
Patsy's Pizza = true love	RESTAURANT#GENERAL#1
In about 12 minutes, the thing is gone.	FOOD#QUALITY#1
great toppings definitely a place you need to check out for late night munchies or a mid day boost!	FOOD#QUALITY#1	RESTAURANT#MISCELLANEOUS#1
Also, they do not take credit card so come with cash!	RESTAURANT#MISCELLANEOUS#0
The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.	AMBIENCE#GENERAL#1	RESTAURANT#GENERAL#1
Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.	AMBIENCE#GENERAL#1	RESTAURANT#PRICES#-1
Vanison was good but not amazing.	FOOD#QUALITY#0
If you are going for the food, it will not be worth it.	FOOD#QUALITY#-1
And even more so unpleasant because it was so costly for such an unpleasant experience.	RESTAURANT#GENERAL#-1	RESTAURANT#PRICES#-1
Our experience did not ever get any better.	RESTAURANT#GENERAL#-1
We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.	SERVICE#GENERAL#-1
There was no tap beer that evening, which was a disappointment. 	DRINKS#STYLE_OPTIONS#-1
I had the Thai style Fried Sea Bass...which was very good. 	FOOD#QUALITY#1
